"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0042254","GO:0042254","ribosome biogenesis","129/4704","322/28891",1.10159250009599e-24,6.4082640073766e-22,3.35432280890474e-22,"54127/18148/20103/78394/68147/217011/67222/19942/224092/14109/102462/72344/213895/217869/226982/225215/227522/223499/74097/234384/27966/382137/20115/66942/227656/110954/12261/99480/17975/66475/68731/207704/30946/27998/107071/448850/65961/68083/27207/192119/20085/140546/103573/76130/11837/20088/68966/98956/74778/67040/68193/15278/64930/215193/320790/66596/69902/72554/105372/267019/72584/67459/20042/101592/225348/118451/57741/66164/234344/56321/76846/20935/107732/20227/215194/218629/57316/70285/77591/217995/353258/229937/66249/20091/245474/59014/68533/67493/57808/20937/70078/14645/74112/237107/67973/208768/117109/27993/14000/19988/19211/195434/52705/106338/67941/67025/208366/224619/20055/214616/100609/18572/20044/18813/100019/72181/67115/66362/213541/68979/66489/75593/67223/217038/216987/24015/72284/52513/229317",129
"GO:0051098","GO:0051098","regulation of binding","149/4704","405/28891",7.80904123254375e-24,4.09549928746741e-21,2.14373606611581e-21,"14339/17300/83560/75826/98053/18121/231803/192170/16476/11421/13728/20568/15387/56334/13211/22437/22284/16870/93687/224647/20779/13665/74025/20586/13198/68576/18741/17701/26903/21844/100732/67490/23988/15525/74256/15289/208643/29816/99982/110213/56637/22761/76500/17702/50873/67819/268970/15259/18193/13806/13838/15368/12064/214384/11938/26419/18627/229906/54723/16971/15205/17395/69952/208727/16969/13063/74117/66849/21803/14251/67177/28036/12933/64143/17869/21752/17127/77006/21951/13592/67557/56424/11820/67459/16600/497652/19268/233532/68911/12568/102122/13667/16848/13345/73205/57320/94245/216869/59035/18763/57810/50505/21814/228775/12313/208650/18508/16341/16878/50755/67238/54126/19165/16795/68010/237107/170731/13180/20620/20610/110351/67025/18008/97165/15184/67087/72832/56812/207259/67784/66603/13848/19055/11603/21665/211286/56541/75613/12741/328572/15257/67704/19401/15516/15214/16842/16413/98415/21849",149
"GO:0030900","GO:0030900","forebrain development","154/4704","425/28891",8.32028297188253e-24,4.09549928746741e-21,2.14373606611581e-21,"59030/11977/20562/22151/18121/21386/21420/110648/14168/15387/211323/330938/19130/23879/20563/13845/76510/22284/16870/14633/20779/21375/20586/22187/18741/17701/231380/16871/54713/58208/13167/12570/15904/99982/16485/67378/16873/12227/75409/56637/18536/19664/192119/20315/14179/238057/18222/11878/15205/18014/64930/668303/320790/83431/14810/50913/30841/74244/14461/72338/18124/114142/232906/13797/18016/18015/11820/18472/19305/14013/18131/11803/216850/22594/20664/11682/18423/99512/24136/223701/18227/70223/16560/77040/12568/73668/11932/14173/76574/100182/15452/218772/57810/269295/252838/18508/93760/19165/243743/22255/16795/18128/67263/15114/12032/13844/328365/19211/21335/13865/13796/77053/18992/13392/19823/12929/244585/100609/20689/14183/225523/11783/22417/72832/74762/23790/16565/21418/16975/228662/20462/18541/20466/68585/320191/11819/77579/107503/21907/20674/723967/110350/19280/58198/50768/244329/235626/242620/16842/71877/329559/19091/81907/268882",154
"GO:0042176","GO:0042176","regulation of protein catabolic process","138/4704","369/28891",6.07288864365164e-23,2.77574388790906e-20,1.45292719278944e-20,"100494/19359/56468/107831/224997/56371/17248/80750/18245/192176/211323/22123/22284/15357/93687/19052/14629/224727/22187/14580/26903/11865/54609/269695/74841/18747/67490/70247/22350/23988/231672/76892/68795/66498/56637/76375/50873/13121/103573/55988/26419/233900/72293/14673/16971/12234/20333/107995/75234/56150/18023/170930/53312/12328/216157/106039/77128/76867/15937/74244/59029/53325/79263/17127/77006/17754/15519/56424/72584/11820/19192/76843/21929/211770/11551/23806/22393/54375/230598/269523/329795/67588/223870/102122/14811/13010/57320/18763/20588/84092/71492/228775/208650/235406/232334/19165/225055/68135/68034/20620/17246/17846/230904/227693/13194/231600/67025/110616/219158/22410/53323/210992/27373/11502/56812/71472/224703/12398/101943/228769/232286/13853/19358/21945/225131/72345/56486/54198/56085/15516/26420/269473/11789/56438/17309/50721/229317/13650",138
"GO:1901990","GO:1901990","regulation of mitotic cell cycle phase transition","131/4704","343/28891",8.40051793443552e-23,3.58366095083019e-20,1.87582091700869e-20,"17193/21423/76464/233805/83560/75826/56371/231803/67991/67052/12443/52004/108000/19052/30949/67629/216021/270669/20586/12567/27375/108989/68964/208583/75430/19054/68094/208643/66214/116871/56456/104418/234736/53869/68142/12579/11504/24100/107976/12450/229543/107995/11920/52696/723951/68612/56150/69681/76454/18014/12530/66977/21803/15937/69754/28036/235661/79263/21752/69917/22680/15512/18761/12577/72584/11820/227331/16600/12189/19192/270201/76843/18514/218294/219103/18392/107047/227292/67141/216965/12581/12649/12237/12366/18763/20588/59008/93760/12905/114714/239985/53317/12055/208768/68034/17246/12444/109019/19211/13194/12192/231600/67941/13872/70799/68251/22410/116748/17535/77011/246735/108911/13383/20466/234069/83766/77044/19357/67849/50875/225131/59126/269582/11789/12576/218793/26931/12914/19891/12034/66209",131
"GO:0050767","GO:0050767","regulation of neurogenesis","168/4704","494/28891",1.97603825928521e-22,7.74738174350731e-20,4.05526664657146e-20,"56710/56381/69743/20562/235472/13385/54673/20869/18121/27374/11421/20355/20312/14168/211323/330938/19130/17190/20352/13048/20563/16800/16870/84653/71955/22352/16590/76901/269951/14580/21844/23873/11865/22326/19744/14025/67490/12017/14365/231672/54713/18039/17173/15904/99982/56711/56717/12227/387216/56637/18536/192119/16885/13631/20315/13841/59041/67287/13838/12579/12064/108138/26419/76965/65254/18627/14254/16971/18222/66354/15205/723951/19266/76454/13640/320790/83431/74117/50913/21803/14461/235611/229285/17869/21752/20354/70237/18016/18015/67095/18472/19317/12323/217166/24136/67838/20665/19268/15207/230598/227292/12568/14173/22241/16542/57810/53605/18508/28000/16878/104156/243743/27279/29869/18128/12561/23966/70083/170731/15114/12032/319740/13844/19211/63953/53872/210108/18742/97165/26395/13392/382253/109880/13690/98733/18606/67784/74132/16975/18208/19055/68585/12677/213541/20320/320191/13389/107503/21907/13643/20674/14912/54485/26396/328572/19280/330790/14366/12484/15214/242620/22129/16842/319583/329559/78748/140570/235402",168
"GO:1903311","GO:1903311","regulation of mRNA metabolic process","120/4704","304/28891",2.0582198724742e-22,7.74738174350731e-20,4.05526664657146e-20,"18148/13548/68955/319586/51810/51796/67039/192170/27374/22668/15387/268420/23879/108013/13211/234594/217351/268859/22352/231769/233908/19205/71723/21379/229096/13207/75901/12261/70640/225027/17975/12696/27998/67031/233033/56717/72289/12227/378430/192119/15381/22185/229700/230753/16549/19704/19826/230738/66354/224902/22722/229663/67040/230721/14105/170791/232791/16969/56215/83486/68035/28036/239528/73158/107701/17350/19655/244551/227331/15388/19317/54624/14573/67207/20382/633285/100342/229709/101214/76183/11991/11758/22030/70248/54196/107817/66660/69125/225929/15481/18458/67493/28000/231386/213449/230908/53872/22057/12192/14904/237400/103135/110809/21841/74108/109095/20462/13164/66362/234069/213541/19653/74480/217980/20926/224903/213988/67959/72068/72308",120
"GO:0022411","GO:0022411","cellular component disassembly","160/4704","462/28891",2.45942940395439e-22,8.28309934521271e-20,4.33568108774674e-20,"18826/100756/20405/67890/23829/213556/20787/77573/68572/329015/276770/228421/217207/108124/14168/80877/211323/15550/16800/76055/57028/20408/59026/20586/26903/109242/67490/11740/14248/68094/17997/21968/65973/74747/319278/106064/56637/15185/13860/12631/50873/192119/13829/66663/13631/14853/13838/52639/13368/19704/54194/11938/12177/18627/381038/54723/11845/194952/68953/11827/78610/100502841/53619/83431/56215/78246/16801/14086/14251/74244/14489/76499/69754/320827/17869/210356/15512/77006/17754/23830/18472/19305/319801/76709/100504663/99512/18708/232227/22367/212307/108853/17758/269523/67588/12568/225363/23794/216965/13010/380969/13191/56208/22241/20583/72349/22003/20588/268396/225326/226519/12313/18706/15481/27360/93760/105513/227753/13482/72119/56431/20742/29869/67871/213948/319162/320806/170731/74187/216781/56422/18008/102058/68184/68350/68041/234695/77987/11793/11783/12611/110380/67846/320878/235072/77044/15277/50875/56486/56085/23871/11789/106025/12484/24015/194401/13804/227634/235040/12034/235130",160
"GO:0198738","GO:0198738","cell-cell signaling by wnt","160/4704","462/28891",2.45942940395439e-22,8.28309934521271e-20,4.33568108774674e-20,"75826/22411/217011/66277/20438/80707/211383/71461/20869/18121/21414/110648/432940/12443/12614/239405/13728/14370/330938/14241/271457/50781/67943/93687/20779/74025/20586/22210/13198/107934/18741/73739/21844/20439/11865/20677/216795/67488/23988/74256/629378/14365/70425/104831/13393/68889/56637/21888/22409/19664/329252/50873/227210/13653/26563/13144/72293/72043/18163/16971/21887/12234/14735/19043/15248/70495/56297/53883/73016/74775/56484/21885/21803/14783/56805/54644/26385/17869/27041/21752/59004/17127/21951/58799/11820/107351/16600/16400/20042/13542/54624/21929/208846/24136/19273/20665/68911/26941/73389/269523/329795/73668/21983/14371/23892/13543/14173/20583/14180/18763/15229/84092/21415/103583/232334/11984/13001/68775/68010/67916/18128/19211/12995/13194/19042/20319/219158/22410/18099/103978/12022/380718/14183/27373/30838/67087/22417/21886/26416/14773/67772/13853/20674/320587/72125/72345/54198/11789/14368/14366/58198/20680/16480/16646/16842/16348/29811/67974/56811/56515",160
"GO:0043484","GO:0043484","regulation of RNA splicing","87/4704","187/28891",3.12171884371629e-22,9.98793944047026e-20,5.22805755826591e-20,"18148/13548/68955/319586/51810/51796/67039/192170/27374/27878/22668/15387/23879/108013/216825/268859/56790/231769/233908/19205/13207/12261/225027/17975/76781/12696/110213/72289/59013/217218/225895/12750/22185/229700/230753/19826/66354/231151/22722/67040/14105/170791/16969/56215/83486/68035/28036/432467/107701/19655/15388/19317/20020/100683/98758/20382/18708/56036/101214/76183/103284/11758/70248/107817/56258/108160/223527/56706/15481/28000/231386/67760/109115/102414/72692/22687/18139/110809/21841/109095/20462/75565/101943/19653/56541/27370/67959",87
"GO:0016055","GO:0016055","Wnt signaling pathway","159/4704","460/28891",4.16139093951504e-22,1.26345062746452e-19,6.61336869509562e-20,"75826/22411/217011/66277/20438/80707/211383/71461/20869/18121/21414/110648/432940/12443/12614/239405/13728/14370/330938/14241/271457/50781/67943/93687/20779/74025/20586/22210/13198/107934/18741/73739/21844/20439/11865/20677/216795/67488/23988/74256/629378/14365/70425/13393/68889/56637/21888/22409/19664/329252/50873/227210/13653/26563/13144/72293/72043/18163/16971/21887/12234/14735/19043/15248/70495/56297/53883/73016/74775/56484/21885/21803/14783/56805/54644/26385/17869/27041/21752/59004/17127/21951/58799/11820/107351/16600/16400/20042/13542/54624/21929/208846/24136/19273/20665/68911/26941/73389/269523/329795/73668/21983/14371/23892/13543/14173/20583/14180/18763/15229/84092/21415/103583/232334/11984/13001/68775/68010/67916/18128/19211/12995/13194/19042/20319/219158/22410/18099/103978/12022/380718/14183/27373/30838/67087/22417/21886/26416/14773/67772/13853/20674/320587/72125/72345/54198/11789/14368/14366/58198/20680/16480/16646/16842/16348/29811/67974/56811/56515",159
"GO:1901873","GO:1901873","regulation of post-translational protein modification","117/4704","295/28891",4.34379024913571e-22,1.26345062746452e-19,6.61336869509562e-20,"18148/67046/233805/209743/107831/75826/12042/56371/80750/319974/66412/14629/59026/22187/22210/26903/20115/20439/20677/83945/67490/23988/24116/14828/99982/56717/56637/51812/50873/16885/67819/13653/22185/67245/22196/73945/26419/233900/18627/230738/12234/107995/67121/56150/170930/12328/140858/12069/208727/78246/21803/74244/14461/18570/59004/15519/15161/15353/56424/11820/12189/93762/21929/211770/57741/22215/22393/269523/12568/67141/24064/66647/11796/57320/216869/28135/54473/228775/208650/67561/20937/19165/67898/11863/237107/21353/22385/77891/17846/19211/230904/231600/67025/76719/12070/12952/75141/68350/224619/18045/11793/56812/381359/105171/56289/13853/13163/70097/328572/72345/56486/56085/26420/56438/70611/100737/15183",117
"GO:0140694","GO:0140694","non-membrane-bounded organelle assembly","144/4704","402/28891",8.42349844852535e-22,2.27442589720151e-19,1.1905187825228e-19,"54127/18148/20103/233871/74383/18826/320951/217011/51810/100502766/14109/50783/67052/217869/226982/20842/192176/223499/19130/234384/234594/16800/22437/229584/20779/16580/13665/233806/11993/24061/229096/279561/110954/108989/100041286/100732/12261/15162/22350/66475/14248/12696/30946/18810/545486/13006/53869/231123/192119/20085/101706/68142/67300/26419/229906/11837/259279/107995/74393/68953/74778/229663/68193/69902/14086/76499/68729/230376/27041/16211/70012/22680/233276/26370/17350/11465/14705/101592/76709/118451/219103/76789/19822/212307/66164/23881/75547/20935/67141/73205/218629/71819/107817/22003/67955/268396/225929/28135/59014/54141/105513/227753/72119/52023/74596/170731/20620/100088/19988/19211/53872/233406/13194/67941/67025/65256/70799/17258/320394/224619/228859/20044/225523/21841/100019/72181/17245/109359/69871/213541/22154/77579/50875/328572/20873/74230/26420/16569/66296/72068/71909/229317/15183/102502",144
"GO:0031647","GO:0031647","regulation of protein stability","122/4704","316/28891",8.53042999419227e-22,2.27442589720151e-19,1.1905187825228e-19,"18148/77035/21423/75826/20438/20787/21386/72344/67052/192176/192652/71446/21454/22284/20779/224727/53376/22210/17701/20115/20677/83945/12017/23988/378702/65973/16905/29816/18712/56717/50789/15185/56426/76500/12465/12317/50873/67819/13838/54197/54343/15510/66962/52838/12234/64930/215193/12328/18628/215114/68833/66868/14251/68729/69754/54644/79263/338467/21752/13200/22680/17127/77006/15519/15161/18016/56424/12468/13542/338337/217166/18708/57437/14433/22393/56336/11932/57320/67955/84092/28135/103583/15481/69301/23992/12461/227753/232430/67916/66889/237107/17246/230908/17846/19211/231600/67025/664994/219158/68350/22410/18099/66408/71472/68585/56289/11933/21372/57439/19358/328572/12462/15516/235323/69747/66459/103425/12914/50721/12034/15183/13036",122
"GO:0010639","GO:0010639","negative regulation of organelle organization","140/4704","387/28891",1.09286031208057e-21,2.79728525480144e-19,1.46420274233279e-19,"18148/59030/13548/21754/67046/76464/83560/100756/51810/100502766/213556/67052/18693/13870/14168/20563/16800/28113/17152/243961/66092/20779/30949/14629/59026/67629/15078/26903/108989/68964/70640/109242/56226/75430/11740/14248/15081/16905/29816/52184/56717/51812/15185/69017/13860/12631/378430/50873/13829/72113/15381/268970/14787/108138/17216/381038/76983/20333/107995/11920/52696/56150/98956/93734/80880/66977/78246/15937/14489/76499/68729/235661/320827/22680/17754/21951/12721/52864/107351/93762/319801/76709/497652/22594/99512/18708/17758/13609/107047/329795/67588/67141/14745/216965/216869/56208/12649/12237/22003/50505/18753/21872/18706/27360/16878/227753/54126/72119/20742/12048/237107/22385/170731/74187/67013/72404/102098/12449/52428/70799/269702/68350/77832/68041/94090/234695/14183/234854/110380/67846/17245/234069/19357/50875/11789/213027/50768/108689/227634/210789",140
"GO:0000280","GO:0000280","nuclear division","155/4704","450/28891",2.05556904814801e-21,5.05907166888429e-19,2.64810555109594e-19,"23825/76464/17687/83560/330149/105988/51810/234857/100502766/56371/228421/67052/20842/192176/223499/83946/57028/30949/224727/16580/67629/22187/22210/24061/17701/227707/108989/100041286/50878/103733/76915/75430/66214/60611/14748/13006/232174/60530/56637/13860/378430/17702/320558/53869/12317/101706/68142/14179/67300/54194/18027/107995/74393/68953/67121/11920/72415/52696/67077/723951/68612/56150/18023/68193/17771/18014/19361/268465/12877/83431/66197/74117/66977/21803/67177/76499/78267/235661/211651/58994/223989/16211/70012/22680/15512/54392/17350/12577/52864/93762/12323/633285/218294/76789/75178/107047/72634/67141/72124/71819/56208/12649/12237/19364/50505/68549/28135/59014/54141/59008/105513/16878/114714/19362/72119/52023/14211/22385/77891/56399/100088/19211/54611/233406/13194/231600/26428/70799/77053/30839/51792/17535/69260/98733/14183/22417/20399/67655/109359/13164/234069/19357/68053/67849/19183/11789/12576/193838/16569/217716/213389/70099/12034/71836/230861",155
