"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0061138","GO:0061138","morphogenesis of a branching epithelium","63/1982","229/28891",4.68507008568499e-22,2.53547474728025e-19,1.67317526887812e-19,"14048/22420/16147/12043/14633/13982/15364/54710/18121/15408/217325/238057/18109/11622/20471/20474/19206/14165/71228/22418/18095/14573/20665/22408/21380/12374/20472/15242/18504/67122/11350/22431/20732/54485/21420/64138/20319/22414/18741/16842/22417/13836/20349/18595/16542/21386/18590/17295/22413/18844/20315/16974/20733/18479/233651/94109/58198/15227/18667/57246/18854/13138/14734",63
"GO:0021953","GO:0021953","central nervous system neuron differentiation","60/1982","212/28891",9.35753096325139e-22,4.64211515201962e-19,3.06336013639072e-19,"18505/14633/16872/110648/94222/21907/22416/238057/58208/21418/19206/18420/54713/14083/58234/22408/15205/18189/664805/240590/16814/16917/16874/18227/21375/13392/18508/54485/18088/21420/76089/18072/12167/19218/15572/21349/13844/18509/20349/18935/18096/116810/16873/16846/13796/14461/18844/22421/11941/80297/20266/11859/12286/18032/12404/12552/57246/235402/13813/11878",60
"GO:0048754","GO:0048754","branching morphogenesis of an epithelial tube","56/1982","191/28891",3.31673103968201e-21,1.51880768301746e-18,1.00227046478488e-18,"14048/22420/16147/12043/14633/13982/15364/54710/18121/238057/18109/11622/20471/20474/19206/14165/71228/22418/18095/14573/22408/21380/12374/20472/15242/18504/67122/11350/22431/54485/21420/64138/20319/22414/18741/16842/22417/13836/20349/18595/16542/21386/17295/22413/20315/16974/18479/233651/94109/58198/15227/18667/57246/18854/13138/14734",56
"GO:0007611","GO:0007611","learning or memory","76/1982","331/28891",4.41931844702172e-21,1.87915733679431e-18,1.24006740182594e-18,"12290/110648/11548/15567/18121/16400/18013/21833/12921/104111/15251/13411/20418/15466/238871/63985/11838/60597/58234/11419/18574/12846/12667/11820/16440/18189/246317/18190/20510/15566/241226/14810/11350/16917/18227/21375/75786/18508/12064/214230/17754/320974/57138/18216/228994/208188/18211/18049/64378/76376/15572/329934/13844/22226/16590/14371/18430/12288/232813/243961/78405/110886/11441/18479/13491/94109/211323/382056/18032/57340/16835/76898/56469/21983/70237/211612",76
"GO:0050767","GO:0050767","regulation of neurogenesis","96/1982","494/28891",1.00763192646703e-20,3.99895523883883e-18,2.63893498215787e-18,"98733/21907/15364/16971/14025/320027/118454/22416/18121/22415/11421/18109/20666/15251/12677/20354/56320/18420/17755/54713/22418/14083/20665/22422/58234/15205/21844/20359/19280/17919/17344/17196/20562/26456/18742/22326/16870/14725/13392/18508/12064/20732/54485/100313531/18088/15901/723951/20429/76089/20194/18049/16842/19266/16975/242620/19268/11426/13844/56381/69743/15206/22062/20349/66993/57434/65254/16590/16542/18096/11423/17295/22413/11921/20355/21909/14461/18844/22421/20315/13389/244058/23966/18479/17173/211323/330790/13004/18997/16835/235402/320563/20616/13138/171207/70237/19716",96
"GO:0050807","GO:0050807","regulation of synapse organization","72/1982","309/28891",1.98245489913537e-20,7.37597125909555e-18,4.86744847603501e-18,"22416/216856/56013/18013/77097/238205/59036/20471/20474/20354/56320/71228/22418/239027/14803/75409/14083/11838/58234/11820/21844/74762/70530/19280/18189/17919/12405/227580/241263/14810/171171/11350/241514/12064/18429/19281/241770/228880/208188/386750/18211/99633/242384/19266/16975/19268/242662/230775/13844/13542/14362/12386/13191/22421/18430/269788/233067/11441/211323/13004/330814/12404/15898/58235/21983/20616/235604/13138/108672/70237/60367/333605",72
"GO:0050803","GO:0050803","regulation of synapse structure or activity","73/1982","317/28891",2.22047996486838e-20,7.77559837109499e-18,5.13116484760917e-18,"22416/216856/56013/18013/77097/238205/59036/20471/20474/20354/56320/71228/22418/239027/14803/75409/14083/11838/18693/58234/11820/21844/74762/70530/19280/18189/17919/12405/227580/241263/14810/171171/11350/241514/12064/18429/19281/241770/228880/208188/386750/18211/99633/242384/19266/16975/19268/242662/230775/13844/13542/14362/12386/13191/22421/18430/269788/233067/11441/211323/13004/330814/12404/15898/58235/21983/20616/235604/13138/108672/70237/60367/333605",73
"GO:0060560","GO:0060560","developmental growth involved in morphogenesis","69/1982","292/28891",5.43659931526366e-20,1.79800420687581e-17,1.18651395582245e-17,"116837/269152/13982/16971/14025/320027/22416/22415/11622/20471/20474/68404/20354/56320/17755/14165/22418/57784/116838/22422/106042/19411/50525/11820/21844/240058/71461/20359/19280/18998/17919/19091/20562/26456/381350/56177/11350/16870/12064/214230/266692/21420/20319/18049/13615/11426/68350/13542/20349/18096/104382/319974/20355/13796/18844/211232/20315/16974/19227/17984/244058/18479/22411/382018/18997/18032/58198/320563/171207",69
"GO:0034329","GO:0034329","cell junction assembly","93/1982","481/28891",5.8678037711633e-20,1.83847557103869e-17,1.21322125617626e-17,"13518/21961/23836/12043/19272/16971/22416/216856/56013/11421/238205/20471/20474/20354/18260/71228/22418/14623/75409/14083/18810/20401/73340/58234/106347/11820/56173/74762/19280/18189/75739/16774/12405/18190/227580/14810/171171/11350/12064/53885/18429/104010/228942/208188/386750/76089/18211/20194/11853/99633/242384/19266/12695/11426/230775/13844/22417/13836/13542/14362/246316/16542/63873/21388/11423/22421/18430/269788/16523/233067/22411/69697/56229/211323/50768/70546/330790/330814/12286/12404/12552/73608/12555/244682/15898/58235/21983/12217/236915/13641/70237/60367/14758",93
"GO:0050890","GO:0050890","cognition","79/1982","371/28891",9.76350288124206e-20,2.9061066326017e-17,1.91775751330502e-17,"12290/110648/11548/15567/18121/16400/18013/21833/12921/104111/15251/13411/20418/15466/238871/63985/11838/60597/58234/11419/18574/12846/12667/11820/16440/18189/246317/18190/20510/15566/241226/241263/14810/11350/16917/18227/21375/75786/18508/12064/214230/17754/320974/57138/18216/228994/11438/208188/18211/18049/64378/76376/15572/329934/13844/22226/16590/14371/12661/18430/12288/232813/243961/78405/110886/11441/18479/13491/94109/211323/382056/18032/57340/16835/76898/56469/21983/70237/211612",79
"GO:0043583","GO:0043583","ear development","63/1982","257/28891",3.09544435235882e-19,8.5745394074298e-17,5.65839091630545e-17,"14048/12043/14633/14051/22295/108030/18423/22416/18121/21393/18109/12879/20471/20474/14836/16450/193385/21418/57266/14165/16531/22418/18424/14623/50769/68588/22408/50525/21380/15205/328789/71461/20472/18998/54670/18504/241226/20378/12064/229791/60613/15444/13844/13542/17701/12020/18935/14581/21386/13396/13395/11921/14461/11941/110886/504186/233651/15372/14174/80857/18032/102502/22773",63
"GO:0060485","GO:0060485","mesenchyme development","71/1982","316/28891",3.16882020768445e-19,8.5745394074298e-17,5.65839091630545e-17,"22409/18505/12043/80294/15364/13867/11749/15110/22416/18121/12006/20471/20474/15251/14836/21418/20354/18570/68675/14165/71228/171463/22418/14463/14573/14083/20665/22422/106042/246154/21380/12667/15205/224143/21844/71461/76905/20359/106628/20472/52662/18504/26456/20378/22431/18508/107586/20319/18741/16842/242509/22417/20349/17701/18935/21386/21388/22413/20355/19713/16974/13389/22411/24075/233651/15227/57246/13138/13813/22773/13641",71
"GO:0048638","GO:0048638","regulation of developmental growth","82/1982","405/28891",5.16334744929892e-19,1.33640901589898e-16,8.8190447051641e-17,"116837/12043/15284/20397/15364/16971/14025/20856/268396/211652/320027/22416/19377/20185/94045/15567/18121/22415/11622/20471/20474/20354/56320/19206/17755/22418/50523/50769/14463/19219/116838/14083/19094/21380/11820/12575/240058/13163/20359/19280/106628/14465/17919/20562/26456/56177/11350/22431/12064/14563/208188/18049/11426/68350/22062/20349/18096/104382/21388/14255/22413/16846/20355/211232/232334/20315/12288/56449/80297/16001/244058/18479/211323/80857/382018/18997/57246/320563/102502/56808/171207/11878",82
"GO:0061351","GO:0061351","neural precursor cell proliferation","58/1982","225/28891",6.21271473054267e-19,1.54101211628836e-16,1.01692330589409e-16,"14633/381293/56484/21907/15364/216739/118454/22416/15567/18121/18053/15251/12677/58208/56320/18420/218820/22418/20665/22422/58234/22408/18585/20473/664805/269060/15242/18742/22326/16870/14725/18508/12064/20732/54485/329731/16842/242620/66993/231580/16873/20602/14371/140887/22413/13796/14461/22421/16974/20733/330790/13004/18032/94187/58198/11878/20502/19716",58
"GO:0090287","GO:0090287","regulation of cellular response to growth factor stimulus","71/1982","323/28891",1.14062495801606e-18,2.71605615002784e-16,1.79234203929092e-16,"14733/23893/52463/83554/16969/16971/319922/14783/320027/13855/18121/16400/18053/74499/20666/66042/15251/18570/14165/171463/22418/50523/14463/22408/246154/12667/15205/64074/268935/12393/76905/65960/268977/18189/14465/16948/52662/21413/664805/225743/15242/241226/77794/11350/14725/67326/241639/14563/72043/20319/18049/230597/19268/22417/14362/17701/16542/330119/333088/386655/20190/244058/12577/14175/26356/94187/57246/207667/17130/15379/14734",71
"GO:0007416","GO:0007416","synapse assembly","57/1982","222/28891",1.52305987656685e-18,3.48722132507788e-16,2.30123864750911e-16,"22416/216856/56013/238205/20471/20474/20354/71228/22418/75409/14083/73340/58234/11820/74762/19280/18189/12405/18190/227580/14810/171171/12064/18429/228942/208188/386750/18211/99633/242384/19266/230775/13844/13542/14362/246316/11423/22421/18430/269788/16523/233067/211323/70546/330790/330814/12286/12404/244682/15898/58235/21983/12217/236915/13641/70237/60367",57
"GO:0045664","GO:0045664","regulation of neuron differentiation","60/1982","245/28891",2.30183148357926e-18,5.07511215620271e-16,3.34909750359368e-16,"14048/12043/14633/110648/56484/21907/319922/14025/22416/15567/18053/18013/238057/18109/20666/20471/58208/21418/17755/54713/15205/11820/21844/11682/20473/100043902/21413/16814/13392/15434/18508/12064/18088/13436/14563/266692/228839/723951/20319/13638/18049/19218/242316/69743/22062/11553/18935/18096/11921/14461/20315/19713/243937/78405/11785/80857/18997/58198/11906/19716",60
"GO:0042471","GO:0042471","ear morphogenesis","45/1982","146/28891",2.94870730528594e-18,6.26916235298829e-16,4.1370585200478e-16,"14048/14633/14051/22295/18423/22416/18121/21393/20471/20474/14836/193385/21418/14165/22418/18424/14623/50769/68588/22408/21380/328789/71461/20472/18998/18504/241226/20378/60613/13844/13542/17701/12020/14581/21386/13396/13395/11921/14461/11941/504186/15372/14174/102502/22773",45
"GO:0055123","GO:0055123","digestive system development","44/1982","142/28891",5.55778568624713e-18,1.14087924793894e-15,7.52873182616127e-16,"20671/16147/12043/14633/15284/12142/20666/59036/15251/14238/12022/15466/14165/22418/14463/20665/15205/74123/20472/14465/18089/11695/107586/18088/20429/54635/20319/18741/22062/12020/18595/16590/18590/12591/16001/723884/233651/12577/58198/15227/14241/71566/81897/22773",44
"GO:0007178","GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway","80/1982","405/28891",6.44485667899752e-18,1.27887439366907e-15,8.4393702196557e-16,"23893/19272/52463/83554/16969/16971/319922/20742/320027/22416/18121/16400/13393/74499/238057/20666/66042/17263/17129/14165/171463/22418/50523/14463/14573/14083/22408/246154/12667/15205/68799/268935/12393/76905/65960/268977/14465/16948/52662/664805/225743/16998/241226/77794/11350/14725/67326/241639/107586/15901/14563/228839/20319/16842/12167/242316/230597/12163/14362/17701/16542/13395/333088/108075/386655/20190/244058/723884/12577/26356/14456/15446/12845/94187/57246/18854/207667/17130/15379/14734",80
"GO:0016358","GO:0016358","dendrite development","70/1982","327/28891",9.01424972471402e-18,1.72075081392287e-15,1.1355339700567e-15,"98733/21907/52463/14025/320027/216856/237868/18053/56013/77097/59036/20354/56320/17755/54713/71228/22418/75409/17181/11838/60597/58234/106042/110197/11820/21844/100310872/23969/19280/11682/17919/664805/17344/19091/14810/11350/12064/17754/15901/57138/228880/76089/53883/242443/19266/16975/15572/19268/329934/13844/13542/65254/11423/83766/17295/14763/12386/21909/232227/22421/63872/243961/11441/18479/382056/270058/12286/21983/108672/70237",70
"GO:0051962","GO:0051962","positive regulation of nervous system development","78/1982","391/28891",9.24979439703206e-18,1.72075081392287e-15,1.1355339700567e-15,"98733/21907/16971/14025/118454/22416/216856/18121/22415/11421/20666/15251/20354/56320/18420/17755/71228/22418/75409/14083/20665/58234/15205/21844/18189/17919/17344/12405/14725/18508/12064/20732/18429/100313531/18088/723951/20429/386750/18211/18049/99633/242384/19266/16975/242620/19268/11426/230775/13844/56381/22062/66993/57434/16590/16542/18096/11423/17295/22413/18844/22421/18430/20315/13389/23966/18479/211323/330790/13004/18997/330814/12404/320563/21983/20616/13138/70237/19716",78
"GO:0048565","GO:0048565","digestive tract development","41/1982","129/28891",2.69367871123476e-17,4.85923314181228e-15,3.20663762370913e-15,"20671/16147/12043/14633/15284/12142/20666/59036/15251/14238/15466/14165/22418/14463/20665/15205/74123/20472/14465/18089/11695/107586/18088/20429/54635/20319/18741/22062/12020/18595/16590/18590/12591/723884/233651/58198/15227/14241/71566/81897/22773",41
"GO:0048663","GO:0048663","neuron fate commitment","34/1982","90/28891",3.32715118239814e-17,5.82545029082827e-15,3.84425022065321e-15,"14048/260298/16147/18505/14633/94222/20471/58208/16450/54713/18424/22408/21380/12667/12394/225207/240590/16814/16874/21375/13392/18508/54485/18088/21420/242620/18509/69743/116810/17341/11921/14461/211323/18032",34
"GO:0048863","GO:0048863","stem cell differentiation","63/1982","284/28891",6.30689224285473e-17,1.07271227204898e-14,7.07889378957408e-15,"20671/22409/18505/12043/13982/17192/11749/216848/18121/22415/20471/15251/53314/14836/21418/20354/18570/68675/14573/20665/22422/106042/21380/15205/12393/20359/14465/16998/15242/18504/26456/74016/20378/18508/107586/21420/20319/21748/18741/242620/21349/14362/20349/17701/18935/18595/16590/231580/21386/21388/16923/12591/15404/20355/232187/22421/19713/16974/723884/211323/13813/22773/13641",63
"GO:0016331","GO:0016331","morphogenesis of embryonic epithelium","49/1982","187/28891",1.58102961511993e-16,2.61440813855804e-14,1.72526389579754e-14,"22420/18505/14633/11783/15110/18121/217325/238057/20666/20471/20474/15251/16450/56044/21418/19206/14165/22418/14573/68588/22422/58234/106042/19411/71461/15242/18504/11350/16870/14725/20732/107586/99377/20319/22414/93760/269593/22417/17769/13542/14362/27428/22413/19713/16974/20733/244058/50768/58198",49
"GO:0071772","GO:0071772","response to BMP","48/1982","181/28891",1.91450538799571e-16,2.9992238354575e-14,1.97920612409972e-14,"23893/83554/319922/320027/22416/18121/16400/13393/74499/238057/20666/66042/17129/22418/14463/22408/12667/15205/68799/268935/12393/65960/14465/664805/225743/11350/14725/15901/14563/20319/56543/16842/12167/242316/14362/17701/18935/16542/13395/333088/244058/12845/18032/94187/57246/207667/17130/14734",48
"GO:0071773","GO:0071773","cellular response to BMP stimulus","48/1982","181/28891",1.91450538799571e-16,2.9992238354575e-14,1.97920612409972e-14,"23893/83554/319922/320027/22416/18121/16400/13393/74499/238057/20666/66042/17129/22418/14463/22408/12667/15205/68799/268935/12393/65960/14465/664805/225743/11350/14725/15901/14563/20319/56543/16842/12167/242316/14362/17701/18935/16542/13395/333088/244058/12845/18032/94187/57246/207667/17130/14734",48
"GO:0048732","GO:0048732","gland development","87/1982","489/28891",1.98136972828624e-16,3.02438307499692e-14,1.99580885990938e-14,"22409/18505/12043/14633/15284/13982/15364/216439/22416/18121/15408/21833/12921/238057/11622/66042/20471/20474/15251/58208/17263/68750/15466/18740/19206/18420/14165/22418/18095/17069/20665/52609/22408/19411/21380/15205/12394/65960/20473/14465/15242/18089/11350/15434/20378/22431/18508/72043/21420/78908/18741/16842/12578/100102/22417/13836/17701/18595/231580/21386/72154/18590/17295/15400/15405/232077/21802/14461/18844/11941/16974/19227/16001/24075/12577/14174/12443/94109/18970/338521/15227/18667/244813/18854/15379/13138/22773",87
"GO:0009952","GO:0009952","anterior/posterior pattern specification","56/1982","240/28891",3.15415656114739e-16,4.6941735021276e-14,3.09771375952686e-14,"20671/18505/14633/320202/18423/22416/18121/15407/21393/22415/207165/12006/12022/54713/22418/18424/14463/18095/11838/106042/22408/19411/15427/15423/21380/15205/224143/23872/20473/20472/15242/67122/15434/11695/22431/18508/20319/22414/53883/16842/15206/57434/17701/21386/12591/22413/15400/15404/15405/16974/13389/11819/24075/15227/14734/22773",56
"GO:0030326","GO:0030326","embryonic limb morphogenesis","42/1982","144/28891",3.58754410656838e-16,5.08491668247656e-14,3.35556757035418e-14,"16764/16147/14633/18121/22415/18109/320145/21418/18740/19206/22418/106042/19411/18515/12393/30838/16917/381373/15432/11695/14563/99377/380614/20429/20319/18741/16842/242291/17701/231470/21386/21388/13396/13395/15405/232174/22421/12288/16974/14175/58198/14734",42
"GO:0035113","GO:0035113","embryonic appendage morphogenesis","42/1982","144/28891",3.58754410656838e-16,5.08491668247656e-14,3.35556757035418e-14,"16764/16147/14633/18121/22415/18109/320145/21418/18740/19206/22418/106042/19411/18515/12393/30838/16917/381373/15432/11695/14563/99377/380614/20429/20319/18741/16842/242291/17701/231470/21386/21388/13396/13395/15405/232174/22421/12288/16974/14175/58198/14734",42
"GO:0016055","GO:0016055","Wnt signaling pathway","83/1982","460/28891",4.2223006507377e-16,5.84543157531198e-14,3.85743599230186e-14,"20671/22420/22409/20668/110648/110957/56484/23805/103236/59004/15364/16971/14783/214105/22416/18121/16400/13393/21833/74499/22415/12006/77583/68775/66042/59036/14836/12022/14165/22418/50523/103978/68588/20665/27373/22422/106042/22408/11820/21844/71461/20473/328949/98170/15242/30838/67122/11350/20378/241639/72043/20319/22414/53883/18741/16842/16600/108079/666048/66743/11426/192199/19273/22417/13542/14362/242939/14371/13395/22413/24113/22421/232334/22419/16974/27412/22411/12443/58198/14241/21983/107934/14734",83
"GO:0198738","GO:0198738","cell-cell signaling by wnt","83/1982","462/28891",5.48027321938753e-16,7.41456056250318e-14,4.89291379300341e-14,"20671/22420/22409/20668/110648/110957/56484/23805/103236/59004/15364/16971/14783/214105/22416/18121/16400/13393/21833/74499/22415/12006/77583/68775/66042/59036/14836/12022/14165/22418/50523/103978/68588/20665/27373/22422/106042/22408/11820/21844/71461/20473/328949/98170/15242/30838/67122/11350/20378/241639/72043/20319/22414/53883/18741/16842/16600/108079/666048/66743/11426/192199/19273/22417/13542/14362/242939/14371/13395/22413/24113/22421/232334/22419/16974/27412/22411/12443/58198/14241/21983/107934/14734",83
"GO:0010721","GO:0010721","negative regulation of cell development","66/1982","323/28891",8.94942001267514e-16,1.18390882967678e-13,7.81268666369676e-14,"16147/227358/15284/21907/83554/15364/14025/320027/22416/18121/57765/13866/22415/18109/20666/12677/13610/20354/22418/239114/14083/20665/22422/15205/12394/20359/19280/68027/56468/17196/20562/26456/18742/22326/67122/107771/16870/13392/20378/18508/12064/15901/72147/76089/12578/12399/13844/69743/20349/65254/18096/15507/14255/15404/11921/20355/21909/14461/22421/19227/13389/244058/17173/16835/235402/171207",66
"GO:0048839","GO:0048839","inner ear development","53/1982","224/28891",1.04674164978295e-15,1.35462022633867e-13,8.9392215949427e-14,"14048/14633/22295/108030/18423/22416/21393/18109/12879/20471/20474/16450/193385/21418/57266/14165/16531/22418/18424/50769/68588/22408/21380/15205/328789/71461/18998/54670/18504/241226/20378/12064/229791/60613/15444/13844/13542/17701/18935/14581/21386/13396/13395/11921/14461/11941/110886/504186/233651/15372/14174/80857/102502",53
"GO:0030509","GO:0030509","BMP signaling pathway","45/1982","169/28891",1.40653050407768e-15,1.7815055512286e-13,1.17562639221005e-13,"23893/83554/319922/320027/22416/18121/16400/13393/74499/238057/20666/66042/17129/22418/14463/22408/12667/15205/68799/268935/12393/65960/14465/664805/225743/11350/14725/15901/14563/20319/16842/12167/242316/14362/17701/16542/13395/333088/244058/12845/94187/57246/207667/17130/14734",45
"GO:0051961","GO:0051961","negative regulation of nervous system development","47/1982","183/28891",1.5133979074528e-15,1.87692869647219e-13,1.23859670846795e-13,"21907/15364/14025/320027/22416/18121/22415/18109/20666/12677/20354/22418/14083/20665/22422/15205/74762/20359/19280/17196/20562/26456/18742/22326/16870/13392/18508/12064/15901/76089/13844/69743/20349/65254/18096/11921/20355/21909/14461/22421/13389/244058/17173/12404/16835/235402/171207",47
"GO:0051963","GO:0051963","regulation of synapse assembly","41/1982","144/28891",2.03461514980657e-15,2.47184979322418e-13,1.63118877316393e-13,"22416/216856/56013/238205/20471/20474/20354/71228/22418/75409/14083/11820/74762/19280/18189/12405/14810/171171/12064/18429/208188/386750/18211/99633/242384/19266/230775/13844/14362/22421/18430/269788/233067/211323/330814/12404/15898/58235/21983/70237/60367",41
"GO:0007612","GO:0007612","learning","48/1982","192/28891",2.37269799663693e-15,2.82493423479593e-13,1.86419135230506e-13,"12290/11548/18121/18013/12921/104111/15251/15466/63985/60597/58234/11419/18574/12846/12667/11820/18189/246317/18190/20510/14810/21375/75786/12064/214230/17754/320974/57138/18216/228994/64378/76376/15572/13844/22226/16590/12288/243961/110886/11441/18479/13491/94109/18032/57340/76898/56469/21983",48
