"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0035137","GO:0035137","hindlimb morphogenesis","3/122","49/28928",0.0612244897959184,14.5172298427568,6.16289541919841,0.00117034775919596,0.0445370562666035,0.0354301309907835,"21386/23967/17701",3
"GO:0048704","GO:0048704","embryonic skeletal system morphogenesis","4/122","110/28928",0.0363636363636364,8.62235469448584,5.21247173688402,0.00123167737038226,0.0445370562666035,0.0354301309907835,"15407/21384/23967/20471",4
"GO:0048483","GO:0048483","autonomic nervous system development","3/122","50/28928",0.06,14.2268852459016,6.09184951829616,0.00124124137550038,0.0445370562666035,0.0354301309907835,"15407/20471/18205",3
"GO:0035418","GO:0035418","protein localization to synapse","4/122","112/28928",0.0357142857142857,8.46838407494145,5.1535790590002,0.0013165138260199,0.0445370562666035,0.0354301309907835,"224997/243961/14810/18191",4
"GO:0003207","GO:0003207","cardiac chamber formation","2/122","13/28928",0.153846153846154,36.4791929382093,8.32671969213223,0.00133477691108702,0.0445370562666035,0.0354301309907835,"21388/15110",2
"GO:0031453","GO:0031453","positive regulation of heterochromatin formation","2/122","13/28928",0.153846153846154,36.4791929382093,8.32671969213223,0.00133477691108702,0.0445370562666035,0.0354301309907835,"84505/67246",2
"GO:0042693","GO:0042693","muscle cell fate commitment","2/122","13/28928",0.153846153846154,36.4791929382093,8.32671969213223,0.00133477691108702,0.0445370562666035,0.0354301309907835,"21386/21388",2
"GO:1904396","GO:1904396","regulation of neuromuscular junction development","2/122","13/28928",0.153846153846154,36.4791929382093,8.32671969213223,0.00133477691108702,0.0445370562666035,0.0354301309907835,"20508/20471",2
"GO:2000678","GO:2000678","negative regulation of transcription regulatory region DNA binding","2/122","13/28928",0.153846153846154,36.4791929382093,8.32671969213223,0.00133477691108702,0.0445370562666035,0.0354301309907835,"15110/17701",2
"GO:0003197","GO:0003197","endocardial cushion development","3/122","52/28928",0.0576923076923077,13.6796973518285,5.95569128412305,0.00139101411748745,0.0456526272657356,0.0363175903323297,"21386/21388/17701",3
"GO:0007517","GO:0007517","muscle organ development","7/122","395/28928",0.0177215189873418,4.20203361693297,4.17004605709602,0.00146609812622175,0.0457485288188976,0.0363938819617183,"268859/21412/434246/15110/20471/17701/217012",7
"GO:0045091","GO:0045091","regulation of single stranded viral RNA replication via double stranded DNA intermediate","2/122","14/28928",0.142857142857143,33.8735362997658,8.00656971202656,0.00155294815795188,0.0457485288188976,0.0363938819617183,"84505/67246",2
"GO:0051610","GO:0051610","serotonin uptake","2/122","14/28928",0.142857142857143,33.8735362997658,8.00656971202656,0.00155294815795188,0.0457485288188976,0.0363938819617183,"260298/20508",2
"GO:0060911","GO:0060911","cardiac cell fate commitment","2/122","14/28928",0.142857142857143,33.8735362997658,8.00656971202656,0.00155294815795188,0.0457485288188976,0.0363938819617183,"21386/21388",2
"GO:0072172","GO:0072172","mesonephric tubule formation","2/122","14/28928",0.142857142857143,33.8735362997658,8.00656971202656,0.00155294815795188,0.0457485288188976,0.0363938819617183,"23967/20471",2
"GO:1905269","GO:1905269","positive regulation of chromatin organization","2/122","14/28928",0.142857142857143,33.8735362997658,8.00656971202656,0.00155294815795188,0.0457485288188976,0.0363938819617183,"84505/67246",2
"GO:0060541","GO:0060541","respiratory system development","6/122","293/28928",0.0204778156996587,4.85559223409612,4.31684493075319,0.00155389608375876,0.0457485288188976,0.0363938819617183,"20465/21412/21388/104798/20471/17701",6
"GO:0003205","GO:0003205","cardiac chamber development","5/122","204/28928",0.0245098039215686,5.81163612986178,4.48823447089773,0.00176644068807375,0.0494902474748635,0.0393704949941997,"21386/21388/22666/15110/20564",5
"GO:0003007","GO:0003007","heart morphogenesis","6/122","301/28928",0.0199335548172757,4.72653994880453,4.22952157843811,0.0017800160686985,0.0494902474748635,0.0393704949941997,"21386/21388/15110/20564/20471/17701",6
"GO:0021548","GO:0021548","pons development","2/122","15/28928",0.133333333333333,31.6153005464481,7.71840767400344,0.00178692669470324,0.0494902474748635,0.0393704949941997,"15407/14810",2
"GO:0039692","GO:0039692","single stranded viral RNA replication via double stranded DNA intermediate","2/122","15/28928",0.133333333333333,31.6153005464481,7.71840767400344,0.00178692669470324,0.0494902474748635,0.0393704949941997,"84505/67246",2
"GO:0008016","GO:0008016","regulation of heart contraction","5/122","205/28928",0.024390243902439,5.78328668532587,4.47279071160873,0.00180458944338913,0.0494902474748635,0.0393704949941997,"21388/13506/13511/140492/319552",5
