"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007369","GO:0007369","gastrulation","14/310","209/28928",0.0669856459330144,6.25084117919432,7.92921645889584,6.74524774140486e-08,6.57661654786974e-06,5.31188259635633e-06,"16842/22773/21349/20671/15242/15396/20997/15110/59036/107587/18424/21410/13813/14465",14
"GO:0048565","GO:0048565","digestive tract development","12/310","148/28928",0.0810810810810811,7.56617262423714,8.33509711021576,7.38459520573061e-08,6.98179910359985e-06,5.63914542983065e-06,"22773/15398/19378/20671/71566/20429/59036/21410/15402/14165/12591/14465",12
"GO:0021537","GO:0021537","telencephalon development","17/310","322/28928",0.0527950310559006,4.92662793027449,7.3744905791552,8.72542482372487e-08,8.00686042647694e-06,6.46707957523137e-06,"16842/22773/18080/13637/16777/16975/54140/20473/73191/18032/18424/11921/16873/14810/13813/11878/16874",17
"GO:0035115","GO:0035115","embryonic forelimb morphogenesis","7/310","36/28928",0.194444444444444,18.1448028673835,10.7129196662683,9.69974507257667e-08,8.64662989326834e-06,6.9838164522552e-06,"15398/19378/15396/22421/20429/107587/15405",7
"GO:0048645","GO:0048645","animal organ formation","9/310","76/28928",0.118421052631579,11.0505942275042,9.13110798914598,1.26036112126165e-07,1.0923129717601e-05,8.82252784883154e-06,"20471/15242/15396/22431/18505/15400/14165/14174/14465",9
"GO:0061448","GO:0061448","connective tissue development","17/310","334/28928",0.0508982035928144,4.74962333397721,7.17358626410591,1.47118178023706e-07,1.24056409576747e-05,1.00199407735065e-05,"15375/76566/15396/22421/20429/12399/18997/15110/22431/15434/15423/19228/107587/15400/15402/15410/18740",17
"GO:0007498","GO:0007498","mesoderm development","11/310","130/28928",0.0846153846153846,7.89598014888337,8.20161578098057,1.68127645345448e-07,1.38041645652052e-05,1.1149517533435e-05,"21677/16842/22773/21349/18996/15396/20997/21407/15110/18424/13813",11
"GO:0055123","GO:0055123","digestive system development","12/310","163/28928",0.0736196319018405,6.86989906985949,7.82177199118778,2.12912323669114e-07,1.70329858935291e-05,1.3757411683235e-05,"22773/15398/19378/20671/71566/20429/59036/21410/15402/14165/12591/14465",12
"GO:0051216","GO:0051216","cartilage development","14/310","234/28928",0.0598290598290598,5.58301626688723,7.32616482895928,2.7111770632945e-07,2.11471810936971e-05,1.70804154987554e-05,"76566/15396/22421/20429/12399/15110/15434/15423/19228/107587/15400/15402/15410/18740",14
"GO:0021515","GO:0021515","cell differentiation in spinal cord","8/310","61/28928",0.131147540983607,12.2381808566896,9.14477476647371,2.85842310814816e-07,2.17519026766396e-05,1.75688444695935e-05,"15430/21349/14461/16814/18505/94222/16873/13172",8
"GO:0021983","GO:0021983","pituitary gland development","7/310","43/28928",0.162790697674419,15.1909977494374,9.69223371626595,3.51144834229416e-07,2.60850448284709e-05,2.1068690053765e-05,"19378/14461/20675/20473/18420/14165/18740",7
"GO:0021510","GO:0021510","spinal cord development","10/310","116/28928",0.0862068965517241,8.04449388209121,7.9123409455878,5.17521877614895e-07,3.69013818909769e-05,2.98049622965582e-05,"15430/21349/14461/16814/16975/18032/18505/94222/16873/13172",10
"GO:0045664","GO:0045664","regulation of neuron differentiation","14/310","247/28928",0.0566801619433198,5.28917330547212,7.04592200321976,5.21359120178262e-07,3.69013818909769e-05,2.98049622965582e-05,"20471/21844/15375/319922/14461/20675/16814/18997/20473/73191/15434/11921/19716/18096",14
"GO:0021872","GO:0021872","forebrain generation of neurons","8/310","66/28928",0.121212121212121,11.311045943304,8.72819385782418,5.32231469581397e-07,3.69013818909769e-05,2.98049622965582e-05,"16842/14461/16875/14472/18032/18420/16873/16874",8
"GO:0001763","GO:0001763","morphogenesis of a branching structure","14/310","252/28928",0.0555555555555556,5.184229390681,6.94335507727879,6.63008997379119e-07,4.41058066921051e-05,3.56239207897772e-05,"20471/16842/15375/15398/15242/15396/20429/67122/18018/14472/22431/21410/15402/14165",14
"GO:0042476","GO:0042476","odontogenesis","11/310","149/28928",0.0738255033557047,6.88911019701234,7.50097763496267,6.66542541021799e-07,4.41058066921051e-05,3.56239207897772e-05,"16842/18751/16777/11828/16875/15110/107587/252974/14165/83395/14465",11
"GO:0001764","GO:0001764","neuron migration","13/310","216/28928",0.0601851851851852,5.61624850657109,7.08756799110263,6.78550872186233e-07,4.41058066921051e-05,3.56239207897772e-05,"18996/104382/14461/215690/20669/14028/73191/94222/11921/13813/18096/11878/16874",13
"GO:0061053","GO:0061053","somite development","9/310","94/28928",0.0957446808510638,8.93452299245024,8.01946151822991,7.9507430345209e-07,5.06251393218474e-05,4.08895356061075e-05,"20471/16842/20997/21407/67122/18505/18503/18424/12591",9
"GO:0002064","GO:0002064","epithelial cell development","14/310","262/28928",0.0534351145038168,4.98635803989165,6.74615484356325,1.05394611203075e-06,6.57662373907186e-05,5.31188840463496e-05,"15375/15398/14461/67231/20675/56332/20473/74206/22431/12075/20672/15402/18096/319448",14
"GO:0048608","GO:0048608","reproductive structure development","17/310","386/28928",0.0440414507772021,4.10977770349323,6.40167617599059,1.10559667670386e-06,6.76365025748244e-05,5.46294828488966e-05,"15375/15398/15396/67231/20675/22421/20473/16875/22431/21410/16876/14165/26927/15405/319448/15395/14465",17
"GO:0061458","GO:0061458","reproductive system development","17/310","391/28928",0.0434782608695652,4.05722300140252,6.33467363131438,1.3175831201157e-06,7.90549872069418e-05,6.38521050517607e-05,"15375/15398/15396/67231/20675/22421/20473/16875/22431/21410/16876/14165/26927/15405/319448/15395/14465",17
"GO:0048754","GO:0048754","branching morphogenesis of an epithelial tube","12/310","194/28928",0.0618556701030928,5.77213169271699,6.94109752326343,1.37071170752176e-06,8.00279698288637e-05,6.46379756310053e-05,"20471/16842/15375/15242/15396/67122/18018/14472/22431/21410/15402/14165",12
"GO:0048880","GO:0048880","sensory system development","19/310","483/28928",0.0393374741200828,3.67082081079276,6.16067435141648,1.39533325996101e-06,8.00279698288637e-05,6.46379756310053e-05,"18996/69675/19378/104382/67231/29819/18997/20473/74206/24113/14119/22431/18032/20476/107587/18424/12075/14165/26927",19
"GO:0007219","GO:0007219","Notch signaling pathway","12/310","195/28928",0.0615384615384615,5.74253101736973,6.91591909767992,1.44678234242344e-06,8.00279698288637e-05,6.46379756310053e-05,"20471/15375/14461/15242/240055/67122/74198/15434/252974/21410/11921/14165",12
"GO:0001570","GO:0001570","vasculogenesis","9/310","101/28928",0.0891089108910891,8.31529862663686,7.66489001684002,1.46204944879655e-06,8.00279698288637e-05,6.46379756310053e-05,"21677/14235/15398/20671/15242/20997/22421/22431/20672",9
"GO:0001656","GO:0001656","metanephros development","9/310","101/28928",0.0891089108910891,8.31529862663686,7.66489001684002,1.46204944879655e-06,8.00279698288637e-05,6.46379756310053e-05,"20471/20671/15396/16371/22431/107587/21410/16372/14165",9
"GO:0007517","GO:0007517","muscle organ development","17/310","395/28928",0.0430379746835443,4.01613719885668,6.28186830690455,1.51291991842585e-06,8.00416695811199e-05,6.46490408155199e-05,"20471/16842/15430/18996/54601/16814/21407/20429/14422/15110/22431/18032/18505/13813/26927/14174/18740",17
"GO:0061138","GO:0061138","morphogenesis of a branching epithelium","13/310","232/28928",0.0560344827586207,5.22892102335929,6.73094110071201,1.513608495284e-06,8.00416695811199e-05,6.46490408155199e-05,"20471/16842/15375/15398/15242/15396/67122/18018/14472/22431/21410/15402/14165",13
"GO:0001655","GO:0001655","urogenital system development","8/310","76/28928",0.105263157894737,9.82275042444822,8.01559440798608,1.59257155288173e-06,8.14561187703444e-05,6.57914805452782e-05,"15375/15398/14461/15396/107587/14165/15405/15395",8
"GO:0001756","GO:0001756","somitogenesis","8/310","76/28928",0.105263157894737,9.82275042444822,8.01559440798608,1.59257155288173e-06,8.14561187703444e-05,6.57914805452782e-05,"16842/20997/21407/67122/18505/18503/18424/12591",8
"GO:0072175","GO:0072175","epithelial tube formation","11/310","167/28928",0.0658682634730539,6.14657137338227,6.94204060478074,2.0547740609016e-06,0.000103401533387306,8.35166231205166e-05,"21677/18707/20471/20997/16371/15110/18505/21410/16372/14165/14174",11
"GO:0072091","GO:0072091","regulation of stem cell proliferation","9/310","107/28928",0.0841121495327103,7.84902019897498,7.38718062583971,2.37328531326696e-06,0.000117534129799888,9.49314125306785e-05,"14235/20671/20429/18018/18505/107587/15400/20672/14165",9
"GO:0021700","GO:0021700","developmental maturation","17/310","418/28928",0.0406698564593301,3.79515357308227,5.99112128280913,3.23754838314566e-06,0.000157830483678351,0.00012747846758636,"21349/15375/19378/56747/76566/14461/12399/20473/330814/18032/19228/12075/20672/14810/15402/16874/382018",17
"GO:0048738","GO:0048738","cardiac muscle tissue development","14/310","290/28928",0.0482758620689655,4.50491657397108,6.24335811813409,3.45976023072222e-06,0.000165255590749687,0.00013347566945167,"22773/18996/50490/19378/20997/24053/20429/15110/22431/18505/76937/17880/14174/14465",14
"GO:0021846","GO:0021846","cell proliferation in forebrain","6/310","39/28928",0.153846153846154,14.3563275434243,8.68692386087328,3.49579134278184e-06,0.000165255590749687,0.00013347566945167,"15242/22421/20473/18032/16873/11878",6
"GO:0001654","GO:0001654","eye development","18/310","473/28928",0.0380549682875264,3.55114233103731,5.82235751805691,4.19753554807582e-06,0.000195467327014874,0.00015787745643509,"69675/19378/104382/67231/29819/18997/20473/74206/24113/14119/22431/18032/20476/107587/18424/12075/14165/26927",18
"GO:0035148","GO:0035148","tube formation","11/310","181/28928",0.0607734806629834,5.6711459632864,6.56114092960378,4.48107733885961e-06,0.000205602372018264,0.000166063454322444,"21677/18707/20471/20997/16371/15110/18505/21410/16372/14165/14174",11
"GO:0150063","GO:0150063","visual system development","18/310","476/28928",0.0378151260504202,3.52876118189211,5.78985646773989,4.5793953455843e-06,0.000207068311278594,0.000167247482186557,"69675/19378/104382/67231/29819/18997/20473/74206/24113/14119/22431/18032/20476/107587/18424/12075/14165/26927",18
"GO:0090596","GO:0090596","sensory organ morphogenesis","15/310","341/28928",0.0439882697947214,4.10481506007,6.00262952435734,4.82506499186372e-06,0.000215060039637354,0.000173702339707094,"20471/22773/14461/67231/29819/20473/24113/14472/14119/107587/18424/11921/14165/26927/14174",15
"GO:0016331","GO:0016331","morphogenesis of embryonic epithelium","11/310","185/28928",0.0594594594594595,5.54852659110724,6.45956778223037,5.52529317455401e-06,0.000242801615557867,0.000196108997181354,"21677/20471/19378/15242/20997/16371/15110/18505/21410/16372/14165",11
"GO:0007338","GO:0007338","single fertilization","11/310","186/28928",0.0591397849462366,5.518695802983,6.43463608882983,5.81736040249381e-06,0.000252085617441398,0.000203607614087283,"15430/15396/20997/28105/66712/66193/22065/22431/26927/15405/15395",11
"GO:0019827","GO:0019827","stem cell population maintenance","12/310","224/28928",0.0535714285714286,4.99907834101382,6.25353544072759,6.0692306581937e-06,0.000259397255528279,0.000209513167926687,"22773/21349/14461/21407/22421/26356/170942/18032/21410/14165/13813/12591",12
"GO:0002065","GO:0002065","columnar/cuboidal epithelial cell differentiation","10/310","156/28928",0.0641025641025641,5.98180314309347,6.49346853909134,7.62971999864463e-06,0.000321685491834747,0.000259822897251142,"16842/15375/14461/26424/18424/18420/15402/18096/12591/14465",10
"GO:0061351","GO:0061351","neural precursor cell proliferation","12/310","230/28928",0.0521739130434783,4.86866760168303,6.13073330134234,7.93638707700584e-06,0.000326715936573914,0.000263885948771238,"16842/14461/15242/22421/20473/225341/14472/18032/18420/16873/19716/11878",12
"GO:0031016","GO:0031016","pancreas development","8/310","94/28928",0.0851063829787234,7.94179821551132,7.0161096904729,7.95846512167226e-06,0.000326715936573914,0.000263885948771238,"22773/19378/15242/26424/21410/14165/18096/14465",8
"GO:0098727","GO:0098727","maintenance of cell number","12/310","232/28928",0.0517241379310345,4.82669632925473,6.09074216809654,8.66196001312422e-06,0.000350978120012306,0.000283482327702247,"22773/21349/14461/21407/22421/26356/170942/18032/21410/14165/13813/12591",12
"GO:0035050","GO:0035050","embryonic heart tube development","8/310","97/28928",0.0824742268041237,7.69617559028933,6.87536489793252,1.00497283543462e-05,0.00040198913417385,0.000324683531448109,"21677/22773/19378/20671/15242/16814/15110/20672",8
"GO:0001704","GO:0001704","formation of primary germ layer","9/310","128/28928",0.0703125,6.56129032258065,6.56292156055641,1.03712460243643e-05,0.000407729210098237,0.000329319746617807,"16842/21349/20671/15396/20997/15110/21410/13813/14465",9
"GO:0043583","GO:0043583","ear development","13/310","277/28928",0.0469314079422383,4.37945731920345,5.88206559263644,1.0454595130724e-05,0.000407729210098237,0.000329319746617807,"20471/22773/15398/14461/21407/12879/14472/18032/107587/18424/11921/14165/14174",13
"GO:0009566","GO:0009566","fertilization","12/310","237/28928",0.0506329113924051,4.72486729277256,5.99273453599248,1.07359186494227e-05,0.000413531681311097,0.00033400635798204,"15430/15396/20997/28105/66712/66193/22065/22431/26927/15405/319448/15395",12
"GO:0009953","GO:0009953","dorsal/ventral pattern formation","8/310","100/28928",0.08,7.46529032258065,6.74052431887953,1.25862991435928e-05,0.00047889333326841,0.000386798461486023,"15375/15396/22421/66743/20473/24113/18424/13172",8
"GO:0007548","GO:0007548","sex differentiation","15/310","372/28928",0.0403225806451613,3.7627471383975,5.58183283515861,1.35834841104405e-05,0.00051060807740451,0.000412414216365181,"15398/15396/67231/20675/20473/16875/22431/21410/16876/14165/26927/15405/319448/15395/14465",15
"GO:0060065","GO:0060065","uterus development","5/310","30/28928",0.166666666666667,15.552688172043,8.30009116693737,1.5651347856757e-05,0.000581335777536688,0.000469540435702709,"15396/22421/26927/15405/15395",5
"GO:0071695","GO:0071695","anatomical structure maturation","14/310","332/28928",0.0421686746987952,3.93501748931209,5.59809154526289,1.60348260175816e-05,0.000583548643301527,0.000471327750358926,"21349/15375/19378/76566/14461/12399/20473/18032/19228/12075/20672/14810/15402/16874",14
"GO:0001711","GO:0001711","endodermal cell fate commitment","4/310","15/28928",0.266666666666667,24.8843010752688,9.6299602292818,1.60849946551062e-05,0.000583548643301527,0.000471327750358926,"20671/21410/13813/14465",4
"GO:0060795","GO:0060795","cell fate commitment involved in formation of primary germ layer","5/310","31/28928",0.161290322580645,15.05098855359,8.14655985941407,1.84981745982018e-05,0.000663382813176893,0.00053580919525826,"20671/15396/21410/13813/14465",5
"GO:0050678","GO:0050678","regulation of epithelial cell proliferation","16/310","432/28928",0.037037037037037,3.45615292712067,5.35325869557963,2.00236960717816e-05,0.000709931042544984,0.000573405842055564,"18707/20471/73608/19378/14461/22421/12399/67122/13655/225341/18018/107587/15402/14165/73447/11878",16
"GO:0021543","GO:0021543","pallium development","11/310","213/28928",0.0516431924882629,4.81914281387248,5.8225629858439,2.08164581495688e-05,0.000729745499175894,0.000589409826257453,"16842/22773/16777/16975/18032/11921/16873/14810/13813/11878/16874",11
"GO:0021772","GO:0021772","olfactory bulb development","6/310","53/28928",0.113207547169811,10.5640900791236,7.2532642722758,2.16889558106426e-05,0.000745105868089456,0.000601816278072253,"22773/13637/73191/18032/13813/11878",6
"GO:0003156","GO:0003156","regulation of animal organ formation","5/310","32/28928",0.15625,14.5806451612903,7.99998977456913,2.17322544859425e-05,0.000745105868089456,0.000601816278072253,"20471/15396/22431/14165/14174",5
"GO:0050767","GO:0050767","regulation of neurogenesis","17/310","485/28928",0.0350515463917526,3.27087462587296,5.24915299716094,2.23179559827385e-05,0.000756869811588523,0.000611317924744577,"16842/21844/18080/18996/14461/22421/29819/20429/16975/18997/73191/18420/17919/11921/19716/18096/15410",17
"GO:0050807","GO:0050807","regulation of synapse organization","15/310","390/28928",0.0384615384615385,3.58908188585608,5.35771031334769,2.35458730156428e-05,0.000789926062460275,0.000638017204294838,"20471/21844/216856/241263/22421/29819/241514/16975/330814/333605/59036/17919/232227/14810/18429",15
"GO:0021879","GO:0021879","forebrain neuron differentiation","6/310","54/28928",0.111111111111111,10.368458781362,7.17173872375993,2.4181973446909e-05,0.000802635714408045,0.000648282692406498,"14461/16875/14472/18420/16873/16874",6
"GO:0046661","GO:0046661","male sex differentiation","11/310","217/28928",0.0506912442396313,4.73031068827115,5.74068367638174,2.47192635300896e-05,0.000811832654882942,0.000655710990482376,"15398/15396/67231/20675/22431/16876/14165/15405/319448/15395/14465",11
"GO:0003007","GO:0003007","heart morphogenesis","13/310","301/28928",0.0431893687707641,4.0302647090344,5.50033070219767,2.50802888046823e-05,0.000815109386152173,0.000658357581122909,"21677/20471/22773/18996/19378/20671/20997/16814/13846/20429/15110/18018/14465",13
"GO:1904936","GO:1904936","interneuron migration","4/310","17/28928",0.235294117647059,21.9567362428842,8.99558592732139,2.75746985656446e-05,0.000886938757987744,0.000716373612220871,"14028/73191/11878/16874",4
"GO:0051962","GO:0051962","positive regulation of nervous system development","15/310","397/28928",0.0377833753148615,3.52579832615585,5.27409966765696,2.88979026228979e-05,0.000911925714571426,0.000736555384846152,"21844/18080/216856/22421/29819/20429/16975/18997/330814/18420/17919/232227/18429/19716/18096",15
"GO:0050803","GO:0050803","regulation of synapse structure or activity","15/310","398/28928",0.0376884422110553,3.51693953639164,5.26230890269136,2.97441097856126e-05,0.000911925714571426,0.000736555384846152,"20471/21844/216856/241263/22421/29819/241514/16975/330814/333605/59036/17919/232227/14810/18429",15
"GO:0021517","GO:0021517","ventral spinal cord development","6/310","56/28928",0.107142857142857,9.99815668202765,7.01490889618588,2.98592989879197e-05,0.000911925714571426,0.000736555384846152,"15430/14461/16814/16975/94222/13172",6
"GO:0021988","GO:0021988","olfactory lobe development","6/310","56/28928",0.107142857142857,9.99815668202765,7.01490889618588,2.98592989879197e-05,0.000911925714571426,0.000736555384846152,"22773/13637/73191/18032/13813/11878",6
"GO:0048546","GO:0048546","digestive tract morphogenesis","6/310","56/28928",0.107142857142857,9.99815668202765,7.01490889618588,2.98592989879197e-05,0.000911925714571426,0.000736555384846152,"15398/20671/20429/59036/21410/14165",6
"GO:0048762","GO:0048762","mesenchymal cell differentiation","12/310","263/28928",0.0456273764258555,4.25777014595854,5.52376565432964,3.01052399361721e-05,0.000911925714571426,0.000736555384846152,"20471/16842/21844/15375/19378/76566/18018/14472/18505/14165/13813/83395",12
"GO:0072089","GO:0072089","stem cell proliferation","9/310","149/28928",0.0604026845637584,5.63654470664646,5.90558114631707,3.48792115247613e-05,0.00104637634574284,0.000845150125407677,"14235/20671/20429/18018/18505/107587/15400/20672/14165",9
"GO:0042471","GO:0042471","ear morphogenesis","9/310","151/28928",0.0596026490066225,5.56188848536637,5.84956114665133,3.87292836467888e-05,0.00114295275497462,0.000923154148248729,"20471/22773/14461/14472/107587/18424/11921/14165/14174",9
