"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0042176","GO:0042176","regulation of protein catabolic process","150/5169","372/28928",0.403225806451613,2.25662916019196,11.3781276495997,1.59167585686161e-24,9.3677359066564e-22,4.86336938847762e-22,"56371/107831/27681/19359/19052/18673/224997/17248/13650/18245/22350/338352/22123/211323/93687/22284/14811/192176/12398/66498/68795/14629/54609/224727/22187/70247/26903/74841/23988/50873/11865/269695/26419/223870/76892/11305/13121/18747/14673/231672/56637/14070/233900/72330/55988/15519/76375/72584/15516/103573/56150/15357/20671/170930/11551/12328/12234/18023/20333/53325/71472/68077/77128/74244/106039/79263/76867/71492/57320/77006/15937/211770/67490/53312/59029/76843/68034/50721/21858/107995/27373/21929/56812/17127/19192/17754/19165/54375/67588/230598/18763/102122/269523/225055/22393/13194/14734/235406/329795/72293/208650/20588/52892/84092/110616/193740/12576/17999/13542/227693/244058/68135/22410/13010/56424/17846/18550/11502/12995/56468/17246/231600/101943/72345/13001/26420/24086/219158/224703/321006/228769/11789/230904/54198/14775/67903/232334/112406/56486/71732/13853/269473/53323/229317/66193/30940/225131/56438/217410/11820",150
"GO:0009895","GO:0009895","negative regulation of catabolic process","148/5169","367/28928",0.403269754768392,2.25687511432386,11.3026255545183,3.2000092394975e-24,1.7264049847089e-21,8.96283289624169e-22,"69903/22057/107831/19052/18673/381633/72344/20848/54170/71723/51810/28114/17248/18245/17425/19205/338352/211323/233908/22284/14811/192176/12398/224727/76574/26903/227358/20115/74841/23988/67031/208643/223870/19720/13167/13211/66117/13121/15185/18747/56717/74370/214855/14070/192119/12696/72330/55988/230753/76983/56716/208727/15381/15516/11682/245670/229663/56150/15357/64930/100855/15368/110147/11551/54197/12328/20333/53325/68833/71472/74747/68077/79263/57320/633285/22695/77006/15937/15384/319801/50721/21858/78246/72416/13164/73158/22030/17210/19317/21929/14573/17127/234344/17754/11991/19165/54375/67588/77116/102122/56208/100342/223453/245474/20588/52892/84092/20539/18458/67493/68135/13010/24069/67846/230908/18550/59027/213449/140488/15572/101943/110809/74203/13001/13690/232533/65019/24086/74108/217980/75420/22608/219158/328572/11548/228769/70439/68441/12457/54198/67903/269473/30940/225131/77134/18639/74645/22339",148
"GO:0016055","GO:0016055","Wnt signaling pathway","175/5169","467/28928",0.374732334047109,2.09716714244821,11.1492856075972,4.34162081749494e-24,2.16212716711248e-21,1.12249354415072e-21,"23892/110648/18091/75826/73181/14462/20438/80707/20869/14241/16469/17242/22411/18741/66277/211383/67943/12443/53883/271457/12560/93687/432940/14370/15229/192199/107934/50781/629378/73739/13393/13198/74256/74025/20586/22210/23988/56805/16842/50873/11865/20439/14365/21888/319998/67916/20779/56297/56811/216795/13144/56637/15248/328949/12022/213326/19664/72043/13653/21887/227210/68889/20671/329252/67087/70495/24136/16400/21752/26563/22417/14783/56484/19043/74775/12234/67488/20377/22412/21951/21885/17869/22409/14735/54644/73016/27041/18163/26385/21415/21803/20583/13205/20042/26941/27373/21929/16600/208846/17127/20473/13543/107351/68911/100503572/18763/73389/73668/269523/13194/195208/14734/329795/58799/72293/320587/54624/18128/84092/19211/59004/103583/13542/21983/242939/353310/16480/22410/268980/70122/68010/80288/20677/67772/12995/666048/19042/11984/70425/13726/103978/18099/16973/14173/72345/13001/14368/16646/21886/14371/67974/14180/219158/14773/240756/11789/100201/218581/107515/58198/54198/70300/72780/232334/20674/13853/56274/380718/26416/16348/72125/20680/29811/214897/11820",175
"GO:0000375","GO:0000375","RNA splicing, via transesterification reactions","132/5169","315/28928",0.419047619047619,2.34517499009664,11.1967826736197,1.47960978161591e-23,5.98687107886337e-21,3.10815396888131e-21,"57905/18148/319586/68955/16201/53975/51810/50783/13548/51796/67736/67039/22668/70312/27374/217207/20624/68035/19205/192170/15387/11758/67332/67367/192159/234723/227707/67031/17975/12261/20637/16969/13207/20918/72935/225027/107701/13211/83486/19704/268859/76938/75956/320632/20901/14105/12696/67040/27886/22722/22185/15372/230753/229700/15381/276919/20382/192196/28036/66642/72289/56844/229279/19826/83703/231769/22184/20227/76167/75062/209003/66354/107817/72193/101739/170791/71514/69562/78372/108013/56215/54723/66381/20222/68693/20643/15388/19655/70248/74200/19317/19134/56194/68011/27981/72459/70052/15481/68183/69731/231386/67493/28000/53890/76793/208768/66978/170771/21841/101214/101943/66603/76936/53317/110809/53817/66125/19653/67959/68816/109095/69192/68278/319322/19656/27366/20630/108014/56195/20462/17149/68879",132
"GO:0000377","GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","132/5169","315/28928",0.419047619047619,2.34517499009664,11.1967826736197,1.47960978161591e-23,5.98687107886337e-21,3.10815396888131e-21,"57905/18148/319586/68955/16201/53975/51810/50783/13548/51796/67736/67039/22668/70312/27374/217207/20624/68035/19205/192170/15387/11758/67332/67367/192159/234723/227707/67031/17975/12261/20637/16969/13207/20918/72935/225027/107701/13211/83486/19704/268859/76938/75956/320632/20901/14105/12696/67040/27886/22722/22185/15372/230753/229700/15381/276919/20382/192196/28036/66642/72289/56844/229279/19826/83703/231769/22184/20227/76167/75062/209003/66354/107817/72193/101739/170791/71514/69562/78372/108013/56215/54723/66381/20222/68693/20643/15388/19655/70248/74200/19317/19134/56194/68011/27981/72459/70052/15481/68183/69731/231386/67493/28000/53890/76793/208768/66978/170771/21841/101214/101943/66603/76936/53317/110809/53817/66125/19653/67959/68816/109095/69192/68278/319322/19656/27366/20630/108014/56195/20462/17149/68879",132
"GO:0000398","GO:0000398","mRNA splicing, via spliceosome","132/5169","315/28928",0.419047619047619,2.34517499009664,11.1967826736197,1.47960978161591e-23,5.98687107886337e-21,3.10815396888131e-21,"57905/18148/319586/68955/16201/53975/51810/50783/13548/51796/67736/67039/22668/70312/27374/217207/20624/68035/19205/192170/15387/11758/67332/67367/192159/234723/227707/67031/17975/12261/20637/16969/13207/20918/72935/225027/107701/13211/83486/19704/268859/76938/75956/320632/20901/14105/12696/67040/27886/22722/22185/15372/230753/229700/15381/276919/20382/192196/28036/66642/72289/56844/229279/19826/83703/231769/22184/20227/76167/75062/209003/66354/107817/72193/101739/170791/71514/69562/78372/108013/56215/54723/66381/20222/68693/20643/15388/19655/70248/74200/19317/19134/56194/68011/27981/72459/70052/15481/68183/69731/231386/67493/28000/53890/76793/208768/66978/170771/21841/101214/101943/66603/76936/53317/110809/53817/66125/19653/67959/68816/109095/69192/68278/319322/19656/27366/20630/108014/56195/20462/17149/68879",132
"GO:0042254","GO:0042254","ribosome biogenesis","133/5169","320/28928",0.415625,2.32602050686787,11.1255724492706,2.49397388258398e-23,9.04061295124089e-21,4.69353968965939e-21,"20103/18148/224092/234384/72344/213895/19942/68147/227656/66942/68731/102462/66596/382137/225215/227522/226982/217869/208144/27966/223499/192170/54127/74097/27207/20115/215194/68083/213541/65961/99480/17975/448850/12261/66475/70285/102216272/27998/14109/215193/75593/192119/67040/20055/20088/105372/72584/140546/20085/103573/98956/67222/107071/118451/72554/76130/15278/64930/207704/20227/11837/68966/117109/74778/68077/78394/68193/267019/225348/30946/13205/20042/217995/229937/20935/218629/234344/100609/56321/66164/217038/68533/14000/66249/245474/77591/67459/353258/20091/14645/19211/59014/76846/67493/67973/67941/231452/67223/237107/208768/101592/27993/67936/195434/208366/57808/214616/75751/68040/52705/18572/72181/52535/104662/106338/67014/66878/18813/20937/66489/66362/227715/72284/20044/216987/229317/67115/67134/20102/59028/52513/52202/18432",133
"GO:0051656","GO:0051656","establishment of organelle localization","182/5169","500/28928",0.364,2.03710427548849,10.9112663821226,2.51360879089181e-23,9.04061295124089e-21,4.69353968965939e-21,"18148/224092/83560/27681/108000/21754/108012/76464/68581/67052/20869/51810/100502766/234857/20614/212733/54526/12402/228421/22350/11777/12560/16905/100503185/13429/16590/100041286/77038/116837/22631/76510/13191/22187/11776/12631/22210/50873/26419/67581/108911/19324/230872/93670/18536/16580/15185/19294/18039/14461/14070/71923/13605/56426/27060/101706/67629/67064/83431/59041/103573/72415/53869/52639/381269/67095/56150/64930/110033/17886/15368/18570/66140/67177/11920/19326/16211/68953/60595/18472/20528/66977/18124/228355/13426/17350/75665/58994/27096/52696/72124/27419/208943/67849/26941/76895/67037/22680/52023/19339/103967/211556/53378/16574/17758/12237/18763/24064/72320/56208/68861/76205/210998/16561/67898/28135/54141/353258/103583/59014/68196/94245/18508/64540/231452/13589/26395/381293/75687/211446/76499/59040/109246/77053/213993/14533/78798/66700/12568/22343/216131/66934/225523/214585/109359/73178/78906/16319/21335/18221/11778/67774/77579/66682/56632/320191/60409/18607/20224/240756/17120/102058/68053/15227/11789/52906/52563/70612/18208/15239/20844/13430/13383/11775/66468/59005/17257/20619/56444/108907/244329/81601/56273",182
"GO:0031647","GO:0031647","regulation of protein stability","144/5169","363/28928",0.396694214876033,2.22007549776241,10.9109807333868,8.74374247200063e-23,2.97931519809116e-20,1.54674624449296e-20,"18148/12912/80985/21386/18673/75826/72344/67052/20438/21423/71446/54343/16905/76800/22284/74007/17701/192176/22631/224727/69116/20115/192652/12034/22210/28199/74841/23988/53376/50873/21454/100169864/83945/170707/378702/66868/67819/65973/12017/15185/56717/67916/20779/215193/18712/56426/12465/15519/66459/12317/13200/15516/76500/13838/66962/29816/69754/52838/64930/319651/20671/68729/54197/21752/12328/15510/12234/68833/15161/71472/68077/14252/79263/57320/215114/227753/77006/68190/18628/66889/67490/54644/14251/320840/18708/50721/18016/12468/12461/22680/217166/80794/17127/20787/14433/22393/23992/50789/57437/67955/15481/28135/68350/84092/19211/16987/103583/338467/13542/237107/22410/56424/232430/664994/17846/230908/20677/338337/101206/66408/17246/231600/56289/18099/12539/65019/68585/219158/20365/244144/328572/21372/74126/19035/12462/67903/103425/56274/30940/235323/13036/67657/12469/12914",144
"GO:0043484","GO:0043484","regulation of RNA splicing","94/5169","194/28928",0.484536082474227,2.71167726713377,11.1574664390102,1.57200840927224e-22,5.08859122081423e-20,2.64180150042434e-20,"18148/319586/68955/100683/27878/51810/13548/51796/67039/22668/27374/68035/19205/192170/216825/233908/15387/11758/67031/17975/12261/20637/16969/13207/20918/225027/12750/83486/110213/19704/268859/76781/103284/225895/14105/12696/67040/22722/22185/15372/230753/59013/229700/20382/28036/72289/22687/19826/56036/231769/66354/107817/170791/108013/56215/217218/18708/432467/223527/15388/19655/98758/70248/19317/20020/56706/102414/56258/15481/56541/231386/67493/28000/56790/67760/72692/170771/21841/101206/101214/75565/101943/110809/66125/19653/67959/109095/108160/19656/18139/108014/56195/20462/17149",94
"GO:0007059","GO:0007059","chromosome segregation","162/5169","433/28928",0.374133949191686,2.09381831731807,10.6965984946614,2.5856216658137e-22,7.97110222117996e-20,4.13829071626223e-20,"83560/108000/76464/17687/67052/51810/105988/100502766/78267/68094/30949/11740/228421/71876/16569/20842/20962/223499/22284/100041286/13006/24061/192176/21969/75178/224727/231123/20586/22210/227707/108989/50878/29861/75430/21976/76915/108911/66336/93762/16580/100732/211651/223970/56456/103733/13605/192119/22196/101706/67629/67064/233406/67300/83431/21975/72415/53869/54194/56150/110033/110147/66140/67177/11920/12877/259279/16211/68953/74117/78610/68142/66977/212307/107047/17350/230376/19822/54392/235661/52696/66617/12189/72124/229906/13205/67849/107995/329152/219103/68612/70012/67037/67141/22680/76789/52023/19134/74393/22385/93760/12237/56208/13194/233276/20588/28135/54141/68183/71819/193740/19211/59008/59014/13589/381293/72119/56399/51792/76499/381306/77053/12995/78798/668880/66700/70799/74187/12055/66934/231600/70099/100088/22154/109359/17535/78906/14211/16319/21335/18221/327799/68549/19357/24086/19183/59126/17120/11789/19252/52563/234069/77044/213389/71909/72057/320706/66468/66296/320394/108907/81601/68617",162
"GO:0010639","GO:0010639","negative regulation of organelle organization","151/5169","393/28928",0.384223918575064,2.15028622877528,10.7091288097245,3.35348919430451e-22,9.86840411087608e-20,5.12329712794942e-20,"18148/83560/67046/59030/21754/12386/76464/67052/51810/100502766/15078/58234/213556/243961/18693/13548/30949/11740/16905/378430/12721/20563/59026/14629/12631/66092/68964/70640/50873/108989/109242/75430/22594/76709/17216/93762/72113/15185/56717/20779/52184/233977/17152/13860/51812/216965/67629/76983/28113/15381/98956/381038/210789/29816/108138/14489/56150/110147/216869/68729/11920/56226/80880/20333/52864/234695/21951/93734/66977/268970/107047/227753/15937/14248/50768/13829/235661/52696/497652/18708/78246/52428/320827/99512/13870/107995/12649/67141/22680/19134/72404/17754/20742/107351/16878/22385/12237/56208/50505/329795/12048/22003/12449/68350/13609/18706/27360/13589/68041/237107/14787/72119/19016/18753/76499/211673/67846/102098/67013/269702/77832/78798/70799/74187/105675/16319/170731/17245/327799/94090/19357/16456/14371/223601/234854/17120/11789/19252/19355/234069/50875/14775/13430/15081/66468/108689/213027/14745/78926/260315/19230",151
"GO:0045787","GO:0045787","positive regulation of cell cycle","141/5169","360/28928",0.391666666666667,2.19193912426646,10.6146649969932,9.99211139453176e-22,2.81256213774777e-19,1.46017444772265e-19,"18148/21386/11845/76464/67052/51810/21423/231803/17702/18014/16569/12443/71276/723951/216825/83946/17701/69952/52040/21907/21380/12034/22210/12567/53376/16842/108989/208643/15289/108911/232944/100732/74370/26409/66214/18712/13605/101706/12317/72584/17536/13684/28036/16534/53869/17684/22687/56150/11504/110606/21752/22417/15205/12323/71472/18472/68142/71514/18124/12530/116871/17869/226151/80748/633285/216021/58994/267019/114714/235661/116748/76843/72349/12189/21803/13205/270201/13164/67849/69871/15512/107995/219103/68612/12649/67141/74393/18392/54375/218294/16848/56208/19141/19014/72508/54624/54141/71819/59008/18514/19362/381293/22410/20670/66700/20399/12445/17246/225523/70099/53317/16973/218793/12444/14211/16319/68549/14182/109333/19357/67974/21385/17120/21781/20873/68053/20466/81702/52563/234069/50875/213389/67903/66468/319675/16001/108907/81601/11792/11820/12914",141
"GO:0022411","GO:0022411","cellular component disassembly","160/5169","433/28928",0.369515011547344,2.06796870846229,10.4438116444171,2.01944844649217e-21,5.44746218441264e-19,2.82811354809189e-19,"11845/20408/232227/213556/68094/276770/228421/23829/14158/13482/211323/192169/76055/57028/13191/12631/108124/20586/100504663/66244/210035/77573/109242/68572/194952/114601/17997/76709/13631/108077/19704/14464/65973/21968/15185/237868/192119/70047/13860/70472/210356/216965/67064/67300/83431/13838/11827/54194/14489/209815/12315/18627/67509/68953/53619/16801/74778/78610/234695/74747/227331/18472/14853/212307/17869/56215/227753/77006/54723/67490/11938/14248/75669/14251/13829/72349/78913/18708/56422/20583/78246/14086/320827/99512/15512/19305/22367/76366/17754/320806/20742/17758/93760/225363/269523/108853/56208/72685/22003/20588/15481/12611/66853/76788/18706/56431/235072/27360/67871/68041/18008/72119/13010/320817/76499/94178/226519/67846/106025/329384/225326/320878/16423/78798/66700/12568/74187/12314/63873/77987/68184/27281/11783/217124/286942/65019/13804/319162/56055/102058/11789/100502841/271221/24015/50875/77044/76577/12484/56486/23794/78926/194401/23871/260315/76784/19230/16001/81601/268396/56273",160
