"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0099173","GO:0099173","postsynapse organization","59/2280","314/28928",0.187898089171975,2.38399821209074,7.21270015507678,3.37574174332567e-10,1.86003370057244e-07,1.27599807522836e-07,"14371/230235/73340/13383/14811/21844/228880/272381/232813/94245/13728/239027/13841/70237/13845/77579/18189/103967/12361/208922/107831/19141/15550/11840/73086/13385/270190/244667/11838/238130/13631/192167/70530/16975/22418/18190/56013/29816/66713/64451/270163/226016/11418/226359/54126/77116/13844/12933/94190/58234/12323/381921/245684/22215/12929/231637/67943/210293/14803",59
"GO:1901987","GO:1901987","regulation of cell cycle phase transition","78/2280","475/28928",0.164210526315789,2.08345706371191,6.96436123823288,4.66415899100004e-10,2.18678667882833e-07,1.50015324575099e-07,"21380/12144/219103/13383/13871/83766/19054/216021/18148/22410/26427/116871/20133/18854/327762/102423/29861/229543/12649/381293/12236/17349/20479/245000/77011/75770/13194/66131/20588/234736/12578/12575/56289/20184/18763/108000/12034/66209/12237/11909/235661/30949/240087/67052/330216/20586/20587/12450/218294/28010/105837/66442/15512/21803/75826/107047/12021/11920/15574/116748/12193/107995/268697/71375/12055/57261/12447/109019/26992/54624/11792/381921/19052/76454/68612/83797/332110/108989",78
"GO:0006611","GO:0006611","protein export from nucleus","23/2280","66/28928",0.348484848484849,4.42147793726741,8.13971711687778,4.6903525531708e-10,2.18678667882833e-07,1.50015324575099e-07,"14456/57320/12578/18763/71810/229709/72170/19387/13726/227720/21803/56417/12021/12317/29810/72322/65246/72149/56488/68051/66011/18747/108989",23
"GO:0006413","GO:0006413","translational initiation","34/2280","133/28928",0.255639097744361,3.24347711383722,7.58535191171083,5.62489141454945e-10,2.43517620454173e-07,1.67055045770453e-07,"18148/207952/18854/75705/13666/69674/269037/229096/56335/56717/229317/26905/108067/68184/232164/56334/224742/13688/73830/13681/224045/216877/218629/13667/56541/16210/108954/217869/66405/209354/13685/56347/66912/108989",34
"GO:0031346","GO:0031346","positive regulation of cell projection organization","77/2280","471/28928",0.16348195329087,2.07421313368347,6.87532395006433,7.42055634556275e-10,2.99839946736372e-07,2.05692614491038e-07,"18053/17427/69871/12064/219103/242274/21844/228880/107035/13728/18846/17242/13047/68750/68050/98733/15572/70237/69601/18442/12808/73710/18189/27260/103967/12361/72722/56717/19230/19649/53404/104445/14828/13385/244667/13631/14025/382056/23969/18049/192167/59041/76709/330863/16975/22418/19317/20698/320840/68743/83431/140570/66713/23999/208727/269878/20312/15519/18212/12561/22339/13844/230872/20869/18844/76089/211323/208647/16885/12323/24001/76454/77480/67287/19205/21770/13837",77
"GO:0050803","GO:0050803","regulation of synapse structure or activity","68/2280","398/28928",0.170854271356784,2.16775103588116,6.86163674644433,1.11454109069682e-09,4.13299579146105e-07,2.83526834659404e-07,"12064/21844/228880/319613/93842/272381/94245/13728/239027/68404/13841/57028/70237/13845/77579/69601/72961/18189/103967/233067/12361/232227/208922/242384/107831/228836/330814/73086/13385/320772/13191/270190/15898/244667/11838/238130/13631/192167/70530/16423/16979/16975/22418/18190/320840/26364/56013/230775/66713/64451/226016/11418/226359/18212/378937/13844/12933/107995/99633/76089/211323/58234/12323/381921/22215/210293/14803/97387",68
"GO:0051168","GO:0051168","nuclear export","40/2280","178/28928",0.224719101123595,2.85117287601025,7.2464427647127,1.1592299695568e-09,4.13299579146105e-07,2.83526834659404e-07,"103468/74412/109095/18148/14456/13211/54194/57320/12578/18763/107939/234865/71810/229709/231386/66118/66244/72170/19387/13726/227720/21803/56417/73666/12021/12317/29810/75547/72322/234733/65246/66511/72149/20383/56488/225160/68051/66011/18747/108989",40
"GO:0015931","GO:0015931","nucleobase-containing compound transport","46/2280","224/28928",0.205357142857143,2.60551378446115,7.05592000743952,1.56857693531771e-09,5.28174711386702e-07,3.62332099093857e-07,"103468/74412/63959/109095/140488/22232/13211/54194/11740/107939/234865/72787/243328/108652/22608/22117/11416/231386/11838/66118/16423/76895/54563/19317/71279/241296/239273/227720/75826/12626/73095/73666/72322/234733/66511/192287/17250/20383/56488/225160/68051/228875/226747/66011/108989/76157",46
"GO:0045333","GO:0045333","cellular respiration","52/2280","271/28928",0.191881918819188,2.43454392438661,6.94016739296741,1.73437445311103e-09,5.41876751818249e-07,3.71731809008776e-07,"18810/14719/75530/110323/12064/11639/68202/56857/26926/68267/17448/18124/68375/58805/12861/22273/57320/67126/66218/70316/18706/13063/67472/20512/17449/71361/66841/12868/66414/14571/14194/66377/70673/72170/52637/67885/11947/105675/207728/68002/66046/268697/17995/104130/27369/66128/69089/215951/56428/66043/18747/67130",52
"GO:0030900","GO:0030900","forebrain development","77/2280","480/28928",0.160416666666667,2.0353216374269,6.69047344086872,1.78807705599158e-09,5.41876751818249e-07,3.71731809008776e-07,"99512/13392/21420/20133/16490/18846/17242/238057/381293/18124/58208/70223/15572/11922/13845/72338/77579/14843/69601/75717/73710/22594/269295/56335/12032/668303/666173/16568/50768/13488/22589/723968/50913/244667/77040/22417/18049/20586/14461/224045/16975/223701/22418/18012/20689/216850/16871/110350/83431/71877/207615/244585/21417/12570/22414/14184/18212/13844/12912/94190/723967/320790/14179/110648/18844/76089/22187/211323/20664/58234/15904/18536/12929/22174/18741/71137/13865",77
"GO:0010976","GO:0010976","positive regulation of neuron projection development","48/2280","241/28928",0.199170124481328,2.52701463201572,6.96299309609972,2.02884045269797e-09,5.85561999228686e-07,4.01700240007869e-07,"18053/12064/242274/21844/107035/13728/17242/15572/70237/69601/18442/12808/73710/18189/12361/56717/19230/19649/53404/14828/244667/13631/14025/382056/23969/18049/192167/330863/16975/22418/19317/20698/320840/83431/140570/66713/23999/20312/18212/13844/76089/211323/208647/12323/77480/19205/21770/13837",48
"GO:0006260","GO:0006260","DNA replication","52/2280","273/28928",0.19047619047619,2.41670843776107,6.87936589624441,2.26375720020795e-09,6.23665108657289e-07,4.27839279465138e-07,"268936/12144/21969/71988/19819/27015/18148/101612/20133/26447/327762/19691/109145/245000/26909/77011/13211/78833/66131/234736/665775/22632/72151/18972/78903/22589/12428/18975/18027/14198/22036/22427/17215/19076/18974/13560/216151/19687/68379/52808/75826/12021/239789/12301/272551/12447/77805/66044/22404/217127/332110/70020",52
"GO:0044839","GO:0044839","cell cycle G2/M phase transition","37/2280","161/28928",0.229813664596273,2.91581126729868,7.13025703683433,2.49641440169229e-09,6.57859464724216e-07,4.51296882685791e-07,"12144/71276/216021/18148/22410/26427/116871/20133/229543/12649/381293/20479/245000/77011/75770/54194/12575/20184/108000/12428/66209/12313/67052/12450/218294/28010/15512/12021/11920/15574/268697/71375/57261/21987/109019/381921/228714",37
"GO:0050807","GO:0050807","regulation of synapse organization","66/2280","390/28928",0.169230769230769,2.14715249662618,6.67157699998503,2.9025649167398e-09,7.33018581681663e-07,5.02856641277289e-07,"12064/21844/228880/93842/272381/94245/13728/239027/68404/13841/57028/70237/13845/77579/69601/18189/103967/233067/12361/232227/208922/242384/107831/228836/330814/73086/13385/320772/13191/270190/15898/244667/11838/238130/13631/192167/70530/16423/16979/16975/22418/18190/320840/26364/56013/230775/66713/64451/226016/11418/226359/18212/378937/13844/12933/107995/99633/76089/211323/58234/12323/381921/22215/210293/14803/97387",66
"GO:0007264","GO:0007264","small GTPase-mediated signal transduction","72/2280","444/28928",0.162162162162162,2.0574679943101,6.56817990399105,3.73709629106264e-09,9.06021624805226e-07,6.21538119987259e-07,"18053/76041/14811/21844/380711/239027/74002/84092/404710/381293/228850/241694/19415/19341/12402/26934/54153/110596/269608/14673/105841/320271/69601/12554/12575/109689/56289/232227/64143/211673/223881/233877/50768/74194/104445/74018/12428/110351/432879/14784/238130/19731/70497/18049/330863/17925/15368/12614/54126/211255/29815/21858/75547/70527/13844/94190/19730/76089/212307/211323/107338/66922/270160/24001/54366/12929/233103/67790/75104/210293/68760/19417",72
"GO:0009749","GO:0009749","response to glucose","49/2280","254/28928",0.192913385826772,2.44763088824423,6.77824668639976,4.20161085574316e-09,9.68885809462469e-07,6.64663456156575e-07,"16514/26950/63959/18641/21844/319613/18751/230784/20787/110355/14456/213993/19275/58805/14623/75770/78894/18575/109689/16847/18706/108067/18111/16548/74551/20586/20587/224045/18012/353155/56484/11481/18504/100039795/21803/13667/19055/15376/226525/19015/15357/20677/22228/11307/209354/19326/56551/18747/76303",49
"GO:0000086","GO:0000086","G2/M transition of mitotic cell cycle","34/2280","143/28928",0.237762237762238,3.01666053245001,7.07138547620933,4.31610573428257e-09,9.68885809462469e-07,6.64663456156575e-07,"12144/71276/216021/22410/26427/116871/20133/229543/12649/381293/20479/245000/77011/75770/12575/20184/108000/12428/66209/12313/12450/218294/28010/15512/12021/11920/15574/268697/71375/57261/21987/109019/381921/228714",34
"GO:0051962","GO:0051962","positive regulation of nervous system development","66/2280","397/28928",0.16624685138539,2.10929338459499,6.50983515011774,6.03873650159293e-09,1.3071707834341e-06,8.96729668469627e-07,"12064/330790/21844/272381/18846/17242/13047/98733/70237/13845/14843/14365/18189/12032/12361/232227/56717/242384/107831/14375/330814/13385/50913/270190/244667/56381/27374/13631/14025/57434/12017/18049/192167/59041/16979/16975/22418/19317/26364/83431/230775/140570/66713/11418/23999/21803/269878/20312/18212/378937/12561/22339/13844/99633/20869/18844/211323/58234/15904/16885/12323/24001/76454/23873/78748/67287",66
"GO:0072594","GO:0072594","establishment of protein localization to organelle","73/2280","459/28928",0.159041394335512,2.01787256813057,6.4298443250342,6.82031325623912e-09,1.42544547055398e-06,9.77867054887278e-07,"103468/242274/14811/11776/194309/14545/20472/20787/26926/213990/223696/18854/19341/27057/12402/320938/21454/229801/56330/76582/12578/12575/245474/21937/107939/13488/234865/12034/53421/67437/14828/16905/100169864/11909/69821/19349/230895/16480/50754/17714/66887/17713/19302/72170/12300/11632/18633/72565/227720/21803/103737/56417/15519/100504663/19055/29810/21849/20660/52838/13605/53333/72836/71983/69089/11865/74257/17113/56428/68051/15277/16543/192193/108989",73
"GO:0022613","GO:0022613","ribonucleoprotein complex biogenesis","72/2280","452/28928",0.15929203539823,2.02105263157895,6.39977441283406,8.07312397817554e-09,1.63104014772407e-06,1.11890665662433e-06,"227715/237221/20227/13871/272009/234384/18148/68040/101612/20638/50783/66932/67920/67996/245000/13211/66596/20643/12578/98956/245474/78394/72344/229317/67493/20630/26905/320632/69821/68184/231386/20901/27374/75062/20116/67040/73830/68147/70078/16785/66583/20102/19942/100043813/54127/225348/78581/218629/52535/56417/27207/15519/11920/195434/207704/56844/212880/110816/67134/320790/53975/66164/108707/213895/217869/66405/20115/74200/72554/68979/56347/20055",72
"GO:0009746","GO:0009746","response to hexose","49/2280","260/28928",0.188461538461538,2.39114709851552,6.5909473411783,9.31058408525439e-09,1.76348281689771e-06,1.20976339265641e-06,"16514/26950/63959/18641/21844/319613/18751/230784/20787/110355/14456/213993/19275/58805/14623/75770/78894/18575/109689/16847/18706/108067/18111/16548/74551/20586/20587/224045/18012/353155/56484/11481/18504/100039795/21803/13667/19055/15376/226525/19015/15357/20677/22228/11307/209354/19326/56551/18747/76303",49
"GO:1901873","GO:1901873","regulation of post-translational protein modification","49/2280","260/28928",0.188461538461538,2.39114709851552,6.5909473411783,9.31058408525439e-09,1.76348281689771e-06,1.20976339265641e-06,"216080/59026/18148/72330/229615/22393/57320/12578/109689/56289/56717/59004/12042/107831/80750/14828/67561/50754/78246/18049/20698/218294/217379/105837/18570/14184/228775/208727/75826/103737/11863/13163/57783/15519/26903/12234/107995/20677/12328/73945/22187/14238/21353/22210/16885/20115/22215/332110/67245",49
"GO:0051345","GO:0051345","positive regulation of hydrolase activity","62/2280","368/28928",0.168478260869565,2.13760488176964,6.42425936525424,1.03061456331427e-08,1.89289541462055e-06,1.29854147530825e-06,"53313/18053/19156/76041/21844/26926/18854/228850/241694/18607/13666/56330/12578/381605/50768/12042/19141/13063/74018/13836/69993/22427/110351/22417/12313/70497/109934/18049/12370/20319/22411/20680/22418/13638/17925/83431/223870/19387/18570/234094/72565/29816/270163/14184/215114/54126/12371/29815/13036/107771/13605/76089/212307/217463/21353/56428/24001/12929/210293/26885/20846/19417",62
"GO:1903320","GO:1903320","regulation of protein modification by small protein conjugation or removal","48/2280","255/28928",0.188235294117647,2.38827657378741,6.51322872590166,1.36641733859128e-08,2.43583984976522e-06,1.67100572366426e-06,"216080/59026/18148/72330/229615/22393/57320/12578/109689/56289/56717/59004/12042/107831/80750/14828/67561/50754/78246/18049/20698/218294/217379/105837/18570/14184/228775/208727/75826/103737/11863/13163/57783/15519/26903/12234/107995/20677/12328/73945/22187/14238/21353/16885/20115/22215/332110/67245",48
"GO:0000280","GO:0000280","nuclear division","73/2280","468/28928",0.155982905982906,1.97906732643575,6.2460412432311,1.56756414658985e-08,2.64484525841942e-06,1.81438511462529e-06,"14087/16580/108907/105988/17687/12649/381293/12236/100270744/98733/26934/57028/20479/54194/13194/12915/233406/100502766/72787/12034/78267/72415/12237/66197/18027/103733/70012/22417/68549/235661/30949/67052/22697/18023/67077/76789/213582/22418/20698/55993/218294/83431/230936/100088/52432/105837/105513/66442/234094/66713/21973/14184/15512/21803/18005/54392/107047/12317/11920/107995/268697/14179/633285/12447/232933/22187/22210/12323/68612/71836/20729/332110/108989",73
"GO:0030100","GO:0030100","regulation of endocytosis","60/2280","355/28928",0.169014084507042,2.14440326167532,6.34603048908846,1.57093597266291e-08,2.64484525841942e-06,1.81438511462529e-06,"106572/16854/19345/94245/14456/66743/20408/66890/19341/12402/20379/18717/12554/57320/72961/109689/55988/23892/232227/50877/16568/11465/13429/20239/11840/13385/11838/12475/225164/110524/110351/51789/13631/23969/109934/192167/16423/19344/14461/22418/20698/117148/29816/30931/215114/21803/20778/12317/19055/26903/20405/77116/22339/94190/11773/72836/80708/211323/15162/13837",60
"GO:0010389","GO:0010389","regulation of G2/M transition of mitotic cell cycle","28/2280","111/28928",0.252252252252252,3.20050576892682,6.79432675164091,2.48154575779584e-08,3.97892089011441e-06,2.72957172534529e-06,"12144/216021/22410/26427/116871/20133/229543/12649/381293/20479/245000/77011/12575/20184/108000/66209/12450/218294/28010/15512/12021/11920/15574/268697/71375/57261/109019/381921",28
"GO:0006403","GO:0006403","RNA localization","38/2280","182/28928",0.208791208791209,2.64908424908425,6.52794728107271,2.51255238315656e-08,3.97892089011441e-06,2.72957172534529e-06,"103468/74412/109095/140488/245000/13211/21454/54194/320267/74108/245474/22632/107939/234865/72787/22608/22117/231386/11838/66118/76895/54563/19317/227720/75826/12626/73666/11920/72322/234733/66511/20383/56488/225160/68051/226747/66011/108989",38
"GO:0034284","GO:0034284","response to monosaccharide","49/2280","268/28928",0.182835820895522,2.3197695731867,6.34913011145959,2.56026917529223e-08,3.97892089011441e-06,2.72957172534529e-06,"16514/26950/63959/18641/21844/319613/18751/230784/20787/110355/14456/213993/19275/58805/14623/75770/78894/18575/109689/16847/18706/108067/18111/16548/74551/20586/20587/224045/18012/353155/56484/11481/18504/100039795/21803/13667/19055/15376/226525/19015/15357/20677/22228/11307/209354/19326/56551/18747/76303",49
"GO:0060562","GO:0060562","epithelial tube morphogenesis","65/2280","404/28928",0.160891089108911,2.04134097620288,6.16545650197436,2.87264732492492e-08,4.24874223494948e-06,2.91467133755077e-06,"21380/57246/67836/13383/216021/21923/20472/21420/27428/18854/67937/17242/238057/252973/13841/94275/12215/22034/108156/14365/12808/75605/23892/14160/16568/50768/12042/18763/12034/13800/13836/19227/56334/225164/12826/22417/12370/20319/19411/15184/22411/22418/68270/170823/140570/65256/18504/22414/78783/269593/22289/12614/21803/269878/13036/18612/12234/22339/15376/14179/58234/20115/18741/18747/239122",65
"GO:0045786","GO:0045786","negative regulation of cell cycle","66/2280","413/28928",0.159806295399516,2.02757741812158,6.15233111679815,2.9436847911277e-08,4.24874223494948e-06,2.91467133755077e-06,"29857/100342/12144/13383/19054/18159/18148/26427/18854/327762/102423/229543/12649/12236/245000/240843/77011/75770/69601/14365/66131/234736/12578/12575/20184/56710/100502766/22589/66209/12237/11909/235661/30949/240087/67052/12450/218294/28010/105837/66442/17245/14184/21803/18005/107047/12021/21858/239789/66971/11920/15574/15370/12193/107995/268697/71375/17300/633285/57261/109019/26992/381921/76454/69034/18747/108989",66
"GO:0021953","GO:0021953","central nervous system neuron differentiation","47/2280","253/28928",0.185770750988142,2.35700714236183,6.34128821055168,2.9441869966652e-08,4.24874223494948e-06,2.91467133755077e-06,"240590/16917/19156/57246/99512/13392/21420/18846/238057/58208/15572/72320/110596/240843/13845/14843/18189/56710/13488/20239/723968/50913/270190/244667/20319/18023/14461/22418/20689/16871/110350/83431/18212/13844/94190/723967/233033/14179/110648/18844/76089/22187/20664/19883/58234/15904/12929",47
"GO:0007613","GO:0007613","memory","37/2280","176/28928",0.210227272727273,2.66730462519936,6.48969177112949,3.15739830106056e-08,4.35270908330932e-06,2.98599343152889e-06,"16917/14811/232813/94245/52335/17242/57340/72961/19049/56710/16526/56717/666173/208922/16835/13488/19141/56426/11838/20528/13688/382056/18049/238871/110893/66673/66049/225872/18212/12912/110648/329934/211323/241656/54720/58234/241226",37
"GO:0006446","GO:0006446","regulation of translational initiation","22/2280","74/28928",0.297297297297297,3.77202465623518,6.98387964498569,3.15986140349134e-08,4.35270908330932e-06,2.98599343152889e-06,"18148/207952/18854/13666/69674/269037/229096/56335/56717/232164/56334/13688/73830/224045/218629/56541/16210/108954/217869/13685/66912/108989",22
"GO:0031647","GO:0031647","regulation of protein stability","60/2280","363/28928",0.165289256198347,2.09714368566043,6.15299437062699,3.60990143602376e-08,4.86213613416444e-06,3.3354644847471e-06,"76500/18148/68020/22410/22224/20787/18854/84092/664994/53376/22393/21454/57320/12578/56289/56710/72344/329908/56717/12034/16905/56426/100169864/13200/50754/67903/12017/67052/66962/68563/19302/66459/338467/320840/29816/109676/215114/75826/15519/12317/13036/29810/12234/217353/217356/12912/18628/52838/20677/110789/12328/338337/103425/22210/378702/20115/18712/22404/74007/74126",60
"GO:0006979","GO:0006979","response to oxidative stress","68/2280","434/28928",0.15668202764977,1.98793758590023,6.06574954938662,4.03369506163089e-08,5.31483168881409e-06,3.64601727538719e-06,"18053/54338/11438/19156/13871/216021/68020/14381/230784/14778/26926/213990/110355/18854/19365/14619/18124/19275/74777/57320/22594/12578/12334/75747/74018/56426/71361/11909/30951/22427/66841/223646/101476/21672/50527/66414/11927/59041/18023/19302/13852/20698/56484/72170/216850/15368/18619/68281/105675/30931/103737/11863/11920/50880/14763/108954/14179/13605/17250/11865/22228/11792/54720/22215/53618/11911/56551/67130",68
"GO:0042063","GO:0042063","gliogenesis","66/2280","417/28928",0.158273381294964,2.0081282342547,6.0654690626426,4.29287177982134e-08,5.53597784202066e-06,3.79772531473556e-06,"18810/17984/330790/13871/21844/69743/99512/17190/269604/13392/110355/23928/17242/50914/14843/69601/56335/12032/56717/16835/330166/232232/13488/16847/108067/50913/18027/66277/244667/27374/14784/12017/14357/110893/18023/29873/20586/224109/224045/16975/19317/18605/234094/12570/18619/18504/14184/21803/13667/54126/170768/20312/17988/18212/18742/12912/20677/17250/211323/20664/209354/66922/58234/15904/12929/22066",66
"GO:0006997","GO:0006997","nucleus organization","34/2280","156/28928",0.217948717948718,2.76527215474584,6.46659639115914,4.43760289488562e-08,5.6033981553962e-06,3.84397619184171e-06,"18810/103468/22367/66817/213990/18854/12649/116848/20479/245000/213402/54194/12578/72344/107939/234865/72787/210035/16905/67019/13191/70699/18023/83431/217379/105513/13726/30931/13163/56541/15081/104263/226747/108989",34
"GO:0002181","GO:0002181","cytoplasmic translation","36/2280","171/28928",0.210526315789474,2.67109879963066,6.41084394392522,4.63801147144078e-08,5.73693623028624e-06,3.93558438500346e-06,"68436/19934/13211/69674/56335/208922/26905/108067/22608/68184/67248/20116/73830/66244/13681/16785/224045/20102/114641/19942/19981/54127/20090/218629/13667/27207/16210/217869/66405/209354/20115/13685/56347/666794/67097/20055",36
"GO:0045930","GO:0045930","negative regulation of mitotic cell cycle","46/2280","249/28928",0.184738955823293,2.34391601493694,6.22983597521047,4.8957187545803e-08,5.93459027430224e-06,4.07117664854572e-06,"12144/13383/19054/26427/18854/229543/12649/12236/245000/240843/77011/75770/14365/66131/234736/12575/20184/56710/66209/12237/11909/235661/30949/67052/12450/218294/28010/105837/66442/14184/107047/12021/21858/11920/15574/12193/107995/268697/71375/17300/633285/109019/26992/381921/76454/108989",46
"GO:0008380","GO:0008380","RNA splicing","71/2280","464/28928",0.15301724137931,1.94143980641258,5.97985142636704,5.38207497974034e-08,6.39622675533455e-06,4.38786298657881e-06,"19654/74255/237221/67836/20227/16854/66373/272009/109095/20658/18148/56361/20638/50783/22722/15572/70052/67996/70312/66587/53609/13211/98758/20643/68955/268859/56335/209003/70650/17927/67367/67493/20630/66642/320632/78372/22608/231386/20901/19826/27374/16201/75956/18139/75062/67040/108014/70567/19317/68183/66618/68272/100039795/276905/68045/73666/67736/56541/72397/56844/20637/116748/212880/53975/27878/20383/225160/74200/72935/666794/19205",71
"GO:0001666","GO:0001666","response to hypoxia","57/2280","343/28928",0.166180758017493,2.10845481049563,6.04063737876595,6.49151666155572e-08,7.5663620164787e-06,5.19058518484719e-06,"319801/16514/11438/11639/67836/63959/13871/18159/67563/26926/16523/18854/11610/12402/22594/16526/56717/12334/13488/12034/239555/12428/16905/11909/20528/50527/110893/211488/56484/18655/15368/18619/20190/22289/21803/12371/11863/13163/17988/11920/171210/107771/22339/19015/22042/20677/16475/22228/19883/69573/15484/76983/15277/11911/56551/13685/74747",57
