"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0035113","GO:0035113","embryonic appendage morphogenesis","16/696","144/28891",4.28403260004626e-07,4.85595095215243e-05,3.94694687704262e-05,"21385/22160/18740/239405/106042/109663/14179/15433/11695/99377/14683/18741/320790/15395/15396/19378",16
"GO:0048863","GO:0048863","stem cell differentiation","23/696","284/28891",4.85855905237107e-07,5.37285530328059e-05,4.36708992101441e-05,"22409/14472/16878/21385/103551/22160/15375/26380/387199/17300/22772/22422/106042/21380/20357/18091/20359/18504/18508/18741/16923/14170/19378",23
"GO:0031076","GO:0031076","embryonic camera-type eye development","9/696","42/28891",5.68439106593536e-07,6.13643549832165e-05,4.9877326119899e-05,"19130/21385/22160/14238/18504/18508/18741/30841/19378",9
"GO:0060485","GO:0060485","mesenchyme development","24/696","316/28891",8.77749759309364e-07,9.25515676443874e-05,7.52264848798552e-05,"22409/14472/21385/22160/15375/17300/22772/22422/106042/21380/20357/21844/18091/20359/20472/18504/14179/18508/22722/18741/13389/17292/14170/19378",24
"GO:0016055","GO:0016055","Wnt signaling pathway","30/696","460/28891",1.01177795985005e-06,0.000104259119771822,8.47424554410297e-05,"22420/22409/329252/110648/20869/16971/67020/22412/12022/26401/73181/50523/18163/239405/22422/106042/21844/73016/18091/70425/228770/53883/18741/56811/329795/192199/230824/232941/17292/107934",30
"GO:0198738","GO:0198738","cell-cell signaling by wnt","30/696","462/28891",1.10625519161402e-06,0.000111461356417288,9.05964777974431e-05,"22420/22409/329252/110648/20869/16971/67020/22412/12022/26401/73181/50523/18163/239405/22422/106042/21844/73016/18091/70425/228770/53883/18741/56811/329795/192199/230824/232941/17292/107934",30
"GO:0021761","GO:0021761","limbic system development","14/696","120/28891",1.24142526387143e-06,0.000122361351008545,9.94560606135899e-05,"110648/30928/19130/18420/20359/13797/16536/12032/18741/18124/76574/16873/11922/16485",14
"GO:0035116","GO:0035116","embryonic hindlimb morphogenesis","8/696","35/28891",1.44297622558395e-06,0.00013920115333612,0.000113143555784309,"22160/18740/239405/14179/11695/14683/18741/320790",8
"GO:0021766","GO:0021766","hippocampus development","12/696","89/28891",1.51744321863364e-06,0.000143335157360102,0.000116503699746411,"110648/30928/19130/20359/13797/16536/12032/18124/76574/16873/11922/16485",12
"GO:0001657","GO:0001657","ureteric bud development","13/696","107/28891",1.8692162052683e-06,0.000172959719891561,0.000140582726845206,"22420/54710/15478/16869/15415/22412/17300/20472/18504/14179/20563/15396/12931",13
"GO:0007611","GO:0007611","learning or memory","24/696","331/28891",1.9874348913455e-06,0.00018022059594721,0.000146484411675802,"110648/21337/18013/23829/20418/73181/18163/60597/16402/14811/16440/268934/110147/225872/18190/18508/27103/57138/16536/12918/16875/53324/21333/26889",24
"GO:0007517","GO:0007517","muscle organ development","26/696","382/28891",2.43303243603056e-06,0.000216301354214952,0.000175811074479731,"30928/68897/19130/11910/16878/245944/15485/22160/17300/18740/107831/18810/17133/21380/18091/14179/11695/228788/18741/320790/74777/18509/20190/71131/434246/11906",26
"GO:0072163","GO:0072163","mesonephric epithelium development","13/696","110/28891",2.56141430555883e-06,0.000219121744554787,0.000178103505139254,"22420/54710/15478/16869/15415/22412/17300/20472/18504/14179/20563/15396/12931",13
"GO:0072164","GO:0072164","mesonephric tubule development","13/696","110/28891",2.56141430555883e-06,0.000219121744554787,0.000178103505139254,"22420/54710/15478/16869/15415/22412/17300/20472/18504/14179/20563/15396/12931",13
"GO:0048592","GO:0048592","eye morphogenesis","17/696","186/28891",2.94715052413719e-06,0.000247451490304408,0.000201130097173573,"19130/16869/21385/22160/107585/14238/50769/18504/18508/18741/76574/329941/69743/30841/14254/14107/214058",17
"GO:0031668","GO:0031668","cellular response to extracellular stimulus","21/696","271/28891",3.05379333645111e-06,0.000251743617953988,0.000204618764993595,"14645/11910/20787/22412/14527/18755/668303/67046/18810/22115/57875/110147/27103/12579/76574/54170/73162/58805/22628/17766/110379",21
"GO:0061326","GO:0061326","renal tubule development","13/696","112/28891",3.14095201414697e-06,0.000254304936288256,0.000206700620329484,"22420/16878/54710/15478/16869/15415/22412/22422/106042/20472/18504/14179/15396",13
"GO:0060041","GO:0060041","retina development in camera-type eye","17/696","188/28891",3.40900891052591e-06,0.000271165726321482,0.000220405174436772,"19130/16878/16869/107585/50769/21815/13078/108013/18504/18508/320790/76574/69743/14688/26889/18997/214058",17
"GO:0001823","GO:0001823","mesonephros development","13/696","113/28891",3.47210111397655e-06,0.000271422525013271,0.000220613901996949,"22420/54710/15478/16869/15415/22412/17300/20472/18504/14179/20563/15396/12931",13
"GO:0048665","GO:0048665","neuron fate specification","8/696","40/28891",4.23990730356665e-06,0.000322228318526891,0.000261909164247358,"15375/21380/110147/207920/14843/11921/13172/104360",8
"GO:0048864","GO:0048864","stem cell development","12/696","98/28891",4.26415948646085e-06,0.000322228318526891,0.000261909164247358,"14472/22160/387199/17300/22422/21380/20357/20359/18508/18741/14170/19378",12
"GO:0001658","GO:0001658","branching involved in ureteric bud morphogenesis","10/696","67/28891",4.44106916941689e-06,0.000330095206789118,0.000268303419536299,"22420/54710/15478/16869/15415/22412/20472/18504/14179/15396",10
"GO:0042063","GO:0042063","gliogenesis","26/696","397/28891",4.88624571551909e-06,0.000354088921323239,0.000287805658661495,"16971/16878/245944/14580/18755/18810/224109/21844/50913/18504/11305/14061/18508/12032/12579/69743/74761/14843/14357/100609/14254/11921/13389/101772/330790/235402",26
"GO:0030856","GO:0030856","regulation of epithelial cell differentiation","16/696","173/28891",4.92007102853199e-06,0.000354088921323239,0.000287805658661495,"16878/16869/22412/18755/17300/26914/14313/17133/74123/20472/18504/18508/207920/11518/11921/17292",16
"GO:0007368","GO:0007368","determination of left/right symmetry","14/696","135/28891",5.07778783319438e-06,0.000359729531807864,0.000292390381644959,"13590/68897/21385/22772/21380/18091/21815/14179/18741/329795/433809/12020/17292/19378",14
"GO:0001709","GO:0001709","cell fate determination","8/696","41/28891",5.15713650494674e-06,0.000359730106360439,0.000292390848644835,"19130/21385/16450/18504/18508/11921/13389/17292",8
"GO:0014033","GO:0014033","neural crest cell differentiation","12/696","100/28891",5.27796032394281e-06,0.000362579880435707,0.000294707162585706,"22409/14472/22160/17300/22772/21380/20357/20359/18508/18741/14170/19378",12
"GO:0072073","GO:0072073","kidney epithelium development","15/696","155/28891",5.55939342349671e-06,0.000376213280330359,0.000305788474087384,"22420/16878/54710/15478/16869/15415/22412/17300/22422/20472/18504/14179/20563/15396/12931",15
"GO:0050768","GO:0050768","negative regulation of neurogenesis","16/696","175/28891",5.70470182827631e-06,0.000377148424286846,0.000306548564861572,"19130/73181/22422/20357/20359/17196/14061/18508/16800/12579/69743/20563/11921/13389/235402/235472",16
"GO:0048596","GO:0048596","embryonic camera-type eye morphogenesis","7/696","30/28891",5.73957681424623e-06,0.000377148424286846,0.000306548564861572,"19130/21385/22160/14238/18504/18508/30841",7
"GO:0072009","GO:0072009","nephron epithelium development","13/696","120/28891",6.79171516406008e-06,0.000439909093626406,0.000357560823900366,"22420/16878/54710/15478/16869/15415/22412/17300/22422/20472/18504/14179/15396",13
"GO:0060972","GO:0060972","left/right pattern formation","14/696","141/28891",8.43242472544003e-06,0.000531429322288558,0.00043194903009594,"13590/68897/21385/22772/21380/18091/21815/14179/18741/329795/433809/12020/17292/19378",14
"GO:0060425","GO:0060425","lung morphogenesis","10/696","72/28891",8.61908829485216e-06,0.000531429322288558,0.00043194903009594,"16878/21385/15375/239405/22422/14179/18741/207920/329795/21923",10
"GO:0072088","GO:0072088","nephron epithelium morphogenesis","11/696","88/28891",8.72225128653981e-06,0.000531429322288558,0.00043194903009594,"22420/16878/54710/15478/16869/15415/22412/20472/18504/14179/15396",11
"GO:0021527","GO:0021527","spinal cord association neuron differentiation","5/696","13/28891",8.76771941526842e-06,0.000531429322288558,0.00043194903009594,"16869/238057/18509/14843/16873",5
"GO:0072080","GO:0072080","nephron tubule development","12/696","105/28891",8.79073647367487e-06,0.000531429322288558,0.00043194903009594,"22420/16878/54710/15478/16869/15415/22412/22422/20472/18504/14179/15396",12
"GO:0055123","GO:0055123","digestive system development","14/696","142/28891",9.15080486782714e-06,0.000545917753562214,0.000443725316374831,"21385/387199/14238/12022/13845/74123/20472/18089/15433/11695/18741/12020/29816/19378",14
"GO:0010001","GO:0010001","glial cell differentiation","21/696","292/28891",9.69885326007914e-06,0.000571098710145439,0.000464192553158402,"16971/16878/245944/14580/18810/224109/50913/18504/11305/14061/18508/12032/69743/74761/14843/14357/100609/13389/101772/330790/235402",21
"GO:0051961","GO:0051961","negative regulation of nervous system development","16/696","183/28891",1.00835193287457e-05,0.00058613687995555,0.000476415670309563,"19130/73181/22422/20357/20359/17196/14061/18508/16800/12579/69743/20563/11921/13389/235402/235472",16
"GO:0031290","GO:0031290","retinal ganglion cell axon guidance","6/696","22/28891",1.02667343712328e-05,0.000588480638386813,0.000478320691614754,"22772/13845/18998/20563/18997/104360",6
"GO:0060993","GO:0060993","kidney morphogenesis","12/696","107/28891",1.06876463177461e-05,0.000588480638386813,0.000478320691614754,"22420/16878/54710/15478/16869/15415/22412/22422/20472/18504/14179/15396",12
"GO:0009799","GO:0009799","specification of symmetry","14/696","144/28891",1.07518917927995e-05,0.000588480638386813,0.000478320691614754,"13590/68897/21385/22772/21380/18091/21815/14179/18741/329795/433809/12020/17292/19378",14
"GO:0009855","GO:0009855","determination of bilateral symmetry","14/696","144/28891",1.07518917927995e-05,0.000588480638386813,0.000478320691614754,"13590/68897/21385/22772/21380/18091/21815/14179/18741/329795/433809/12020/17292/19378",14
"GO:0072028","GO:0072028","nephron morphogenesis","11/696","90/28891",1.08557682050805e-05,0.000588480638386813,0.000478320691614754,"22420/16878/54710/15478/16869/15415/22412/20472/18504/14179/15396",11
"GO:0060675","GO:0060675","ureteric bud morphogenesis","10/696","74/28891",1.10596182654221e-05,0.000588480638386813,0.000478320691614754,"22420/54710/15478/16869/15415/22412/20472/18504/14179/15396",10
"GO:0021515","GO:0021515","cell differentiation in spinal cord","9/696","59/28891",1.11232436203913e-05,0.000588480638386813,0.000478320691614754,"16869/238057/50913/18509/14843/16873/13172/26889/104360",9
"GO:0051962","GO:0051962","positive regulation of nervous system development","25/696","391/28891",1.11621823778707e-05,0.000588480638386813,0.000478320691614754,"98733/20869/16971/16878/13385/14580/18755/18420/107831/13845/21844/50913/18508/12032/65086/19268/20563/14843/14254/74342/13389/330790/18997/67095/245446",25
"GO:0072283","GO:0072283","metanephric renal vesicle morphogenesis","5/696","14/28891",1.33680104104706e-05,0.000696673094265215,0.000566260186897249,"16878/16869/22412/20472/18504",5
"GO:0071542","GO:0071542","dopaminergic neuron differentiation","8/696","47/28891",1.49450043282146e-05,0.000770007382092332,0.000625866748242577,"110648/22412/15375/18420/239405/21844/18504/14179",8
"GO:0072171","GO:0072171","mesonephric tubule morphogenesis","10/696","78/28891",1.77693361819245e-05,0.00090523786796456,0.000735782921028005,"22420/54710/15478/16869/15415/22412/20472/18504/14179/15396",10
"GO:0042475","GO:0042475","odontogenesis of dentin-containing tooth","11/696","95/28891",1.82771715099287e-05,0.000916579671411844,0.000745001608806646,"22420/22409/16450/17300/14313/239405/22422/21380/18089/14179/16875",11
"GO:0007612","GO:0007612","learning","16/696","192/28891",1.83962836564794e-05,0.000916579671411844,0.000745001608806646,"21337/18013/23829/18163/60597/14811/268934/225872/18190/27103/57138/16536/12918/53324/21333/26889",16
"GO:0030858","GO:0030858","positive regulation of epithelial cell differentiation","9/696","63/28891",1.92317677129688e-05,0.000947791682723919,0.000770370924062972,"16878/16869/18755/17300/26914/18504/18508/11921/17292",9
"GO:0035137","GO:0035137","hindlimb morphogenesis","8/696","49/28891",2.05443828181714e-05,0.00100128848595789,0.00081385345560759,"22160/18740/239405/14179/11695/14683/18741/320790",8
"GO:0048048","GO:0048048","embryonic eye morphogenesis","7/696","36/28891",2.07589584649408e-05,0.00100128848595789,0.00081385345560759,"19130/21385/22160/14238/18504/18508/30841",7
"GO:0031669","GO:0031669","cellular response to nutrient levels","18/696","239/28891",2.2382302348351e-05,0.00106822482997288,0.000868259728770934,"14645/11910/20787/22412/14527/18755/67046/22115/57875/110147/27103/12579/76574/54170/73162/58805/22628/110379",18
"GO:0071496","GO:0071496","cellular response to external stimulus","22/696","335/28891",2.46889493359022e-05,0.00116603850301021,0.000947763285361771,"14645/11910/20787/22412/14527/18755/668303/67046/18810/22115/57875/110147/18504/27103/12579/76574/54170/73162/58805/22628/17766/110379",22
"GO:0035909","GO:0035909","aorta morphogenesis","7/696","39/28891",3.59263488760475e-05,0.00166658052628087,0.00135460692835636,"19130/16971/21385/21380/14179/320790/13846",7
"GO:0061351","GO:0061351","neural precursor cell proliferation","17/696","225/28891",3.60272707857771e-05,0.00166658052628087,0.00135460692835636,"14472/19130/16869/18420/22422/664805/14179/13797/103164605/18508/12032/16800/16873/30841/16485/330790/11878",17
"GO:0003338","GO:0003338","metanephros morphogenesis","6/696","27/28891",3.67574002267506e-05,0.00166658052628087,0.00135460692835636,"16878/16869/22412/22422/20472/18504",6
"GO:0021871","GO:0021871","forebrain regionalization","6/696","27/28891",3.67574002267506e-05,0.00166658052628087,0.00135460692835636,"16869/22422/14179/13797/18508/14843",6
"GO:0050905","GO:0050905","neuromuscular process","16/696","204/28891",3.86782492847238e-05,0.00172961139086284,0.00140583880375428,"245944/13385/109934/14813/50769/14811/224796/18998/14239/18124/16485/17921/15373/26889/18997/19289",16
"GO:0072077","GO:0072077","renal vesicle morphogenesis","5/696","17/28891",3.89105341570379e-05,0.00172961139086284,0.00140583880375428,"16878/16869/22412/20472/18504",5
"GO:0008544","GO:0008544","epidermis development","24/696","397/28891",4.09782196423384e-05,0.00180383735784818,0.00146617012741775,"22409/270893/14027/18755/16450/17300/26914/14313/50523/18810/110253/17133/19041/224796/18998/11695/18508/14683/207920/230824/71529/11921/17921/71609",24
"GO:0072078","GO:0072078","nephron tubule morphogenesis","10/696","86/28891",4.20832680631613e-05,0.00183466862883051,0.00149122997458631,"22420/54710/15478/16869/15415/22412/20472/18504/14179/15396",10
"GO:0009913","GO:0009913","epidermal cell differentiation","18/696","252/28891",4.50259165202995e-05,0.00194426195717179,0.0015803081076448,"270893/14027/18755/16450/17300/26914/50523/18810/110253/17133/19041/224796/18998/18508/207920/71529/11921/17921",18
"GO:0014032","GO:0014032","neural crest cell development","10/696","87/28891",4.65356781779214e-05,0.00199049778168581,0.00161788887091264,"14472/22160/17300/21380/20357/20359/18508/18741/14170/19378",10
"GO:0048701","GO:0048701","embryonic cranial skeleton morphogenesis","8/696","55/28891",4.88545285455028e-05,0.00207015357406831,0.00168263359014073,"16869/22412/22160/21380/20472/14179/14683/21384",8
"GO:0048762","GO:0048762","mesenchymal cell differentiation","18/696","254/28891",4.99036574168243e-05,0.00209502946970261,0.00170285287150392,"22409/14472/22160/15375/17300/22772/21380/20357/21844/20359/20472/18504/14179/18508/22722/18741/14170/19378",18
"GO:0007219","GO:0007219","Notch signaling pathway","15/696","187/28891",5.17746440783057e-05,0.00210171706156404,0.00170828858740643,"16969/21385/69681/19719/15375/16450/17300/433586/229700/14843/14357/11921/13389/17292/67050",15
"GO:0016331","GO:0016331","morphogenesis of embryonic epithelium","15/696","187/28891",5.17746440783057e-05,0.00210171706156404,0.00170828858740643,"22420/22412/238057/22160/16450/22772/22422/106042/21815/18504/14179/99377/230824/30841/19378",15
"GO:0016358","GO:0016358","dendrite development","21/696","327/28891",5.1791387529112e-05,0.00210171706156404,0.00170828858740643,"329152/98733/20869/13385/380713/56013/73181/18163/29859/60597/106042/13845/21844/100040531/664805/57138/53883/19268/76574/232227/67095",21
"GO:0072001","GO:0072001","renal system development","22/696","352/28891",5.19171395887014e-05,0.00210171706156404,0.00170828858740643,"22420/16878/54710/15478/16869/15415/22412/17300/246221/22422/106042/109663/22666/20472/18504/14179/13797/329795/20563/15396/12931/19378",22
"GO:0048638","GO:0048638","regulation of developmental growth","24/696","405/28891",5.60779243595318e-05,0.00225006468182405,0.00182886644790611,"20980/19130/16971/19377/21385/107585/17300/50523/50769/19094/21380/20357/18091/20359/14179/14239/14683/65086/320790/76574/20563/18997/56808/11878",24
