"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001822","GO:0001822","kidney development","119/3842","375/28928",0.317333333333333,2.38933333333333,10.5976820529872,1.21594580178054e-20,6.72036388249156e-18,3.64197372046659e-18,"17130/18095/12162/14537/12064/68911/14573/13036/241226/14725/50791/12156/16869/12577/83675/11677/13841/22408/14633/16194/22601/16568/17128/15478/67703/18764/18186/94245/14787/20474/17127/13642/66333/12387/21812/12846/17300/269152/75691/74055/14585/19108/23948/20471/228357/107587/232174/382985/14048/16372/21808/231470/22422/242022/60595/27205/21853/14183/74533/235041/18131/22417/13047/214133/19126/12879/26920/18595/21821/329628/54710/14082/14056/19206/30953/20971/22666/13003/17129/24063/11783/14634/110350/17869/22418/68318/97064/18129/94192/16449/218772/67092/15902/17395/16348/11481/20846/218476/73230/20397/15213/83396/103468/14118/19876/20666/12359/14462/13838/19277/20969/13869/15903/107817/12043/56350/22411/72043/53421",119
"GO:0150063","GO:0150063","visual system development","140/3842","476/28928",0.294117647058824,2.21453287197232,10.4561310834864,1.2592811772314e-20,6.72036388249156e-18,3.64197372046659e-18,"20476/17268/19213/12162/12064/68911/12831/574519/24113/330166/18032/26386/69675/14180/16869/12577/16973/20510/67231/17537/12167/18186/22326/64379/69743/15251/94245/18742/29876/17127/19274/244152/16600/20473/387178/195727/69453/12387/21812/29819/381694/16324/17300/237979/12368/236266/22160/228839/20662/58998/18012/13508/26889/107587/230824/14367/71175/218756/21808/11423/242022/101401/14183/14107/67269/16795/19126/20133/241688/18595/21821/21907/56297/270120/114716/67171/17684/16542/77579/234740/58235/66993/24063/100121/93760/102774/15312/14634/13489/226407/225998/105278/20481/21834/14119/21385/18129/16449/17536/24136/218772/11481/231051/12366/29815/14685/327826/21916/19411/72341/114889/18508/15182/17245/11911/54352/72759/17187/14118/20666/14462/19672/192236/232906/13649/21815/75605/22632/105782/170731/26401/107817/100126824/12043/57810/14571/12288/58208/74206/77593",140
"GO:0072001","GO:0072001","renal system development","122/3842","390/28928",0.312820512820513,2.3553544494721,10.5460078835135,1.50330298286554e-20,7.40550177097765e-18,4.01327120203052e-18,"17130/18095/12162/14537/12064/68911/14573/13036/241226/14725/50791/12156/16869/12577/83675/11677/13841/22408/14633/16194/22601/16568/17128/15478/67703/18764/18186/94245/14787/20474/17127/13642/66333/12387/21812/12846/17300/269152/75691/74055/14585/19108/23948/20471/228357/107587/232174/382985/14048/16372/21808/231470/22422/242022/60595/27205/21853/14183/74533/235041/18131/13797/22417/13047/214133/19126/12879/26920/18595/21821/329628/54710/14082/14056/19206/30953/20971/22666/13003/17129/24063/11783/14634/110350/17869/22418/68318/97064/18129/94192/16449/230103/218772/67092/15902/17395/16348/11481/20846/218476/73230/20397/15184/15213/83396/103468/14118/19876/20666/12359/14462/13838/19277/20969/13869/15903/107817/12043/56350/22411/72043/53421",122
"GO:0048880","GO:0048880","sensory system development","141/3842","483/28928",0.291925465838509,2.19802703690172,10.3908693604359,1.942031860384e-20,8.88340859564225e-18,4.81419476968877e-18,"20476/17268/19213/12162/12064/68911/12831/574519/24113/330166/18032/26386/69675/14180/16869/12577/16973/20510/67231/17537/12167/18186/22326/64379/69743/15251/94245/18742/29876/17127/19274/244152/16600/20473/387178/195727/69453/12387/21812/29819/381694/16324/17300/237979/12368/236266/22160/228839/20662/58998/18012/13508/26889/107587/230824/14367/71175/218756/21808/11423/242022/101401/14183/14107/67269/16795/19126/20133/241688/18595/21821/21907/56297/270120/114716/67171/17684/16542/77579/234740/58235/66993/24063/100121/93760/102774/15312/14634/13489/226407/225998/105278/20481/21834/14119/21385/18129/16449/17536/24136/218772/11481/231051/12366/29815/14685/22241/327826/21916/19411/72341/114889/18508/15182/17245/11911/54352/72759/17187/14118/20666/14462/19672/192236/232906/13649/21815/75605/22632/105782/170731/26401/107817/100126824/12043/57810/14571/12288/58208/74206/77593",141
"GO:0050767","GO:0050767","regulation of neurogenesis","140/3842","485/28928",0.288659793814433,2.17343844754397,10.1990131433447,8.05845334194336e-20,3.44042234678702e-17,1.86447162585174e-17,"211323/12162/12064/18479/22413/57434/14725/17344/12156/22341/17863/20194/192119/13841/235402/14083/20356/20315/22601/13138/18080/214968/242620/21844/12550/28000/74053/18186/22326/69743/15251/12306/107503/20430/11921/12385/18742/239667/216049/83431/13131/20585/12387/29819/66713/30948/22416/13508/228357/244058/54214/17756/12316/20616/22422/11423/14297/70083/245886/73191/140570/79362/98733/19645/17755/76089/17760/13047/15214/18844/17096/70237/16885/228550/12361/16412/21907/14056/74006/16542/17190/13555/13003/66993/22629/13169/15904/14634/13489/18109/59041/20481/17356/19712/15901/17762/17869/14365/22418/18129/108100/17257/104015/330914/53605/24136/22129/12561/15902/14375/17295/50849/22241/319583/20393/18508/216869/15182/15213/20360/18845/18088/23999/19876/20666/13838/16975/16800/665113/13649/170731/19697/216344/74117/382253/22782/57810/56711/24001/19280",140
"GO:0016055","GO:0016055","Wnt signaling pathway","136/3842","467/28928",0.291220556745182,2.19271948608137,10.1691896396913,1.16755240738616e-19,4.46123914983135e-17,2.41768392731417e-17,"23805/320343/68911/11350/24113/22413/21886/66042/76246/74499/12156/15242/14180/13395/494504/107934/56805/108079/83675/16973/13132/74493/22408/20356/20378/30838/66743/22601/12560/17128/21844/12550/18764/18033/18163/16798/105787/269424/17191/17127/14773/67974/244152/14370/16600/20473/75723/12387/270624/22416/21929/330096/27412/319478/80288/233328/228357/66787/20319/14367/12316/67122/12006/59036/22422/14362/12558/53614/11798/14183/19353/12447/53883/22417/24117/77578/20729/22083/140577/56297/13726/319998/20437/11984/328949/56274/102774/67916/621976/56515/74996/14634/13489/235497/12022/17869/56332/16825/68010/14365/22418/97064/11352/24136/114604/240756/56458/16348/219134/103583/77938/21416/21951/15182/67772/381259/26941/14682/353310/14462/19277/665113/232341/13649/71890/58231/20969/26401/20042/67457/22411/72043/68339/70122/54198/69217",136
"GO:0090287","GO:0090287","regulation of cellular response to growth factor stimulus","108/3842","333/28928",0.324324324324324,2.44197138314785,10.3573434334628,1.18427647637622e-19,4.46123914983135e-17,2.41768392731417e-17,"69260/17130/14465/11350/94093/66042/241226/74499/14725/12156/15242/14180/12577/22341/18053/18570/14463/21814/18751/22408/52662/12560/12914/17128/101540/50724/18186/213452/15251/66313/320150/11491/16798/20430/56217/60406/58250/17127/319922/12667/19013/93759/17826/17965/12387/98403/333088/14314/18189/14733/80288/244058/20319/230597/18007/14362/240185/68939/80752/22417/94187/21413/12361/16412/114716/17684/16542/68431/24063/15516/107392/17701/20481/246154/14119/231014/68010/22418/18129/71973/24136/237222/219134/22241/14479/73230/20358/21416/171463/52463/170749/15182/19245/14313/101706/14118/19876/74769/20666/353310/14462/225631/67903/81907/14718/22433/72043/217342",108
"GO:0048762","GO:0048762","mesenchymal cell differentiation","91/3842","263/28928",0.346007604562738,2.60523372847238,10.2342223115842,7.71872300781322e-19,2.74615011900199e-16,1.48822396238364e-16,"12162/18505/14573/22413/12156/18570/20349/192119/21814/13132/56177/14083/20356/20378/52662/13138/214968/17128/76566/21844/18186/15251/15376/19058/17127/12667/12387/21812/17300/231858/22160/13636/76707/20471/80288/20319/12006/21808/12558/21849/14183/22417/26413/15214/13837/67040/50758/13731/14056/114716/17684/19877/24063/17701/246154/65100/15384/384009/68010/22418/97064/18132/16449/20017/24136/17967/240756/208177/20846/11490/18187/20358/21416/83395/18508/171463/15182/15213/20360/102693/353310/14462/13838/20352/71890/13869/71878/18018/226352/12043/22411",91
"GO:0048813","GO:0048813","dendrite morphogenesis","74/3842","194/28928",0.381443298969072,2.87204366282596,10.2384323294673,2.76425442041223e-18,9.31699226753679e-16,5.04916721556738e-16,"14810/60597/11838/17344/76484/12286/210293/77097/21844/74053/18186/18163/94245/56376/216049/68703/29819/66713/22215/13636/192167/13508/228357/59036/64451/11423/245886/18174/19353/98733/50932/53883/76089/17760/13047/70237/237868/228550/12361/241638/93686/16412/21907/74006/22629/13169/17356/15901/22418/108100/11352/11308/13175/17295/20393/52463/12569/217692/73178/19876/56876/235072/13838/14360/71900/16975/665113/170731/216344/74117/382253/22782/15529/22359",74
"GO:0044772","GO:0044772","mitotic cell cycle phase transition","129/3842","455/28928",0.283516483516484,2.13471234647705,9.54749706816078,1.14172965257826e-17,3.65581834755558e-15,1.98120140239501e-15,"20877/18032/12235/12442/208583/12577/20587/17863/105837/12545/18671/12914/70891/70385/380694/18764/381293/83766/11491/16798/11792/269424/20184/12428/67974/244281/16600/448987/15468/107771/264064/27214/18767/26951/75770/226026/106795/21987/66197/76707/66671/59126/382985/12534/19708/59036/18817/18973/26931/78832/12447/19645/235041/12448/72772/12571/14841/67155/69754/29861/20133/100088/16412/231600/79263/30949/14056/330177/14235/72400/13555/68431/66993/20135/93760/229776/15904/225182/72611/74996/19360/68592/71375/77011/12572/17869/12021/54394/70127/68067/69274/12298/15902/53892/12366/320595/268930/268697/108058/228714/15574/66209/12237/18795/209334/22137/50850/27354/68953/59046/218630/216021/22591/216965/13649/16906/67849/11651/19651/18018/76843/12043/12578/20460/23834/13872/20620/116733/229543",129
"GO:0031346","GO:0031346","positive regulation of cell projection organization","132/3842","471/28928",0.280254777070064,2.11015361558636,9.50634657483307,1.35557080337183e-17,4.13384544037771e-15,2.24025911715134e-15,"211323/14810/12162/12064/18479/56044/11350/19649/319974/50791/17344/18053/68750/100310872/16570/22408/20356/101513/260409/11881/242274/20315/53860/18080/21844/74053/18186/234776/11491/101565/20430/106298/93759/83431/18519/22240/68732/12396/21812/29819/50884/66713/22416/18189/192167/74055/252838/13508/244058/54214/76709/20616/14362/11423/18442/56226/14297/70083/245886/140570/19353/98733/215445/17755/76089/17760/13047/18844/13837/17096/70237/16885/228550/21821/12361/16412/69981/19735/14056/74006/52513/102774/13169/382056/59041/17356/17762/16150/320840/18643/69871/22418/108100/330914/17973/11352/24136/12561/223255/13803/15461/17295/103199/15387/20393/13660/72844/73178/18845/14086/14348/23999/19876/13838/14360/71900/16975/232906/665113/75769/11908/80913/170731/216344/74117/382253/22782/20698/24001/108686/22359/54198",132
"GO:0048638","GO:0048638","regulation of developmental growth","117/3842","397/28928",0.294710327455919,2.21899540672692,9.57091578249961,1.55706727252572e-17,4.53248127875214e-15,2.45629224761593e-15,"108030/11878/211323/14465/12064/18479/19219/11350/22413/14180/56808/11555/14463/211232/21814/13841/74493/56177/14083/20356/20315/105689/22601/214968/12550/18186/64010/19377/108655/16798/20430/20474/239667/19013/93759/83431/15567/17927/21812/17300/236266/18159/11556/22416/11990/52357/20471/13508/244058/54214/12534/71175/17756/14297/14183/17755/26413/15214/94045/16885/216233/16337/20850/19735/19206/20437/17684/20185/20751/56274/102774/13169/56449/13489/11554/28185/17356/21385/17762/15284/16526/22418/17257/330914/17967/22129/12561/268697/22241/226844/382018/15387/18795/217340/21416/20397/15182/14381/20360/67378/23945/23999/12977/11651/22632/80913/58231/13869/216344/74117/382253/12043/12288/14732/22762/14600/19280",117
"GO:0045786","GO:0045786","negative regulation of cell cycle","120/3842","413/28928",0.290556900726392,2.18772254664578,9.51410648244408,2.01188921809245e-17,5.46825598666908e-15,2.96341759887701e-15,"12162/20877/11350/12235/208583/27223/12156/15242/12577/105837/26425/71943/12753/26914/70385/18764/28000/18005/11819/29857/16798/107503/106052/269424/20184/244281/16600/93759/18519/15468/12387/12399/19272/17300/26951/75770/17685/18159/21929/545622/218914/66131/12534/65964/59036/18817/13972/26931/240255/21853/14183/19645/235041/72772/12571/14841/69754/17096/231600/56419/67981/79263/30949/14056/330177/72400/13555/225182/72611/74996/19360/68592/71375/77011/57441/14365/12021/22385/54394/68067/67177/240843/230103/69274/100342/68729/12298/12366/268930/11787/268697/19355/27103/15574/66209/12237/106504/21951/17245/209334/22137/26941/27354/68953/14462/22591/216965/13649/105782/170731/19651/76843/12043/12578/20460/23834/12367/116733/101867/229543",120
"GO:0043010","GO:0043010","camera-type eye development","122/3842","423/28928",0.288416075650118,2.1716033931303,9.49959195221382,2.04931517301777e-17,5.46825598666908e-15,2.96341759887701e-15,"17268/19213/12162/68911/574519/24113/330166/18032/26386/16869/12577/16973/20510/67231/12167/18186/22326/64379/69743/15251/94245/18742/29876/17127/19274/244152/16600/20473/387178/195727/69453/12387/21812/381694/17300/237979/236266/22160/228839/20662/58998/18012/13508/26889/107587/230824/14367/218756/21808/11423/101401/14183/14107/67269/16795/19126/20133/18595/21907/56297/270120/114716/67171/17684/16542/77579/234740/58235/66993/24063/100121/93760/102774/15312/14634/13489/226407/225998/105278/20481/21834/14119/21385/18129/16449/24136/11481/231051/12366/29815/14685/327826/21916/19411/72341/114889/18508/15182/17245/11911/54352/72759/17187/14118/20666/14462/19672/192236/232906/13649/21815/75605/22632/105782/170731/26401/107817/57810/14571/12288/58208/77593",122
"GO:0001837","GO:0001837","epithelial to mesenchymal transition","67/3842","172/28928",0.38953488372093,2.93296853625171,9.95037480859635,3.03300036525771e-17,7.71134911671578e-15,4.17901936911337e-15,"12162/22413/12156/18570/21814/13132/56177/14083/52662/13138/17128/76566/21844/15251/15376/19058/17127/12667/12387/21812/17300/22160/13636/76707/80288/20319/12006/21808/21849/14183/22417/15214/13837/67040/13731/14056/114716/19877/24063/17701/246154/15384/384009/68010/22418/97064/18132/16449/20017/17967/240756/208177/11490/21416/83395/171463/15182/15213/102693/353310/14462/13838/71890/71878/18018/226352/22411",67
"GO:0141091","GO:0141091","transforming growth factor beta receptor superfamily signaling pathway","111/3842","371/28928",0.299191374663073,2.25273505628667,9.50395921519126,3.1307788418896e-17,7.71134911671578e-15,4.17901936911337e-15,"69260/17130/14465/12162/26409/14573/11350/94093/66042/241226/74499/14725/50791/12156/14180/13395/12577/14463/21814/13132/22408/14083/52662/12560/12167/12914/17128/223642/50724/66313/11491/16798/56217/60406/68799/58250/17127/319922/12667/19013/93759/17826/17965/16998/21812/19272/16324/98403/333088/14314/228839/22416/16419/80288/244058/20319/21808/230597/18007/14362/68939/94187/24117/114716/17684/16542/22793/68431/17129/24063/105352/15516/107392/17701/20481/246154/14119/15901/231014/68010/22418/18129/71973/24136/11481/14479/73230/217351/21416/216869/171463/52463/170749/15182/14313/101706/14118/20666/353310/225631/11545/67903/21815/50527/26401/26940/14718/328365/22433/108075/217342",111
"GO:0097485","GO:0097485","neuron projection guidance","87/3842","259/28928",0.335907335907336,2.52918464683171,9.67427008553623,3.66826179655123e-17,8.70057353522743e-15,4.71511077708748e-15,"11878/14587/12162/244682/12064/14573/14028/19649/16774/14725/13395/16869/107934/18053/20349/17181/13841/14633/20356/20315/105689/13138/399558/214968/12167/17128/18186/22326/108655/11491/14009/20430/11921/19274/13642/13848/12399/22416/13636/57764/13508/11658/21808/18007/22422/73191/19353/18131/226519/18844/13837/22253/19206/319504/77579/58235/230316/14634/19271/14365/22418/18612/17967/12561/16573/18209/11787/22241/53625/18187/20358/18508/12569/15530/20360/30957/230857/19876/108902/14462/13838/16911/19277/20352/232906/58208/237847",87
"GO:0007178","GO:0007178","cell surface receptor protein serine/threonine kinase signaling pathway","117/3842","405/28928",0.288888888888889,2.17516339869281,9.32057780860234,8.12675649210847e-17,1.85870530626652e-14,1.00729008099555e-14,"69260/17130/14465/12162/26409/14573/11350/94093/66042/241226/74499/14725/50791/12156/14180/13395/12577/14463/21814/13132/22408/14083/52662/12560/12167/12914/17128/71093/223642/50724/66313/11491/16798/56217/60406/68799/58250/17127/319922/12667/19013/71805/93759/17826/17965/16998/21812/19272/16324/98403/333088/14314/228839/22416/16419/80288/244058/20319/21808/230597/18007/14362/68939/20742/94187/24117/66734/114716/17684/16542/22793/68431/17129/24063/105352/15516/107392/17701/20481/246154/14119/15901/231014/68010/22418/97064/18129/71973/24136/11481/14479/73230/217351/21416/216869/171463/52463/170749/15182/14313/101706/14118/20666/353310/225631/11545/67903/21815/50527/26401/26940/723884/14718/328365/22433/108075/217342",117
"GO:0007411","GO:0007411","axon guidance","86/3842","258/28928",0.333333333333333,2.50980392156863,9.5330358157115,9.45081171750941e-17,2.08699993927346e-14,1.13101002659269e-14,"11878/14587/12162/244682/12064/14573/14028/19649/16774/14725/13395/16869/107934/18053/20349/17181/13841/14633/20356/20315/105689/13138/399558/214968/12167/17128/18186/22326/108655/11491/14009/20430/11921/19274/13642/13848/12399/22416/13636/57764/13508/11658/21808/18007/22422/73191/19353/18131/226519/13837/22253/19206/319504/77579/58235/230316/14634/19271/14365/22418/18612/17967/12561/16573/18209/11787/22241/53625/18187/20358/18508/12569/15530/20360/30957/230857/19876/108902/14462/13838/16911/19277/20352/232906/58208/237847",86
"GO:0099173","GO:0099173","postsynapse organization","98/3842","314/28928",0.312101910828025,2.34994379917572,9.41251963247788,1.03875408449942e-16,2.21739371904476e-14,1.20167446196301e-14,"12933/14810/14573/232813/57138/11838/11350/50791/245684/70178/236915/210293/13841/68942/77097/399558/21844/18186/18163/16798/109711/11840/94245/56376/216049/66220/76742/29819/171171/66713/76936/22215/13636/18189/192167/66860/58998/228357/210274/59036/64451/12558/19353/17755/70237/228550/12361/241638/16412/16337/217333/229791/74006/268566/319504/14739/77579/13169/226359/54725/17356/319387/70546/22192/22418/108100/11352/77116/13175/268747/239027/106504/15387/18187/12569/217692/73178/235072/18391/13838/14360/16975/27801/11651/14811/227580/80913/170731/81907/74117/382253/22782/272381/14658/11843/26556/231637/19280",98
"GO:0061572","GO:0061572","actin filament bundle organization","68/3842","180/28928",0.377777777777778,2.84444444444444,9.71432618829572,1.14471756770707e-16,2.36476493664389e-14,1.28153949770126e-14,"18479/19219/11350/234094/50490/233877/20194/230837/269233/104027/76566/18186/109711/14787/11856/56363/17127/18645/14457/22240/68732/13717/21812/50768/236266/16419/76707/11853/224105/320472/56226/60595/19353/234857/235041/52428/22417/109689/16885/56419/54418/71774/20410/22793/20971/77579/102774/234686/15901/21872/18643/21927/108100/11352/68166/24136/208177/68760/17295/16423/77569/14086/229474/16413/19062/26401/22411/108686",68
