gene_id,gene_name,expression_status,log2FoldChange,padj,promoter_methylation,promoter_cpg_count,gene_body_methylation,gene_body_cpg_count,mecp2_bound,binding_type,exo_signal,endo_signal,promoter_cpg_density,promoter_cpg_class,unexpected_pattern
ENSMUSG00000092083,Kcnb2,unchanged,-0.122549137,0.528206374,60.168308823906834,0,100.0,0,True,exo_only,9.503502795628409,0.0,0.0,,False
ENSMUSG00000025925,Terf1,unchanged,0.261942788,0.323544779,99.99983406686225,0,100.0,0,True,both,429.0697314091672,127.30744317668236,0.0,,False
ENSMUSG00000025921,Rdh10,unchanged,-0.168269568,0.49394229,81.67240500591025,0,99.99999999999915,0,True,both,658.1631078727017,271.18437789696856,0.0,,False
ENSMUSG00000025940,Tmem70,unchanged,0.014156199,0.961472602,99.9999999999123,0,100.0,0,True,both,57.21905063997491,38.17763658000667,0.0,,False
ENSMUSG00000025777,Gdap1,unchanged,-0.030868604,0.867895408,100.0,0,100.0,0,True,exo_only,15.218616300173665,0.0,0.0,,False
ENSMUSG00000025931,Paqr8,unchanged,-0.236286571,0.094277355,97.65527568402315,0,100.0,0,True,both,346.9932123881579,195.05942707963948,0.0,,False
ENSMUSG00000025933,Tmem14a,unchanged,0.00049666,0.999542238,99.99841460011699,0,99.99999998828223,0,False,,,,0.0,,False
ENSMUSG00000026156,B3gat2,unchanged,-0.132245187,0.564782776,99.99999975751767,0,100.0,0,True,both,164.83264942325843,31.39053350418602,0.0,,False
ENSMUSG00000073725,Lmbrd1,unchanged,-0.341209459,0.001070453,99.92983947154255,0,100.0,0,True,both,204.1153636753903,126.94693238692632,0.0,,False
ENSMUSG00000104516,Gm9884,unchanged,-0.566028314,0.278161739,73.57229162096745,0,50.0,0,True,both,339.8251577224873,110.14437860870189,0.0,,False
ENSMUSG00000026058,Khdrbs2,unchanged,0.381419013,0.055195518,74.86449450769575,0,100.0,0,True,both,151.93178618234245,23.120486802734263,0.0,,False
ENSMUSG00000004768,Rab23,unchanged,-0.099722006,0.612187517,66.61800988417906,0,100.0,0,True,both,91.53392272755666,45.98908078060776,0.0,,False
ENSMUSG00000026131,Dst,unchanged,-0.396070201,6.9432e-06,71.8070294800069,0,100.0,0,True,both,396.9433494171753,290.9102306569007,0.0,,False
ENSMUSG00000026127,Imp4,unchanged,0.052889175,0.827543796,99.98528797308306,0,99.99999868396041,0,True,both,1527.688916658095,1176.0336912181344,0.0,,False
ENSMUSG00000045174,Amer3,unchanged,-0.175591254,0.232633031,99.73979683074202,0,66.66702935443888,0,True,endo_only,0.0,11.229414836166653,0.0,,False
ENSMUSG00000037509,Arhgef4,unchanged,-0.40762719,9.48586e-05,66.19596871537942,0,99.99999999999989,0,True,both,46.41397365996295,34.449223780856414,0.0,,False
ENSMUSG00000026123,Plekhb2,unchanged,-0.028258979,0.872091019,83.33321620354549,0,100.0,0,True,both,131.37352890583523,66.562790925516,0.0,,False
ENSMUSG00000045216,Hs6st1,unchanged,-0.103757078,0.579308395,98.82553531010137,0,66.6666676676397,0,True,both,124.82338329029125,102.05302369278814,0.0,,False
ENSMUSG00000037447,Arid5a,unchanged,0.022269748,0.968135156,99.99790512993992,0,66.66863541675743,0,True,both,227.2160033530305,1349.05632912644,0.0,,False
ENSMUSG00000037432,Fer1l5,unchanged,-0.163261506,0.613662342,99.99999999997958,0,100.0,0,True,both,39.99343349716688,31.895568050534404,0.0,,False
ENSMUSG00000037408,Cnnm4,unchanged,-0.004042889,0.991506343,99.41090196936908,0,100.0,0,True,both,475.1849944906157,315.26489487394934,0.0,,False
ENSMUSG00000001138,Cnnm3,unchanged,-0.036882362,0.901074567,99.94235471113969,0,99.99344971967918,0,True,both,475.1849944906157,315.26489487394934,0.0,,False
ENSMUSG00000061518,Cox5b,unchanged,0.374211901,0.000779734,99.99973371789623,0,66.66666682401869,0,True,both,147.12152122552686,95.8709957828454,0.0,,False
ENSMUSG00000026113,Inpp4a,unchanged,-0.172827659,0.129697675,71.36676770396555,0,100.0,0,True,both,124.8737403677902,91.08142665687554,0.0,,False
ENSMUSG00000026111,Unc50,unchanged,0.138176933,0.348811591,76.60234550435833,0,100.0,0,True,both,295.95579128265126,260.84954234856326,0.0,,False
ENSMUSG00000097268,Gm26805,unchanged,-0.369892442,0.460062514,81.80919525429985,0,99.999999994079,0,True,both,714.0228569758686,688.1852387722366,0.0,,False
ENSMUSG00000037216,Lipt1,unchanged,-0.045893186,0.952367142,66.66663172018751,0,100.0,0,True,both,714.0228569758686,688.1852387722366,0.0,,False
ENSMUSG00000026087,Mrpl30,unchanged,0.192916142,0.163377447,99.99860479597602,0,100.0,0,True,both,238.36362114688623,85.95030859730998,0.0,,False
ENSMUSG00000026083,Eif5b,unchanged,0.036702797,0.821438052,81.33720264995824,0,100.0,0,True,both,589.381704773988,1329.2539604062947,0.0,,False
ENSMUSG00000026078,Pdcl3,unchanged,0.296435868,0.044281023,83.33333333333333,0,99.99999999992463,0,True,both,194.3129116140348,188.8842400131323,0.0,,False
ENSMUSG00000026077,Npas2,downregulated,-0.867898656,1.6875e-07,74.08756553328716,0,100.0,0,True,both,478.1429953127702,413.19771626548726,0.0,,False
ENSMUSG00000073702,Rpl31,upregulated,0.506322019,4.29112e-07,83.31442497556334,0,99.99999999986483,0,True,both,478.1429953127702,413.19771626548726,0.0,,True
ENSMUSG00000003135,Cnot11,unchanged,-0.098309035,0.616133018,83.33331208794709,0,99.99999997806002,0,True,both,149.82020352870902,163.19970606280992,0.0,,False
ENSMUSG00000097083,D930019O06Rik,unchanged,0.340528442,0.583366221,66.08629768285103,0,99.99999999931913,0,True,both,35.403204833079364,49.35171122581016,0.0,,False
ENSMUSG00000026074,Map4k4,unchanged,-0.039966063,0.824470566,82.58337147564214,0,100.0,0,True,both,142.99152490071094,123.1645330292929,0.0,,False
ENSMUSG00000093436,Gm20646,unchanged,0.083223057,0.900762444,83.30669355631456,0,99.9999539443632,0,True,both,335.41714278206274,1004.4724440057812,0.0,,False
ENSMUSG00000045515,Pou3f3,unchanged,-0.151466921,0.235621018,83.18719639514322,0,96.56189839708685,0,True,both,335.41714278206274,1004.4724440057812,0.0,,False
ENSMUSG00000060679,Mrps9,unchanged,-0.026314991,0.932341265,99.99927213703951,0,100.0,0,True,both,475.1161676485681,263.6642533127719,0.0,,False
ENSMUSG00000041907,Gpr45,unchanged,0.18077074,0.589135382,66.65511306037028,0,100.0,0,True,both,8.02585951108661,21.58228594574016,0.0,,False
ENSMUSG00000010290,AI597479,unchanged,-0.011449057,0.969832173,99.33314944447052,0,100.0,0,True,both,280.3086323521927,101.1770565113566,0.0,,False
ENSMUSG00000094497,Gm8210,unchanged,0.38735705,0.011887671,100.0,0,0.0,0,False,,,,0.0,,False
ENSMUSG00000066877,Nck2,unchanged,-0.085354211,0.665751759,99.99999824114268,0,100.0,0,True,both,10.539575695404894,13.297749988922789,0.0,,False
ENSMUSG00000041763,Tpp2,unchanged,-0.110021154,0.541237664,82.03373377311529,0,100.0,0,True,both,1017.6911321661908,379.0563233254962,0.0,,False
ENSMUSG00000041684,Bivm,unchanged,0.004860559,0.988131619,83.22668698546079,0,99.99999999772676,0,True,both,332.2179995439388,200.5532142618836,0.0,,False
ENSMUSG00000026048,Ercc5,unchanged,-0.022583023,0.950248224,83.32977566342215,0,100.0,0,True,both,332.2179995439388,200.5532142618836,0.0,,False
ENSMUSG00000056870,Gulp1,unchanged,0.296987364,0.483020219,99.99995947350453,0,100.0,0,True,both,132.31457869991934,34.66316663741916,0.0,,False
ENSMUSG00000026043,Col3a1,unchanged,-0.414626953,0.738041739,83.33333333333333,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000025995,Wdr75,unchanged,0.078564384,0.694618906,99.9990305504625,0,100.0,0,True,both,712.7555596817302,280.8153207077556,0.0,,False
ENSMUSG00000041144,Dnah7b,unchanged,-0.25246695,0.569289261,100.0,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000100033,Gm8337,unchanged,0.287763447,0.547445561,100.0,0,66.66624447256203,0,False,,,,0.0,,False
ENSMUSG00000026109,Tmeff2,unchanged,0.175928345,0.158780722,83.33333333333333,0,100.0,0,True,both,814.3270386813297,191.8162152233807,0.0,,False
ENSMUSG00000026104,Stat1,unchanged,-0.141678132,0.804278166,74.66779724979814,0,99.99999999999999,0,True,both,300.4611122268711,185.6336396554488,0.0,,False
ENSMUSG00000041426,Hibch,unchanged,-0.107858949,0.733453115,99.99538624745692,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000026097,Ormdl1,unchanged,-0.594799872,0.249374967,83.31947889762236,0,99.99999999997874,0,True,both,263.08368392692614,166.81275156696302,0.0,,False
ENSMUSG00000026096,Osgepl1,unchanged,-0.100607234,0.82137492,99.67246351177552,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000025981,Coq10b,unchanged,-0.26648332,0.362951051,78.51834397107217,0,100.0,0,True,both,401.9668290628458,304.4272657755116,0.0,,False
ENSMUSG00000073676,Hspe1,unchanged,0.241226135,0.03838664,82.21179645886625,0,99.99999946750033,0,True,both,357.6866405804931,333.8231019972615,0.0,,False
ENSMUSG00000025979,Mob4,unchanged,0.096358791,0.451090742,82.23535492515055,0,100.0,0,True,both,166.20228329426052,137.19139720905673,0.0,,False
ENSMUSG00000046994,Mars2,unchanged,-0.176932712,0.3604108,99.98946642189884,0,100.0,0,True,both,382.532169053045,121.28021797815973,0.0,,False
ENSMUSG00000038349,Plcl1,downregulated,-0.726832065,1.31962e-05,96.42417703885478,0,100.0,0,True,both,563.7269868600027,215.77946479941951,0.0,,False
ENSMUSG00000087022,9130024F11Rik,unchanged,-0.337797855,0.212378757,78.01544055309812,0,99.99999999997605,0,True,both,193.061810080205,71.91968526823145,0.0,,False
ENSMUSG00000038323,1700066M21Rik,unchanged,-0.316816657,0.110859731,80.4370038273679,0,99.99999995391552,0,True,both,72.78578321506161,83.95802618155875,0.0,,False
ENSMUSG00000038305,Spats2l,unchanged,-0.09083817,0.686105195,66.6666667376201,0,99.9999999999951,0,True,both,92.91169159512488,82.44604741140829,0.0,,False
ENSMUSG00000063558,Aox1,unchanged,-0.054168858,0.878664568,66.66666666794563,0,99.99999999999977,0,False,,,,0.0,,False
ENSMUSG00000051223,Bzw1,unchanged,0.087953825,0.598083835,97.94004175203935,0,99.99999999913905,0,True,both,249.2929788454779,126.95933369638276,0.0,,False
ENSMUSG00000026036,Nif3l1,unchanged,0.048815855,0.856287112,83.30200388942744,0,100.0,0,True,both,296.2950415006874,283.7025828004424,0.0,,False
ENSMUSG00000026032,Ndufb3,unchanged,0.313257613,0.001793641,99.90857373404741,0,100.0,0,True,both,212.0706013290392,29.48325626437001,0.0,,False
ENSMUSG00000026031,Cflar,unchanged,0.16061517,0.615210122,83.33332716546083,0,100.0,0,True,both,19.68072458568543,77.86865960073918,0.0,,False
ENSMUSG00000026027,Stradb,unchanged,-0.133743784,0.438478402,95.98252228283066,0,100.0,0,True,both,285.8812652224398,262.73603318763884,0.0,,False
ENSMUSG00000041075,Fzd7,unchanged,-0.115000527,0.742808755,59.15886303483504,0,80.28702785725456,0,True,both,609.6780329512818,399.5715456857037,0.0,,False
ENSMUSG00000047361,Gm973,unchanged,0.221610574,0.763349493,99.76044002988276,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000026020,Nop58,unchanged,-0.051359036,0.798112344,81.59456840888699,0,100.0,0,True,both,43.01655548795373,71.62949862485969,0.0,,False
ENSMUSG00000067336,Bmpr2,unchanged,-0.250040718,0.023818579,79.1410731684017,0,100.0,0,True,both,238.55854117546028,288.21689460224616,0.0,,False
ENSMUSG00000041040,Fam117b,unchanged,-0.184327204,0.195949744,72.7326218670342,0,100.0,0,True,both,270.4232166583533,192.750065149389,0.0,,False
ENSMUSG00000026017,Carf,unchanged,-0.119505045,0.626469439,69.563661081826,0,100.0,0,True,both,504.2752356704869,358.6898418662751,0.0,,False
ENSMUSG00000073664,Nbeal1,unchanged,0.039562559,0.908028548,81.98707405816704,0,100.0,0,True,both,571.3276259660381,530.9778607562394,0.0,,False
ENSMUSG00000049439,Cyp20a1,unchanged,0.002842398,0.996386996,98.63225275578118,0,100.0,0,True,both,257.2399178890938,132.48421170674428,0.0,,False
ENSMUSG00000026782,Abi2,unchanged,-0.305945666,0.00168144,69.94654482135799,0,100.0,0,True,both,215.01231196125653,150.74568946261311,0.0,,False
ENSMUSG00000101188,Eif4a-ps4,unchanged,0.109357579,0.815811223,100.0,0,72.48232823396518,0,False,,,,0.0,,False
ENSMUSG00000052062,Pard3b,unchanged,-0.276898553,0.598658933,71.73231940559485,0,100.0,0,True,both,127.93375552814749,47.48504361643278,0.0,,False
ENSMUSG00000025969,Nrp2,downregulated,-0.541600439,6.33235e-07,66.48013069747005,0,99.9999999879714,0,True,both,197.11312342959604,116.19843118594711,0.0,,False
ENSMUSG00000084799,Ino80dos,unchanged,-0.185981342,0.707175263,99.99999296548634,0,100.0,0,True,both,87.98391993343152,261.0445412290132,0.0,,False
ENSMUSG00000101599,Gm20342,unchanged,-0.096515557,0.840116867,100.0,0,99.9999738085997,0,True,both,87.98391993343152,261.0445412290132,0.0,,False
ENSMUSG00000025967,Eef1b2,unchanged,0.205487289,0.057499097,61.70385467096795,0,99.99999999999999,0,True,both,81.8584545948322,41.97478648807908,0.0,,False
ENSMUSG00000027520,Zdbf2,unchanged,-0.265419984,0.089029204,98.71093095377847,0,100.0,0,True,exo_only,1.7173103127083946,0.0,0.0,,False
ENSMUSG00000025964,Adam23,unchanged,-0.306384204,0.002036624,99.99910110579947,0,99.99999999999993,0,True,both,83.11364159935299,2.0324136644612767,0.0,,False
ENSMUSG00000025962,Fastkd2,unchanged,-0.189322667,0.472890177,66.20111487832379,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000025958,Creb1,unchanged,-0.109673472,0.481420815,81.33515988803042,0,100.0,0,True,both,551.66404792531,573.7769299924394,0.0,,False
ENSMUSG00000070871,Ccnyl1,unchanged,-0.15467848,0.569289261,83.33277263840617,0,99.99999999999999,0,True,both,437.7019034329285,404.327492311844,0.0,,False
ENSMUSG00000025949,Pikfyve,unchanged,-0.078646911,0.665459714,99.99747221383092,0,100.0,0,True,both,282.859421602094,649.8107741288762,0.0,,False
ENSMUSG00000015222,Map2,unchanged,-0.053924714,0.640049128,82.91431676528929,0,100.0,0,True,both,398.2981984000596,41.431137756715486,0.0,,False
ENSMUSG00000055567,Unc80,unchanged,-0.327416994,0.006987103,99.70033403956363,0,100.0,0,True,both,232.75429720720896,250.338617990242,0.0,,False
ENSMUSG00000026005,Rpe,unchanged,-0.045061316,0.884110858,66.66609140509246,0,100.0,0,True,both,232.75429720720896,250.338617990242,0.0,,False
ENSMUSG00000102776,Gm38162,unchanged,-0.097320258,0.896119418,83.33333333333333,0,83.33333333333333,0,False,,,,0.0,,False
ENSMUSG00000025991,Cps1,unchanged,-0.069971871,0.931905494,66.66666666666667,0,99.99999999999989,0,False,,,,0.0,,False
ENSMUSG00000045648,Vwc2l,downregulated,-0.645037077,0.048848387,99.99992776690767,0,99.99999999998857,0,False,,,,0.0,,False
ENSMUSG00000026192,Atic,unchanged,-0.207515379,0.175098644,99.18673558304845,0,100.0,0,True,both,421.81680933786816,83.07399007397943,0.0,,False
ENSMUSG00000097131,D230017M19Rik,unchanged,0.142156189,0.838706038,99.99995109707594,0,100.0,0,True,both,196.5609401030196,300.8945961287928,0.0,,False
ENSMUSG00000026188,Tmem169,unchanged,0.025722179,0.929404149,99.98520058956198,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000026187,Xrcc5,unchanged,0.176076259,0.420570688,99.99849019448341,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000039354,Smarcal1,unchanged,-0.063135629,0.738913496,81.91813579122973,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000046330,Rpl37a,unchanged,0.205901059,0.044378874,99.99959027257523,0,99.99980760686155,0,True,both,89.0606505016987,93.05600156134103,0.0,,False
ENSMUSG00000039323,Igfbp2,unchanged,0.085080613,0.925172349,78.39617513921979,0,100.0,0,True,both,99.24559590733544,2.0621412749261765,0.0,,False
ENSMUSG00000006304,Arpc2,unchanged,0.215204865,0.011237049,66.6514454621442,0,99.9999999998736,0,True,both,90.4396723996759,50.87162846329013,0.0,,False
ENSMUSG00000026179,Pnkd,unchanged,0.08065824,0.610841009,83.17074924511802,0,99.99999999999964,0,True,both,1734.0193298769725,1356.8999323880114,0.0,,False
ENSMUSG00000026176,Ctdsp1,unchanged,0.069978157,0.811394487,97.8651510556107,0,66.6662754224105,0,True,both,155.4172278355277,182.71300222149443,0.0,,False
ENSMUSG00000026173,Plcd4,unchanged,0.152005815,0.598295393,99.999999999973,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000026172,Bcs1l,unchanged,-0.052013696,0.870375344,54.85199418960617,0,66.66666666698707,0,True,both,796.7474778550113,726.5740450803584,0.0,,False
ENSMUSG00000033276,Stk36,unchanged,-0.040884552,0.952682423,81.27291693014023,0,100.0,0,True,both,69.44033752581572,46.94467705697257,0.0,,False
ENSMUSG00000033257,Ttll4,unchanged,-0.131710485,0.694618906,100.0,0,100.0,0,True,both,210.79335453874,241.89726341827813,0.0,,False
ENSMUSG00000090071,Cdk5r2,unchanged,-0.013401605,0.959714319,99.45123418044169,0,72.82802355605168,0,True,both,17.031246184930563,25.74705750009976,0.0,,False
ENSMUSG00000026197,Zfand2b,unchanged,0.117355693,0.737209671,67.56755410349211,0,66.6666651307951,0,True,both,77.68943132130356,13.912693632602812,0.0,,False
ENSMUSG00000026199,Ankzf1,unchanged,-0.019779529,0.9535958,66.49500404613987,0,66.66666667221821,0,False,,,,0.0,,False
ENSMUSG00000026201,Stk16,unchanged,0.062727904,0.754081014,67.20025591931767,0,66.66666570331711,0,True,both,42.17325303383468,50.960215662020055,0.0,,False
ENSMUSG00000026203,Dnajb2,unchanged,0.279192693,0.036687129,99.96637295180047,0,99.52162004187896,0,True,both,116.7849313294743,38.57554835361961,0.0,,False
ENSMUSG00000026207,Speg,unchanged,-0.209992289,0.156097431,100.0,0,66.67077163798164,0,True,both,44.34559558369505,53.66768571520495,0.0,,False
ENSMUSG00000033021,Gmppa,unchanged,0.061861905,0.813976661,66.69961838912043,0,99.99981369699111,0,False,,,,0.0,,False
ENSMUSG00000033007,Asic4,unchanged,0.020417271,0.959601692,96.966567644643,0,66.666666666329,0,True,both,627.7785017831253,239.7030316188985,0.0,,False
ENSMUSG00000051703,Tmem198,unchanged,-0.083200967,0.640867128,64.32109822232721,0,99.99999999998528,0,True,both,627.7785017831253,239.7030316188985,0.0,,False
ENSMUSG00000032968,Inha,unchanged,0.04833522,0.857285281,0.016002602406855526,0,99.9999999993825,0,True,both,61.84630717957233,84.75494862045785,0.0,,False
ENSMUSG00000026213,Stk11ip,unchanged,-0.087547182,0.74214704,76.79577706552813,0,66.6713180065604,0,True,both,79.73185875480975,17.42421713124696,0.0,,False
ENSMUSG00000006576,Slc4a3,unchanged,-0.311833079,0.007321193,99.99998497492196,0,99.99826639720368,0,True,both,110.31860688281434,83.24104099569693,0.0,,False
ENSMUSG00000032883,Acsl3,unchanged,0.149174238,0.301989682,80.20230691324612,0,100.0,0,True,both,146.64699083064536,228.5416842029165,0.0,,False
ENSMUSG00000079470,Utp14b,unchanged,0.035012803,0.927806687,79.53528821587611,0,99.99999999953998,0,True,both,146.64699083064536,228.5416842029165,0.0,,False
ENSMUSG00000026248,Mrpl44,unchanged,-0.013855876,0.975505676,99.98783553528419,0,100.0,0,True,both,233.30501405503227,55.39861660630822,0.0,,False
ENSMUSG00000054976,Nyap2,downregulated,-0.515169689,9.70363e-07,83.33333331238113,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000026142,Rhbdd1,unchanged,0.143690061,0.664884778,81.68152465259656,0,100.0,0,True,both,284.17470359558746,118.70966517279196,0.0,,False
ENSMUSG00000026150,Mff,unchanged,-0.12171939,0.442606393,99.99970841766236,0,100.0,0,True,both,140.42048062621373,115.25279655441136,0.0,,False
ENSMUSG00000026159,Agfg1,unchanged,-0.200464654,0.124831704,99.97847595036957,0,100.0,0,True,both,142.04664122460338,132.94595381988907,0.0,,False
ENSMUSG00000073633,Fbxo36,unchanged,0.735630241,0.159266061,71.0997187154669,0,100.0,0,True,both,79.84381868850653,126.24898884380195,0.0,,False
ENSMUSG00000036707,Cab39,unchanged,-0.123787149,0.436668118,99.00757620674705,0,100.0,0,True,both,95.1254892184402,60.36614688521183,0.0,,False
ENSMUSG00000026223,Itm2c,unchanged,-0.005408777,0.983778242,68.00452546795516,0,100.0,0,True,both,215.1664190988032,20.46237221643835,0.0,,False
ENSMUSG00000026227,2810459M11Rik,unchanged,0.05935543,0.857285281,53.84530855394835,0,66.66676259141501,0,True,both,91.8861388642391,41.525625136441306,0.0,,False
ENSMUSG00000026229,Psmd1,unchanged,0.022680321,0.910415528,83.28053238739246,0,99.99999999999996,0,True,both,143.3921739927557,114.00340198172636,0.0,,False
ENSMUSG00000062590,Armc9,unchanged,0.170010932,0.363105615,99.8895438912953,0,100.0,0,True,both,167.99622330345622,113.79218946512655,0.0,,False
ENSMUSG00000026238,Ptma,unchanged,0.328521346,0.001162188,53.0330334191788,0,98.45747818479232,0,True,both,917.936447257724,1921.8590693755216,0.0,,False
ENSMUSG00000026240,Cops7b,unchanged,0.147563593,0.474589559,88.10944172771617,0,100.0,0,True,both,804.5856474940441,272.05068647299646,0.0,,False
ENSMUSG00000053333,Dis3l2,unchanged,-0.137793053,0.494699458,66.65490450484678,0,100.0,0,True,both,18.548130813412897,28.75683586442973,0.0,,False
ENSMUSG00000026254,Eif4e2,unchanged,0.018681535,0.939053778,82.31695393713217,0,99.99999999996477,0,True,both,82.85751288220813,123.66023929628405,0.0,,False
ENSMUSG00000048000,Gigyf2,unchanged,0.142567755,0.289330141,99.94791422774752,0,100.0,0,True,both,134.93755142355047,194.7971638194224,0.0,,False
ENSMUSG00000026288,Inpp5d,unchanged,-0.086645506,0.848898315,100.0,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000026289,Atg16l1,unchanged,-0.023657549,0.920367137,99.99999994943526,0,100.0,0,True,both,97.95904538737008,69.45913085205034,0.0,,False
ENSMUSG00000056055,Sag,unchanged,0.271962943,0.634380206,99.99999999997453,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000070738,Dgkd,unchanged,-0.074288058,0.653750032,99.81894604880205,0,100.0,0,True,both,73.06295594260456,78.43786751855838,0.0,,False
ENSMUSG00000079429,Mroh2a,unchanged,-0.045242459,0.947100815,4.3282692847231776e-20,0,3.976181269488381e-10,0,False,,,,0.0,,False
ENSMUSG00000036206,Sh3bp4,downregulated,-0.553893784,2.46657e-05,99.99999982406298,0,66.66677392413614,0,True,both,2103.075359429984,997.0151205225698,0.0,,False
ENSMUSG00000055013,Agap1,unchanged,-0.258904647,0.014335331,97.33800867549853,0,99.99999999999999,0,True,both,173.02061987423136,207.3420534669912,0.0,,False
ENSMUSG00000044337,Ackr3,unchanged,-0.030765333,0.950072496,75.45379713927304,0,100.0,0,False,,,,0.0,,False
ENSMUSG00000034432,Cops8,unchanged,0.107500102,0.447710628,99.99639235590354,0,66.66666662694577,0,True,both,196.44431384494405,49.76115576718229,0.0,,False
ENSMUSG00000026305,Lrrfip1,unchanged,0.005839952,0.981506302,59.3236012848598,0,100.0,0,True,both,611.4579971087597,94.9181543089334,0.0,,False
ENSMUSG00000034353,Ramp1,unchanged,0.099056406,0.70038177,97.04336106809974,0,66.66666709440663,0,False,,,,0.0,,False
ENSMUSG00000034343,Ube2f,unchanged,-0.063082856,0.762282794,98.98862544418778,0,99.99999999997222,0,True,both,542.8331452869561,431.0307067001701,0.0,,False
ENSMUSG00000026307,Scly,unchanged,-0.128501461,0.709486087,99.2489701056382,0,99.99962819592385,0,True,both,483.1560759358192,127.10533892831286,0.0,,False
ENSMUSG00000034292,Traf3ip1,unchanged,0.36758834,0.02237821,99.85238723539798,0,99.48542385882543,0,True,both,140.29687494801698,110.4900853516512,0.0,,False
ENSMUSG00000026311,Asb1,unchanged,-0.279447124,0.040971713,66.44702401285534,0,100.0,0,True,both,677.9827090821336,731.6326410778553,0.0,,False
ENSMUSG00000034220,Gpc1,unchanged,0.188499617,0.150283776,52.39699039704198,0,66.66665454354586,0,True,both,173.32325654027147,65.49829296520134,0.0,,False
ENSMUSG00000047067,Dusp28,unchanged,-0.04730119,0.913597751,77.07869901108347,0,66.66879924107342,0,True,both,221.92908142307624,85.7412948700683,0.0,,False
ENSMUSG00000026269,Rnpepl1,unchanged,-0.043943749,0.899455521,96.68025625929324,0,66.66673785959188,0,True,both,221.92908142307624,85.7412948700683,0.0,,False
ENSMUSG00000026270,Capn10,unchanged,0.063661912,0.776861993,99.99999992781436,0,99.9169664095362,0,True,both,430.4890481566276,316.89254045373906,0.0,,False
ENSMUSG00000026275,Ppp1r7,unchanged,0.069927109,0.6287766,83.31009532318448,0,99.99999999557001,0,True,both,360.77337416002297,279.6491712325209,0.0,,False
ENSMUSG00000026276,Sept2,unchanged,0.142581767,0.269631278,59.12223249115894,0,100.0,0,True,both,864.7233078231261,1057.3434720614107,0.0,,False
ENSMUSG00000034066,Farp2,unchanged,-0.617047819,0.085682566,99.05002890833798,0,100.0,0,True,both,365.3407748060982,118.2678140823164,0.0,,False
ENSMUSG00000026278,Bok,unchanged,-0.002738269,0.996682412,76.43410601053637,0,96.70407752057524,0,True,both,36.96787923392584,45.09224835360709,0.0,,False
