gene,exo_peaks,endo_peaks,exo_signal,endo_signal,enrichment
Asb1,18,17,1.4235941255525437,1.0173964804583215,1.3992520643586621
Gm24249,1,1,0.10101502578831842,0.02073894412149582,0.10101502578831842
Gpatch2l,32,26,1.925809497950579,1.0442539320164312,1.8441965492357626
Pde7a,68,45,7.059281066703781,1.7946742898538426,3.9334608550494616
Ybey,10,10,1.0125544634072947,0.5861417649265849,1.0125544634072947
Gm14230,8,9,0.6092021389352171,0.43942957125652043,0.6092021389352171
Dalrd3,7,10,0.5581434371480147,0.9007660910352042,0.5581434371480147
Mir3113,1,1,0.04003527362889335,0.029176689745782806,0.04003527362889335
Gm42548,2,4,0.06693797095069112,0.16430789336675372,0.06693797095069112
Gm43654,4,3,0.22540065204312879,0.2267684174823022,0.22540065204312879
Gm37303,1,1,0.04137404690511729,0.026250810583636035,0.04137404690511729
Sema4g,16,7,1.0277186582042515,0.3630721609485057,1.0277186582042515
Hoxa3,53,49,5.013928805019148,3.092421120101292,1.6213602903006035
Gm13204,2,1,0.0724180471242108,0.05832441858356925,0.0724180471242108
Wdr91,37,34,3.851932599765713,2.6534523208389076,1.4516682924786444
Naa30,14,12,0.8502334958973408,0.44098772101241973,0.8502334958973408
Mkks,13,9,1.928983589895148,2.4976482889359892,0.7723199453021885
2610020C07Rik,13,8,1.1864632974760723,0.697551840031417,1.1864632974760723
Gm42675,5,10,0.728735524161791,1.0234989187547954,0.7120041954205305
Csrnp2,26,20,2.5837404397193615,0.9998557765000364,2.5837404397193615
Gm12609,9,6,0.7102954927253396,0.18001002974659688,0.7102954927253396
Gm28800,11,8,0.7173458779254025,0.2711749423302049,0.7173458779254025
Gm42515,11,6,0.6461744128690678,0.2860197903298205,0.6461744128690678
Zfp14,16,13,1.8075410446447382,1.190721388678278,1.5180218158767949
Ccpg1os,8,5,0.43082212988263746,0.12969996519567548,0.43082212988263746
Gm16702,6,9,0.32473890292859525,0.3080407638614172,0.32473890292859525
Phf3,41,41,3.3876885728670714,1.7769951370632204,1.9064140932123141
Golgb1,48,29,4.096143436988072,1.4555321177013878,2.8141896610682853
Stx3,37,24,2.5959391195184756,1.1245493972693037,2.3084260467544477
Rps6kc1,161,137,13.998943611882984,5.991088169576652,2.33662787387624
5730455P16Rik,11,9,1.3178358501116665,0.5703173072933778,1.3178358501116665
Nelfb,11,6,0.6509579107021181,0.19863922348717716,0.6509579107021181
Intu,59,44,5.67866684455549,2.8064747039011295,2.023416365257767
Tmem216,12,9,1.1527189754614995,0.5488962509588724,1.1527189754614995
Gm43169,8,0,0.8560734968632104,0.0,0.8560734968632104
Amn1,20,14,3.0210252599793983,1.1521394234195332,2.622100414733695
Snx24,111,81,9.100143804051667,3.5831056058795636,2.5397364200260033
Zfp939,15,5,1.0913109550258009,0.4192174614453287,1.0913109550258009
2310015A10Rik,22,20,1.5634062139918594,0.817298140555242,1.5634062139918594
Gm26530,3,5,0.11615172281172068,0.1373038431559064,0.11615172281172068
Lrrc45,18,9,1.6562495731512719,0.6406183364456978,1.6562495731512719
Gm44746,6,1,0.4855785794631591,0.019701986703116337,0.4855785794631591
Gm42934,2,3,0.1263308034011211,0.14904362676059826,0.1263308034011211
Gm43411,0,2,0.0,0.07581540843847608,0.0
2810039B14Rik,15,11,1.855896749456511,0.9619758680429212,1.855896749456511
Gm37639,2,2,0.1479325432734787,0.05954643089118279,0.1479325432734787
Ccdc130,12,17,0.9279559368706852,0.7384656116337506,0.9279559368706852
Fbxl22,13,10,1.290334460157757,0.7759152665728974,1.290334460157757
Bphl,36,35,3.1773323242101412,1.6872949049256487,1.8830924664886317
Gm15958,14,20,1.4988835670058378,0.5801600976395092,1.4988835670058378
Map2,189,165,15.533834745616922,8.586225992388616,1.8091574528072185
Aph1c,10,12,0.5030786800857444,0.5021281390632426,0.5030786800857444
6030443J06Rik,99,79,9.882608209495343,4.87702274690328,2.0263609013860795
Gm43795,11,6,0.7034818075075893,0.27158317450166364,0.7034818075075893
Car13,13,13,1.123689918819843,0.5752211139525149,1.123689918819843
Deptor,99,89,8.68392917300904,3.759496845739842,2.3098647317258503
Spata9,16,15,1.910234864960746,0.7714641151450986,1.910234864960746
Tatdn2,12,10,1.0245763516893407,0.6495876331115974,1.0245763516893407
B4galt4,24,18,1.638721837340192,0.7278537011505462,1.638721837340192
Gm14335,4,1,0.14727884505442948,0.014517267693250199,0.14727884505442948
Pde3b,37,42,2.0377114355477075,1.693945621474522,1.2029379277086527
Faim,22,8,2.2645300734985883,0.8980709066103023,2.2645300734985883
Gm37606,2,2,0.13701452185733218,0.11510104796355958,0.13701452185733218
Rtn4ip1,32,34,2.3226874106046878,2.131558040915672,1.089666509670509
Atl1,46,42,4.20850071055843,2.486009647984848,1.6928738446247897
Rab7,43,39,3.1591022831063396,2.1484096838483295,1.470437555209494
Gm26699,7,7,0.8547805391118574,1.8042733354387093,0.4737533511816919
Praf2,5,4,0.7074974730650659,0.448236334018961,0.7074974730650659
Camkk2,53,55,5.01962948075581,3.7150265775308156,1.3511691978505564
Gm10819,2,4,0.14847187349044533,0.18396103328711066,0.14847187349044533
Mark3,64,60,5.629149988848011,2.7277566163266886,2.063655516461898
Has1,12,9,0.8637693007152778,0.4574145266071616,0.8637693007152778
Brwd1,50,54,4.134137587302488,2.621768620801962,1.5768506627552488
Gspt2,5,7,0.4245684012257993,0.1822398207552715,0.4245684012257993
Zfp619,15,11,0.8842904965104572,0.4313153152634436,0.8842904965104572
3010003L21Rik,5,5,0.22053634174991352,0.12087137825040797,0.22053634174991352
Gm26518,14,14,0.5646968348818444,0.45689946525809044,0.5646968348818444
Tmem176a,13,12,1.5002094028803805,0.6533514041439817,1.5002094028803805
Rab11fip4,127,122,10.709267363499348,6.263029789427827,1.7099179987259359
Gm15738,129,100,12.78583262494779,6.179675013882126,2.0690137582033814
Gm16310,5,2,0.24580443001734034,0.13244440843387376,0.24580443001734034
Gm23444,7,6,0.48105153582978416,1.0972858719663847,0.4384012845875055
Adgra3,81,63,6.0619726289148055,3.024250998167014,2.004454204558068
C79798,6,4,0.23572329128006753,0.1807742799007503,0.23572329128006753
Inpp1,24,18,1.9528127701904454,0.5982346609223542,1.9528127701904454
Paox,22,25,3.10662078918981,1.5865500009422882,1.9580982555511752
Slc52a2,7,6,0.5398559385511308,0.2069081082010214,0.5398559385511308
Stat5a,25,24,1.600296677946184,0.954453529621037,1.600296677946184
Fbxl2,73,62,6.19531863508933,3.6888768426690497,1.679459331205747
Apc-ps1,2,2,0.17537863672212584,0.06828849881458364,0.17537863672212584
Aldh16a1,17,15,1.69711155621681,1.2257627099367037,1.3845351489803814
Vcl,84,70,5.542841647185689,3.664373808423643,1.5126299708953912
Gm42815,8,4,0.40818711351305637,0.0749107500915803,0.40818711351305637
Tspyl1,9,7,1.1656244768852724,0.6296283658696041,1.1656244768852724
Tpst2,49,36,3.4688588327210987,1.3228307376000097,2.6222998408810736
Hist2h3c2,7,7,0.39966243940723123,0.3559308170993635,0.39966243940723123
Atg12,15,10,1.2500555057739198,0.45480530345807985,1.2500555057739198
Gm38104,2,4,0.07104153775193615,0.1617579388779609,0.07104153775193615
Rhoa,25,21,1.2559432040554546,0.993765044702089,1.2559432040554546
Gm10785,21,24,2.0897651891360396,1.4274878367835127,1.463946056342451
Pyurf,7,5,0.7018337822953766,0.2443166799459224,0.7018337822953766
Rasgrp2,24,24,2.296001190951079,1.3784533253899747,1.6656357880681403
Alpk1,51,65,4.391051699848163,3.536692428503934,1.2415701361132025
Irx1,13,14,0.9999009139352596,0.617104454409991,0.9999009139352596
Cyb5r3,26,23,2.0844446574271194,1.0833433988583379,1.9240848835408737
Adck5,19,21,1.2192316928531797,0.7445850558451793,1.2192316928531797
Prdm9,8,10,0.9971603934818639,0.5772052928650204,0.9971603934818639
Fam174b,34,33,5.077642872283042,2.9969783024255063,1.6942541319613886
Ift81,46,31,3.6054492805639367,1.417757900232764,2.5430641437243993
Poc1b,76,74,8.136301326207482,3.862219361434796,2.106638842798635
Pros1,43,37,3.1265755271175957,1.7279747061674393,1.809387322602761
Bop1,41,39,3.515913201122097,2.423133237583481,1.4509780752412993
Gm43588,3,4,0.4783568371556314,0.7293221086665629,0.4783568371556314
Gm26694,181,141,15.294326103067306,8.446298963737854,1.8107725251888196
Ankrd44,141,117,10.731449928747924,5.778172625318819,1.857239411942249
Smarcad1,35,18,1.9271392105841285,0.9437360134193171,1.9271392105841285
Nudt22,14,14,2.6548369333868913,1.5278659405489894,1.7376111757769541
Gm17058,10,13,0.6372974132478624,0.6971440444584911,0.6372974132478624
Gm7890,2,1,0.23839605415363457,0.03414424940729182,0.23839605415363457
Gm12743,23,25,2.144437945496311,1.0331324653831306,2.0756660131680786
Gm44567,3,2,0.295821612937646,0.1193130722736899,0.295821612937646
Prrg2,15,11,1.5638898212489267,1.1797679953702425,1.325590986860206
Kcnab1,134,111,9.130843228673768,4.631966729785891,1.9712670149286315
Cgref1,17,14,1.681886521742597,0.8761795666495326,1.681886521742597
Gm38331,2,0,0.27286824487431693,0.0,0.27286824487431693
Tubgcp4,19,16,1.7029826052402766,0.8097658852009674,1.7029826052402766
Sin3b,24,24,1.5587992116965181,1.0116180109964203,1.5408970527928194
Tspan33,29,26,4.0039319228918675,2.098348475268211,1.9081348832586469
Cdc25b,18,18,1.5790873512539585,1.3776956768996216,1.1461800873234578
Cdhr1,14,9,1.107102343948678,0.2863198231403229,1.107102343948678
Xxylt1,152,134,17.934107524757938,9.283658486245837,1.9317931127397818
Fer1l5,36,40,3.770986967475778,2.352045711812433,1.6032796252798764
Cabyr,12,15,0.8172631228274083,0.6318613808523693,0.8172631228274083
Gm14441,3,0,0.15973619882549572,0.0,0.15973619882549572
BB365896,25,18,1.7579453356236263,0.910356623037671,1.7579453356236263
Scyl2,30,17,2.0534056890239363,1.014517427742419,2.024022094517716
Arv1,13,12,0.9000669800685689,0.6948044754165993,0.9000669800685689
Tmem39b,20,18,1.7688268695464733,1.0303342698528393,1.7167504967092977
Gm37768,6,4,0.32256977145769833,0.15977582895734355,0.32256977145769833
Hus1,19,8,1.1787213499792133,0.25881792809069754,1.1787213499792133
Parl,13,15,1.2161593437491574,0.7686586669030661,1.2161593437491574
Pde8a,76,46,5.279144373182265,1.943369461621975,2.71649034187055
Gm26819,10,5,0.5959536763823882,0.23381899848566437,0.5959536763823882
Zfp446,10,11,0.911483353680252,0.5714027208947274,0.911483353680252
Ubac2,83,87,5.82451263035417,3.9479468177349037,1.4753270242115186
Rbm19,88,63,7.051229398323571,4.044891177734742,1.743243288506087
Prg4,5,6,0.34545975915573995,0.19929723410867745,0.34545975915573995
Gm26574,9,5,0.6277580114810125,0.44358586186873766,0.6277580114810125
Tpm3-rs7,3,1,0.3358445179081453,0.029034535386500398,0.3358445179081453
D630030B08Rik,5,5,0.2641232802556612,0.18570226412316793,0.2641232802556612
Fam220a,19,16,1.3210404441518666,0.7021521084605178,1.3210404441518666
Col4a4,82,40,6.664970377334937,1.8251030843832559,3.6518322906605483
Ror2,151,101,12.876872286920182,4.761406503077223,2.70442615613644
Diras2,21,16,1.7397531907201251,0.562646253379661,1.7397531907201251
Gm43062,3,3,0.0871771608634699,0.1612817422286902,0.0871771608634699
Zfc3h1,17,21,1.0152658218417596,1.0279597599236534,0.9876513278274273
Surf6,13,11,1.0034219122531003,0.5368817767635775,1.0034219122531003
Gm23925,5,1,0.33390484228917056,0.012665379101168337,0.33390484228917056
Gm10305,4,6,0.5471696102244545,0.6745215225488649,0.5471696102244545
Pkp2,40,23,3.673272212560121,1.3051127615593963,2.8145247834150067
Upf3a,11,13,1.6712650501047508,1.3607521543411605,1.2281921030019844
Lcmt2,10,11,0.9064691796379971,0.7690106569934554,0.9064691796379971
3110001I22Rik,5,5,0.9617842487239492,0.5848466396275303,0.9617842487239492
Tigd5,12,12,0.9718824795661211,0.4925170235352875,0.9718824795661211
Zfp956,17,10,1.3933627749084068,0.7447803557658053,1.3933627749084068
Gm15713,7,8,0.4027455193716204,0.2731233943898263,0.4027455193716204
Gm11696,25,24,2.2623315459478053,1.5865359211128862,1.4259567122570271
Gm15484,0,2,0.0,0.07673410005773765,0.0
Adcy7,54,41,4.947967649017163,2.3902169875944423,2.070091407892171
2700046G09Rik,5,5,0.735306121521648,0.5119723634425164,0.735306121521648
Gm11400,3,0,0.17514272114666682,0.0,0.17514272114666682
Tmem41a,7,5,0.8221636505262901,0.596143031384126,0.8221636505262901
Zfp300,6,5,0.28047336664253564,0.15942172261842336,0.28047336664253564
Amigo3,8,9,1.9494945570391886,1.0206251924367067,1.9100984097647433
Sgf29,17,18,1.7975306547001508,0.9613247212524624,1.7975306547001508
Ccdc25,19,21,0.999034083687214,0.7378937506636027,0.999034083687214
Gm37769,2,3,0.11503513131717334,0.08878337074504385,0.11503513131717334
4933431K14Rik,6,9,0.5375381842733772,0.6776132590883562,0.5375381842733772
Mir466q,4,4,0.11106380613787425,0.10685045452584005,0.11106380613787425
Idh3g,11,12,0.8532758585314335,0.6153226558084817,0.8532758585314335
Lig1,17,15,1.2543797173400684,0.8885157909124031,1.2543797173400684
Gm37558,6,6,0.3139417912799778,0.30246685535584783,0.3139417912799778
Mdfi,20,18,1.7514737230363804,1.2111321856170492,1.4461457996379126
Gm38067,2,1,0.07547894077922218,0.02774223321072883,0.07547894077922218
Cebpg,15,15,1.635427386863375,1.4071113887194495,1.1622586527081598
Txnl4a,15,17,0.998072342022378,0.8313815349460792,0.998072342022378
Snhg17,13,7,0.8250996140631244,0.26564698561426653,0.8250996140631244
Fam229b,13,6,1.3299743253361545,0.314403921404817,1.3299743253361545
Dclre1b,11,6,0.8708272843212749,0.43404462844043173,0.8708272843212749
Gm42471,7,6,0.5530785448954116,0.33824757646258685,0.5530785448954116
Armc8,45,30,3.294702796784526,1.3663242861012723,2.41136224416077
Prorsd1,5,5,0.4425984747744268,0.20684582471275173,0.4425984747744268
Sgcb,19,13,1.8348162557617043,0.7065126572944113,1.8348162557617043
Cplx1,18,14,1.0559642387184691,0.6786947546296153,1.0559642387184691
Sycp1,17,15,0.8778474404461639,0.5544729577610387,0.8778474404461639
Gm42463,7,4,0.23532264371117703,0.11806769137393146,0.23532264371117703
D3Ertd751e,17,16,0.9753131200863874,0.4235262841321829,0.9753131200863874
St3gal5,51,39,4.156998326473806,2.5663206742057665,1.6198280940710295
Rps6ka2,153,125,15.1802409108565,9.159252844424053,1.6573667272541657
Aph1b,14,14,1.7337721396874406,0.7991309907344722,1.7337721396874406
Lmbrd2,35,17,2.1164272247265545,0.6740565458735218,2.1164272247265545
Mmaa,32,16,3.08606407432345,1.0473518266615378,2.946540021952664
D1Ertd622e,45,41,3.386107365734151,2.464558407586012,1.3739205187069512
Gm25994,1,0,0.018861837246413694,0.0,0.018861837246413694
Gm44573,6,6,0.5227391989255485,0.28962201724395603,0.5227391989255485
Gmeb1,28,25,2.2150587687432375,1.1554941108579577,1.916979712772876
Pomgnt1,37,34,3.4413078466297393,2.0844614261503414,1.6509338112268506
Eaf1,19,16,2.637491899766518,1.503998901522301,1.7536528099169026
Cdc73,44,48,3.066053701811178,1.90962404203411,1.6055797551361222
Magi2,555,438,41.24447817778897,19.326017823076604,2.134142613101609
Stk38,28,18,2.513940258310488,0.9657711957370678,2.513940258310488
Gm37529,3,3,0.15667394324941142,0.056130617509343436,0.15667394324941142
Ofd1,30,28,2.5321959038253055,1.3915548837775886,1.8196881296922134
Fn3krp,10,7,0.6521742921461675,0.2703770733436071,0.6521742921461675
Ezh1,31,33,2.9726088699102906,1.8138004450063838,1.6388841882216145
Dxo,6,4,0.5685721696541354,0.16191687052599485,0.5685721696541354
Gm43260,2,2,0.06944449835128239,0.12087406863372119,0.06944449835128239
Gm38368,6,5,0.5873453596126681,0.34814115530479284,0.5873453596126681
Gm26538,3,4,0.16460394324028224,0.14548240989876132,0.16460394324028224
Frs3,25,20,2.993367761051938,1.6581819187887603,1.805210711282198
Nr1h2,12,12,1.4138809451693493,1.370512572179682,1.0316439074474841
Gle1,20,17,2.337196442941103,1.399213628315014,1.6703642643587193
Spry2,8,11,0.32454188607878875,0.2813532958068644,0.32454188607878875
Wdr34,24,21,1.9858645707764433,1.316159914030311,1.5088322852011042
Ago4,25,19,1.9757504173622686,1.009177231713317,1.9577833855882432
Zfp558,10,9,0.744148591765649,0.4373329202664298,0.744148591765649
Gm9311,5,6,0.29515391514488276,0.18687508880018966,0.29515391514488276
Mfsd6,45,39,4.367456322048393,2.0958268723310036,2.0838822040633804
Vps8,169,121,13.50812852598795,6.678112122636122,2.0227465903426225
2610037D02Rik,68,52,4.8443849854283325,2.466022722977995,1.9644526955445902
Map3k3,41,37,2.863901317832743,1.7472612340046547,1.6390802142784298
Mtdh,32,30,2.0668348216702044,1.490572330843212,1.3866048489582539
Gm37735,2,2,0.1383433349000462,0.061981399778690854,0.1383433349000462
Stt3b,64,39,4.972191244163875,1.6730521261844706,2.971928469140621
Nfx1,31,27,2.2716007371947726,1.2345193986266507,1.840068888121021
Uhrf1bp1l,40,27,2.525916541102053,1.0892280756656245,2.318996909401616
4932443L11Rik,43,25,2.4270968873007566,1.0089969584286806,2.405455107694769
Gm38155,21,24,1.7414231783400003,1.1568710341011132,1.5052872161269757
Trpm6,75,66,6.375805020859433,4.532454243527585,1.4067003610602757
Smarcd2,18,16,1.1857913662314354,1.1135609927024095,1.0648643172689949
Gm7707,1,2,0.04031945772541249,0.07897757512220227,0.04031945772541249
Gmfb,19,7,1.6047492807046648,0.27219748522112497,1.6047492807046648
Gm26890,10,12,0.8102518761732678,0.874852440650804,0.8102518761732678
Gm43859,2,1,0.06635802905988065,0.06295348531744781,0.06635802905988065
Rgs19,5,4,0.3990079296321155,0.1875350163903181,0.3990079296321155
Akap8l,23,18,3.1227230635678835,2.022975924163101,1.543628387401469
Gm15614,36,48,3.1874109685039484,2.0930515022164284,1.522853577720688
Gm44684,7,6,0.5776681443036528,0.20565881241438655,0.5776681443036528
Zfp354b,6,10,0.4561930769979722,0.45530148017569955,0.4561930769979722
Gm43059,0,2,0.0,0.05703211335462132,0.0
Ybx3,27,23,1.9794969004150755,1.116019315594097,1.7737120431121918
Fgd6,100,88,9.869275033040987,5.84859635911705,1.6874604481221083
Rgs2,6,8,0.40181232745456186,0.4368691058967079,0.40181232745456186
Smad4,44,29,4.042823297633852,1.817007954820495,2.224989322093116
Fbxo6,13,9,1.0494782949401222,0.4639730393820119,1.0494782949401222
Vps11,13,13,0.7416014518857746,0.7389791207248979,0.7416014518857746
Klf5,18,17,2.544035288995521,1.0676120548278425,2.3829210971262014
Hopx,35,34,3.8015615057628698,3.0315550836651464,1.2539971733473458
Gm43430,4,2,0.22692024259854032,0.10960632188526162,0.22692024259854032
Dpysl4,26,16,1.7214002022197803,0.8629092609464595,1.7214002022197803
Stim2,105,72,9.457632777457722,4.279740632066688,2.2098612020071475
Gm37415,7,6,0.4368810738283915,0.20037205715270087,0.4368810738283915
Rufy1,45,33,3.3388494003234173,1.621198202855061,2.059494881281902
Tle2,21,20,1.2848077466051204,0.8885815582047929,1.2848077466051204
4930522L14Rik,3,5,0.3129705969813618,0.2261872626622449,0.3129705969813618
Zfp28,9,8,0.5030377041531504,0.2828599870461435,0.5030377041531504
Bend7,68,50,4.975521402993585,2.162560155420417,2.300755144555185
Plvap,14,10,1.0493778242838587,0.42425031631459564,1.0493778242838587
Fbxo31,35,28,3.076429225884865,1.789341047557185,1.7193084739685696
1700056N10Rik,3,2,0.20658557848369863,0.051166588555746344,0.20658557848369863
Gk,36,19,2.7187472361856964,0.6601551452379804,2.7187472361856964
Smarca1,23,20,1.1308567408509802,0.5875147368603288,1.1308567408509802
Gm15283,17,14,1.5031534177603538,0.5725062408028212,1.5031534177603538
Gm6058,0,1,0.0,0.032828306582268735,0.0
E430021H15Rik,5,10,0.6058368464244401,0.827370266064257,0.6058368464244401
Gm37531,1,3,0.0356061288070757,0.07958236475141489,0.0356061288070757
Aldh7a1,52,55,5.834672065277098,3.522585727334366,1.6563605592339548
Idnk,11,8,1.3928449223137058,0.4963762928542429,1.3928449223137058
Csad,9,9,0.5366586901446453,0.2983784583493575,0.5366586901446453
9430037O13Rik,0,4,0.0,0.17725983683250474,0.0
Ankrd13a,43,39,2.7754382814922165,2.322534493896425,1.1950041167466032
Gm44927,1,0,0.08889334390415955,0.0,0.08889334390415955
Rps6kb2,14,10,1.5739568093179994,0.6594141840785401,1.5739568093179994
Gm44116,9,11,2.472170588543659,1.265291426254238,1.953834932606996
Gm25411,4,0,0.13403696262340056,0.0,0.13403696262340056
Gm25323,5,6,0.23169492449859602,0.1875477799951704,0.23169492449859602
5830487J09Rik,6,9,0.7567404831818366,0.6081404283686916,0.7567404831818366
Gm30238,7,5,0.7978066672414773,0.6884237458363263,0.7978066672414773
Gm38001,8,8,0.559500050901114,0.3662903886226826,0.559500050901114
Usp25,57,61,5.440240321059315,3.689463870811377,1.4745341088982968
Sdr39u1,9,6,0.9311353835992835,0.23745957078062546,0.9311353835992835
Klf15,26,23,2.4716437344428535,1.3266431706027286,1.8630810373221318
Aldh6a1,16,7,1.109194704860946,0.7434059599779813,1.109194704860946
Gm42898,6,4,0.37469314973740125,0.10024474670470909,0.37469314973740125
Spg11,50,42,4.588903431414156,3.4390766264981223,1.334341723024316
Zfp414,9,8,1.4184476414912326,0.39983180424460135,1.4184476414912326
Ptges2,13,11,1.2046909769264853,0.7036967356595195,1.2046909769264853
Arrb2,10,12,0.8322216858697251,0.5375249939376987,0.8322216858697251
Gm42658,1,0,0.017397033445616317,0.0,0.017397033445616317
Sort1,76,65,7.486465226597444,4.05485784818337,1.84629535902263
Rbm6,41,32,2.453818867760467,1.18845880856568,2.064706702558684
Plcd3,32,26,2.838705066145434,1.6487481435436728,1.7217335936125293
Ccar1,22,22,1.2300203241697931,0.6691682977924766,1.2300203241697931
A530017D24Rik,1,2,0.05313743931810689,0.05594327742840879,0.05313743931810689
Gm11146,12,11,0.8374878753652338,0.4962436288552012,0.8374878753652338
Tmem14a,11,9,0.8083103905584099,0.4824960238652094,0.8083103905584099
Gfm1,45,47,3.705905858621276,2.819890024214859,1.3142022656195997
B3gntl1,31,36,2.127954445320765,1.7981919445653807,1.1833855955989656
Gm12103,1,0,0.049300732915899675,0.0,0.049300732915899675
Pusl1,6,5,0.3583372069468036,0.2244914159165057,0.3583372069468036
4833412K13Rik,3,2,0.13331641599042296,0.07351247517197222,0.13331641599042296
Gm19335,6,2,0.43850988089810716,0.07780646736241739,0.43850988089810716
Tmem214,13,13,1.0814590203641656,0.9989821846251453,1.0814590203641656
Gm44625,2,1,0.16421697100038338,0.042514777579339844,0.16421697100038338
Camk2b,121,82,13.350461674128638,5.774414499369249,2.31200265855299
Gm15542,4,3,0.13382793791205114,0.16798533164466295,0.13382793791205114
Etfdh,18,12,2.010550471943384,0.9087493370070844,2.010550471943384
Sh3rf1,137,116,12.047675391524624,6.471470922917566,1.861659510646941
Pdp1,9,10,0.6984131946005105,0.46292117166081814,0.6984131946005105
D130058E05Rik,13,12,1.5096369061869497,1.0211249961443336,1.4784055937198566
Cstf2t,5,4,0.30413607610582505,0.21999749178532957,0.30413607610582505
Zbtb11,17,29,1.632932253305682,1.5861270128647256,1.0295091377054482
Pptc7,35,33,2.65030919572721,1.5603887547679187,1.6984928836669284
Pqlc1,44,37,3.814443003371923,1.9285005370245898,1.9779320410545917
Dok4,19,19,2.35250934091442,1.2549304622302604,1.8746133046555777
Alg5,20,17,1.3335703888801627,0.8410901545628179,1.3335703888801627
