gene,exo_peaks,endo_peaks,exo_signal,endo_signal,enrichment
Itga11,61,43,27.979797763777164,21.619191965885086,1.2942110791156793
Gm43485,1,4,0.5295260899309658,1.1895801080041313,0.4451369742718721
Gm26711,7,1,3.5145576695681973,0.6830407853607171,3.5145576695681973
Gm43186,2,1,1.3642578052458383,0.6568243798565452,1.3642578052458383
Foxd2,6,4,2.8107133702023974,2.7561898815834556,1.0197821960610411
Ccr9,22,19,9.625227105965461,7.783161136629394,1.2366732407307963
Tbx2,15,16,10.106943794755624,9.61462263801521,1.0512054581106314
Gm37382,1,2,0.7990116697989169,1.3912442339400939,0.5743144519895432
Cyp1b1,8,13,3.970519511596617,9.125742160468318,0.4350900389007765
Gm44752,6,6,2.79082272102445,4.077547492738548,0.6844365947899941
Gm44109,6,4,3.013264595942852,2.4137857213752762,1.248356293294343
Gm38340,2,1,1.0222014575713,0.7152340049075427,1.0222014575713
Gm42989,4,5,1.897774803919285,2.3689284346092054,0.8011110746080241
Slc1a1,38,21,19.376966141971835,10.667644959930232,1.8164239824961856
Serpinb8,9,2,4.024485758422858,1.1460904755358032,3.5114904489031638
Arhgap20os,15,13,6.970339194958145,6.447502407661496,1.0810913675154845
Gm43018,3,0,1.9089131541343707,0.0,1.9089131541343707
Ebf4,44,31,21.53343364079175,16.681436089513227,1.2908621011549914
Fam227a,22,23,12.173333922544535,13.946673155234778,0.8728485845368338
H2-DMa,7,5,4.817005485543377,2.0287267576985957,2.374398359593693
Thsd1,13,9,6.058272217691644,3.5672677072099885,1.6982948056987588
9430062P05Rik,3,0,2.244712453932406,0.0,2.244712453932406
Kcnj4,15,12,7.865691498428321,6.946308127213707,1.1323556851174978
Gja5,72,51,35.03821999341088,24.124025795666928,1.4524201014452702
Tmem151b,11,5,6.6744623200502335,2.2211454294888884,3.0049641196101713
Gm11149,27,22,15.832505523812062,13.42593436658764,1.1792479459167862
Ifi35,15,16,8.705762177310298,10.021500766805634,0.8687084279977829
Gm44867,6,8,4.988570743054569,5.880179487024382,0.8483704883605511
Gm26811,14,12,7.330648610614958,7.577483705367177,0.9674251896342074
Gm43168,2,1,0.8739643660336534,0.3538670240585774,0.8739643660336534
Epha2,25,20,13.81254472242529,13.547503049372558,1.0195638762424937
Gm7041,1,3,0.38491782760121895,0.2820867564619047,0.38491782760121895
Gm42942,1,2,0.40290705016305034,0.40071387633113875,0.40290705016305034
Zfp811,12,7,4.777394680485361,3.524247589304522,1.3555786191026766
Phf11c,6,3,2.3583701638539867,1.2728168258402486,1.852874754619237
Alpl,53,43,33.65230692430559,28.283461564351917,1.1898227820430753
Slc12a5,25,15,13.053480418050038,7.121239222060598,1.8330349551538996
Cacna1a,110,77,50.87128679428061,37.1785082447075,1.3682982237869192
Tek,24,25,12.824876534377614,9.97713053384364,1.2854273571819144
Synpr,108,57,52.12906011876356,23.623440838214222,2.206666694990406
Gm43187,3,1,1.7339605262180493,0.6933241851633819,1.7339605262180493
4930412M03Rik,5,5,3.580010878539743,2.582294151312439,1.3863683487492
Dusp8,18,9,11.12323130473349,5.151995550986447,2.1590141518277783
Sh3yl1,7,9,4.812312356221217,3.2129061887117465,1.4978066814178512
Gm37459,15,10,5.897854960860698,3.874105691252914,1.5223784354095122
Gp5,6,4,3.8384161212026777,2.7327100470860275,1.4046188783532665
Gcnt2,57,33,28.540045959160558,20.444426216836998,1.3959817534843026
2610203C22Rik,47,37,28.14930979330787,23.50811574285838,1.197429436762045
Als2cl,23,17,13.216074360818975,10.578075698665973,1.2493836059885342
Gm37058,2,2,1.5195374841321756,0.6273675657501495,1.5195374841321756
Inf2,25,17,14.852862792741869,10.986183486487537,1.351958376720192
Lipg,31,21,21.27979850318356,16.790297269533934,1.2673866437014099
Gm13543,2,1,0.7866249478002365,0.9074851501793186,0.7866249478002365
Gm19445,4,4,1.9004115353182072,2.311233610618894,0.8222498697608164
4933426K07Rik,5,7,4.31892231607886,5.234851587361722,0.8250324281410095
Pbx4,19,17,9.163675975664331,10.628641451267333,0.862168134815732
Gm19265,21,14,10.724981576849713,8.035272451970918,1.3347377629017487
Efna4,7,6,4.698844656470617,2.7146327739165894,1.7309319704746904
B230311B06Rik,8,7,6.367803237082559,5.04579356255789,1.2620023308790493
Gm16072,3,3,1.5957742226429954,2.0830066166086403,0.7660917684654733
Sult6b1,7,15,4.4945502765324745,7.237670055898992,0.6209940826011039
H2afy3,3,0,2.5096580565692683,0.0,2.5096580565692683
Gm17396,7,8,3.2621234524634404,4.885176077268465,0.6677596469127576
Slco1c1,17,15,7.949288768657448,7.456584106840939,1.066076457363967
Nox4,19,15,7.541806568519006,4.3654518343384545,1.727611907018532
BC034090,50,29,30.68920214702519,19.857003980021734,1.5455101977066532
Scn7a,12,16,4.509671577229189,5.453741222541551,0.8268950419924018
Pgbd5,33,26,16.09090260662601,14.489973977044443,1.110485266027242
Cyp4v3,6,9,2.502182922918235,5.808670254097795,0.4307669076503423
Tbc1d2,30,18,13.93188561309422,10.792399429291267,1.2908978864590746
Bsn,53,39,29.226858558587285,19.777261643240376,1.4778010771059735
1700030J22Rik,7,5,4.035739063218152,4.247461516833427,0.9501531790750353
Gm43188,1,1,0.3206260538846094,0.31879003069455775,0.3206260538846094
Bcam,12,6,5.330458415164625,3.2576987251208718,1.6362650032859765
Cux2,93,65,39.84241831998188,32.022602217152865,1.244196772323529
Gm3693,3,6,2.4354653377731417,2.8493732638426557,0.854737204380405
Mcf2l,101,64,57.19548383321571,33.81527686375114,1.6914095976108179
Camk2n2,4,2,1.32153416480943,1.8052377164776454,0.732055480974544
Foxo6,20,13,10.9663564547034,7.331843869135115,1.4957160368442246
Iqub,21,12,9.016213251440849,5.002697888253921,1.802270185575359
Rimbp2,85,35,39.436348396258566,12.383753772556362,3.184522974257891
Dusp15,10,7,4.38799986902516,3.7800365189059324,1.1608353112670966
Rab3c,81,63,40.90593902112162,30.17219596407763,1.3557494810726853
Klhdc8b,14,9,7.471458709120654,5.49030660841869,1.360845439426665
Lmo2,8,2,2.4687492672360336,0.6829433614964306,2.4687492672360336
Vamp2,7,2,3.0024141694327287,1.755461954944572,1.7103271084718714
Car12,37,21,18.332277761150785,12.318324840223864,1.488211911841223
Gm12981,7,10,5.3831633983210985,5.353824801790817,1.0054799321263683
Col4a6,58,54,22.536129929933498,23.038778862328776,0.9781824837419152
Iglon5,9,4,4.158808311073542,1.5235321837760347,2.729714774233416
Snta1,17,13,9.327788880253594,7.646847069272972,1.219821554655524
Gm42481,2,2,0.633347456309472,1.0498903237125374,0.6032510653778386
Slc26a11,18,14,10.495259579339901,9.366132121423977,1.120554295335336
Stard10,30,15,17.342861460717,9.420052026008344,1.8410579275819423
Sertm1,13,4,7.004785038414109,2.683498191977132,2.6103185235437647
Abca9,16,18,8.558196609348684,7.8988222579295275,1.083477552714548
Gm37956,2,2,0.24876002860874433,0.20844998084207306,0.24876002860874433
Them5,6,5,2.3719455424193594,2.6751097005019324,0.8866722519731844
Sik1,15,15,9.691082361058482,10.413575382798346,0.930620080502484
Ttll8,32,22,16.874631927295958,9.863529880620078,1.7108106460397443
Fndc5,13,9,10.043491553288183,5.682829228708603,1.7673400253786125
Pou4f1,2,3,0.6036019885818845,0.913182520540248,0.6036019885818845
Ints1,20,16,8.944364047578981,9.406260249803163,0.9508948094186691
Trim25,12,10,6.725764948776767,5.370312214720319,1.2523973802381692
D330050G23Rik,10,9,6.626420353450024,4.711651776879517,1.406390087223008
Dnah1,31,26,16.579983611148585,12.908661095740008,1.2844076924926127
Adam23,43,38,20.006491649366,15.88877157776665,1.2591591207316069
Gm973,71,66,36.245848692621024,33.84061337776196,1.0710754054014766
Sec14l5,22,20,12.10992278440846,9.190960518954242,1.3175905564423358
Nipal3,21,18,10.788089938005635,9.609599854178999,1.1226367488459092
Slc41a3,33,29,17.51204359208624,14.346134936666575,1.2206802507711032
St6galnac5,62,44,25.87446383347821,21.980135950299736,1.1771748769882093
Sez6l,117,88,68.45796278291311,48.9365493515769,1.3989127490597613
Camk2a,54,41,30.880965898702872,25.8778007584973,1.1933381119553879
Gm7985,3,1,0.6516670787717946,0.7637056721417496,0.6516670787717946
Smad7,31,22,20.201131716981493,13.762074176014504,1.4678842344992897
Lif,20,12,13.40042672874818,6.902398755982863,1.94141590517832
Pacsin3,19,11,12.073660559329227,8.623244161849556,1.4001297345545194
1700123O21Rik,6,6,3.3604199695580417,3.590251977634862,0.9359844352127547
Tubb4a,6,3,2.8885385207291288,1.027699329998692,2.81068444477122
Dchs2,64,46,29.853939208705278,18.05305274821498,1.6536781687328268
Spata3,8,7,5.675880593343516,4.598988373937881,1.234158500053686
Gm44699,24,14,16.161862575121066,8.953710398852811,1.8050463835854904
Slc4a8,52,31,23.927555896617932,15.724942905448382,1.5216307010137065
Gpr55,6,11,3.3849124175116367,5.287658230399858,0.6401534044033074
Tmem51,40,31,21.971799737360023,15.67901660397606,1.4013506262751307
4933407L21Rik,19,12,11.623890198229704,8.104181552434271,1.4343077241079587
Gm38228,3,1,1.6076780434019948,0.18947076040362498,1.6076780434019948
Atp7b,40,47,25.825023271158607,27.496350279881895,0.9392164053879493
Pmepa1,37,23,23.191840806754357,11.697161634681322,1.9826896071942837
Kcnt1,40,24,21.752516808442557,10.015741838523,2.1718328166943204
Myl9,7,8,5.099784526052512,3.6558213058428417,1.3949764223710512
Sfmbt2,64,35,26.751569651992842,18.061644663872645,1.481125896884795
Cxxc4,15,10,9.37038922801141,5.577398129016349,1.6800646127917727
Insm1,2,2,1.6955496793273674,1.5458223715830721,1.096859322582426
Phkg1,23,17,14.405020468272292,11.34814762580877,1.2693719665323497
Gbp5,16,12,8.808575877612228,8.229722647722316,1.0703369061957535
Gm30524,37,25,18.23165540520934,11.486905543567477,1.5871685665090924
Klf8,32,28,14.929664965409865,11.788654505723306,1.2664435078796838
Hcn2,8,12,5.307773422822408,7.565724491047476,0.7015552085068784
Sytl2,56,41,27.601656861904942,23.39870768821508,1.179623132597477
Gm5493,5,6,3.1463856587528425,3.477242191362646,0.904850880553664
Stk36,19,10,8.883954675011198,4.618712455190437,1.9234699629390326
Gm17201,9,2,3.5129587598247367,0.9939698673847306,3.5129587598247367
Ghr,78,60,40.41723103257031,23.23115536865702,1.739785662451398
Trim46,11,10,5.7380134608231534,5.889541836068705,0.9742716191745914
Glb1l,12,6,6.2110257020043855,2.709731032981905,2.2921188953464156
Npy2r,4,4,2.5879404084857995,1.8673813520915215,1.385866044762218
Ntng2,49,32,27.757707316246126,20.25730856322063,1.370256430148045
Serpinf1,10,8,5.301322757380308,4.303830441657478,1.2317684976777752
Myh15,37,28,19.135312464462206,13.414172249324162,1.4264996832306436
Gm10848,13,6,3.903115058053787,0.9570805758376607,3.903115058053787
Impg2,23,18,8.602103653013994,8.852800590969094,0.971681623755217
Ttll9,25,14,12.815670781506984,7.842047090078738,1.634225175429074
Gbx2,8,7,5.838373110884097,4.526254449213411,1.289890609640541
Cast,23,19,10.122253616013776,8.597348177241047,1.177369277983817
Sertad4,10,6,4.957213295603396,3.9243514605964265,1.263193000264557
Fgfbp3,6,6,4.951741454339574,4.531149368298305,1.092822383871054
Slitrk5,3,5,1.6354186975780869,2.0992039251358903,0.7790661393090809
Man1c1,100,98,58.520555357749885,58.1553695956148,1.006279484846789
Ahnak,53,38,32.743442803907136,21.871416250258882,1.4970883654376779
Relb,15,16,9.155656129548666,10.319342823643149,0.8872324804028892
Fam131b,8,5,5.290882582833365,2.82536008710572,1.8726400953208449
Fhod3,149,97,64.74474104463471,41.686558201065004,1.55313232462978
Clcn2,15,12,8.9646595040181,8.543699934565648,1.0492713429400014
Gm13854,1,3,0.2749961001626789,1.3882838143946024,0.19808348790884533
Gm38056,1,2,0.0,1.0008625351991098,0.0
Sdk2,205,150,122.71000993527609,91.19017026379359,1.3456495319649298
Tcf7l1,128,119,78.40432769504453,74.62342615845107,1.0506664157789447
Tshr,33,27,14.888350837977637,14.237132872526521,1.0457408082991047
Trim7,20,15,10.472235625764288,9.436756041579862,1.1097283409279561
Eln,22,15,13.16005279007755,8.6164801321133,1.5273119171981286
Rasl10b,13,4,6.049832908147774,1.6846190375239567,3.5912172267979257
Gm12296,56,30,27.34307135414474,14.094309246690512,1.9400079050035866
Epb41l1,92,59,48.26218769454933,29.1502715957684,1.6556342377803202
Grin3b,9,7,5.08361272435416,5.300218945288366,0.9591325899608811
Gm4876,61,45,33.25161551174842,25.86401778994236,1.2856322548880572
Col5a2,18,15,7.359767087923928,5.253034031743426,1.4010507153484593
Txlnb,15,11,6.620261950846213,5.490079781017855,1.2058589701621463
Slc2a13,110,116,52.58144967558364,55.39599848343591,0.9491922000703019
Gm13067,12,12,8.543107170674626,8.229601310118198,1.0380949026255957
Gm37006,2,2,0.6069409676053513,0.20662098873803994,0.6069409676053513
Pcdhga2,80,55,49.72207562207939,30.373188607495205,1.6370383848934928
Gm44021,2,1,1.5073484077521337,0.08192384563658099,1.5073484077521337
Gprin1,9,6,5.057402279529423,3.0777447388943537,1.6432169359653392
Kcnh2,19,19,11.500912783389742,9.691100830405546,1.1867498836980381
Cep126,15,8,7.799178272645346,2.392523765260967,3.259812247588956
Igfbp4,18,6,11.200713997992104,3.375250093107878,3.3184841682883
Pdlim7,14,13,8.72286474763513,7.207884364196339,1.210183780273188
Tmem108,138,120,78.78705802930044,66.24258373245306,1.1893717543916043
Col27a1,87,66,46.98471180510591,37.29054275624605,1.2599632060124981
Flrt1,22,15,15.183320450377868,9.877318623293753,1.5371905098384628
Nrxn2,127,111,74.15676767037877,72.87223697531645,1.0176271615690542
Irf1,8,6,4.315484641980453,3.6806305057001873,1.172485158533862
9930014A18Rik,10,6,6.496701955840744,3.3553487137571123,1.9362225837224945
Naaladl2,199,182,77.25959218067558,65.36440284640025,1.1819826819534758
Lama5,36,33,19.915106813267275,18.320080681086356,1.087064361775853
2900035J10Rik,1,1,0.7868646050764739,0.08192384563658099,0.7868646050764739
Acot11,44,39,28.256513307962237,26.778040004693455,1.0552121552962668
Gm26775,9,8,5.397292391236427,5.545064475622771,0.9733507004226947
Prdm8,17,5,7.924756201815722,1.8050719587333328,4.390271625169301
Greb1l,75,49,29.787005123023228,18.466021115879432,1.6130711069862569
Tcirg1,14,10,8.778236155555533,7.003613917609366,1.2533866456407867
Mmp2,26,21,14.7365885936225,13.754057837139495,1.0714357005123185
Add2,65,35,28.997602056424103,20.12983308485383,1.4405286886478257
Dsc1,12,4,5.950476624913183,1.1405958132669838,5.21698971335811
Pnpla7,42,27,23.56190878870771,18.38533442875977,1.2815599781448817
Slc16a9,29,20,14.384456276877755,11.271814774494468,1.2761437767258632
Ppm1h,151,117,80.71350740192116,69.15771431622434,1.1670933344161412
Celsr3,25,18,16.314350912061,10.54261852747006,1.5474666819777265
Gm42528,2,0,0.8393897328919002,0.0,0.8393897328919002
Vstm2b,19,11,9.364272313727268,4.387526567878547,2.134294156138882
Dagla,57,37,33.984724366204894,25.923145580452363,1.310979960388428
Slc26a6,12,12,7.949229027313542,8.016734119998265,0.9915794771693467
Otud1,7,3,4.192906183712415,2.1317196767159965,1.9669125492953006
Bcan,19,17,13.112955366304792,13.122235078719154,0.9992928253183476
Mpp2,22,13,8.879147218451829,7.175482028391661,1.237428674940467
Atn1,16,15,11.39041609925966,10.523174206168147,1.0824125759110954
Gm43019,5,2,1.7892386518803782,0.0821322691152174,1.7892386518803782
Gm18301,2,4,1.3134296640103473,2.237609796777218,0.5869788673172831
Tm4sf1,10,10,6.842326410654702,4.912595894765147,1.3928127933229502
Slc5a12,13,13,4.23118835215388,5.1114834505850295,0.8277808963011714
Cpxm1,6,3,4.288646301836138,2.0105343581371304,2.1330877955300416
Gm38273,1,2,0.5782724016824152,0.3538670240585774,0.5782724016824152
Rgs17,34,25,18.41474490805266,12.629658732487053,1.4580556211455447
Gm43307,1,0,0.0624531090988776,0.0,0.0624531090988776
Ogn,3,8,0.9871087323273149,1.5414956594799811,0.6403577760707501
Itga5,12,19,6.411183328382333,11.330790530801677,0.5658195966957593
Mpeg1,4,3,2.4291931315069055,1.8050802395760788,1.3457535450487226
Gm37795,7,4,3.994810502436697,2.6923684105349013,1.4837532957248727
Slc22a15,31,28,17.78565870054196,15.54185523048545,1.1443716619915023
Csrnp1,9,8,5.969663316504496,4.852778536244937,1.23015366803114
Prr5,35,21,22.894438418216865,12.980452735934849,1.7637627041186568
Gm807,6,6,4.188489802660317,3.525927647714944,1.1879114437798406
Rhod,12,10,6.693682891464903,4.68337516166969,1.429243368382752
Synpo2,77,57,44.31749589337784,30.442218678367865,1.4557906032279342
Chga,5,7,2.7479644616626944,3.62705583083076,0.7576294906475939
Fam189a2,43,24,27.65103444617582,14.32692677672195,1.9300045904542882
S100a11,3,5,0.7573403513414967,2.4187889949923993,0.31310724205766305
Lgals9,15,9,7.162806272261243,4.722522608104542,1.5167330824353948
Myof,68,41,35.09346729223348,21.072363985513284,1.6653787546741003
Ecm1,11,5,6.91071854002982,3.6906427822194003,1.8724972715657946
Il34,35,31,19.39722276947472,14.775177378977808,1.3128250356623927
A930004D18Rik,11,8,6.6874303930141625,5.23466684313958,1.2775274135695067
Zbp1,4,2,0.6537362805733019,0.9492184821822544,0.6537362805733019
Srpx2,10,2,4.166385189205488,0.801180694321225,4.166385189205488
Gm37536,4,2,1.7289553549032983,1.338510617128359,1.2917008896146074
Casq2,39,27,23.293577900501905,15.153089977251144,1.537216365472113
Il6ra,28,20,15.07705476140898,10.970722581028562,1.3742991539574076
Syt13,18,16,8.726572235717793,7.283975021406542,1.1980508184159977
Onecut2,28,18,15.119617339702485,8.028376054231648,1.883272188244488
Cd200,11,8,5.915387311909669,2.965274747148521,1.9948867529385081
Slc36a1,22,17,13.623890588698996,8.345648666073279,1.6324543644022327
Tmem104,51,40,32.13727583387293,25.437279935929297,1.2633927807855003
Sv2a,12,12,8.865611384746352,6.619529738852792,1.3393113611546097
Nyap2,70,51,28.3001291040283,18.598465844791964,1.5216378243344757
Olfr1310,0,1,0.0,0.11817722022768165,0.0
Kazn,91,44,43.4631150295549,23.8132794066079,1.8251629390236106
4933432K03Rik,63,29,32.57777632147396,12.738797821721336,2.5573666194720936
Gm43164,1,2,0.9381932155951102,0.6489548699495054,0.9381932155951102
Meis3,6,6,3.7891223880867906,3.366351613867304,1.1255872299488652
Robo3,11,10,6.367815266384917,6.348118387572539,1.00310279008831
Ulbp1,5,3,2.0864114653053365,2.220345212019714,0.9396788634536042
Reln,144,115,66.41064892336819,52.67517919376214,1.2607579117876568
Parm1,43,16,18.26092071891805,5.762296353156441,3.169035328930137
Nfasc,98,73,49.06518530510373,38.972313356842655,1.2589754386876548
Cntnap5a,180,122,69.73628458610153,37.11824452020878,1.8787603101254984
Pml,25,14,13.005899285335536,7.239505832928793,1.7965175504353323
Atp1b2,9,13,6.58899917638192,9.075862320712858,0.725991530451554
Abca7,16,12,6.98392204819613,5.010649285022541,1.3938157813343572
Orai2,12,10,6.524521414426758,4.678706509887821,1.3945139325662026
Dyrk1b,9,5,5.827302468834647,3.667495432334816,1.5889051742117224
Apba1,119,89,66.87916379965351,52.346775798508254,1.2776176331677602
Il1r1,29,27,14.447608819844802,11.645501656998563,1.2406171280017178
Cacnb1,19,16,8.894150223555968,9.168205426660686,0.9701080865500921
Pdlim2,13,11,7.364211568631058,5.682570805778348,1.2959295748928856
Ttbk1,27,21,14.534949327541078,13.892647065064333,1.0462332527032905
Slc8a3,50,36,23.123055475081262,12.896533913056714,1.792966670809977
Ttll11,108,84,54.222629476250425,37.00893218452105,1.4651227764666224
Npy1r,4,3,2.778111905010155,2.0568406641982495,1.3506694774011845
March9,4,3,2.2182234243045333,2.5046931037059177,0.8856268342905856
St3gal1,7,6,1.8989895642460395,2.5146707669466277,0.7551642899765512
March1,146,108,57.716360319722774,38.28565584899811,1.5075191749975765
Gpr68,21,24,10.642747621738303,13.154999179412274,0.809026855615037
Slc25a42,21,22,14.254298696651755,15.570912366157918,0.9154440254658608
Rhpn1,13,6,8.77738046906558,4.073030433538363,2.154999971714036
Cyp4f17,10,9,6.301234954490884,6.179353317045147,1.0197240117520934
Nell2,88,53,40.727752340004926,21.52386072756889,1.8922140807126986
Zdhhc1,14,5,7.533882243089691,3.2538616250859107,2.3153665125175
Oasl1,14,7,6.724765908516555,3.940311117378141,1.7066586135439918
Cacnb3,8,12,4.062585502169307,7.0024121497976815,0.5801694352262151
Nptxr,15,4,6.7279768543047656,1.062281935846186,6.3335133802736046
Galnt18,153,105,79.0391143518269,51.38671215466343,1.5381235933899688
Ccdc92,26,13,14.335733940088494,8.200582392635841,1.7481360778671093
Usp35,22,18,11.270017034466168,10.986420479383881,1.025813371663178
Adamts8,18,19,11.939588544083362,10.596087025857253,1.1267922314102943
Unc5a,32,20,16.523173848143806,11.415168303975017,1.4474752722121553
Tes,27,18,12.724472178528787,10.031976391094446,1.2683913600339525
Cd226,8,17,4.581019259752282,6.7149552418535,0.6822114362280997
Trex1,6,7,3.226998318147747,4.1319614417472055,0.7809846155735679
Gal3st3,6,8,3.6580418928542513,3.3992218363468796,1.076140972542564
Itpk1,101,100,56.76908095362433,54.67584398822939,1.0382844929809512
Lmtk3,20,17,8.699313645696783,10.145161594074988,0.8574839902774329
Kcnn2,120,104,61.66529933454508,51.53821253026592,1.1964966634869614
Sarm1,18,15,8.89127666020948,5.962961697512593,1.4910839799488251
Capn5,45,28,24.673751972163586,17.02561729521951,1.449213355635072
Gramd1b,116,101,67.14096477237304,56.773538314163474,1.1826101871762882
Dab2,43,29,18.7883557236214,13.405935876465097,1.4014952702112693
Micall1,15,19,7.8042544100271165,12.697127433798984,0.6146472460576133
Prelp,16,16,11.740027444712755,8.926548041169596,1.3151811193495269
Fam181a,10,10,6.330536165882185,7.341843962305457,0.8622542508918011
F830016B08Rik,4,2,0.7522253488980953,1.0357421211040818,0.7262670249388304
Gm13387,15,16,8.50093933268952,9.917472592359708,0.857167917886512
Espn,24,16,11.83023377161713,9.443734264644064,1.2527071855365273
Fam189a1,163,145,84.75903978709326,76.31934001817824,1.1105840245330318
Pcdhga1,82,57,50.73327857723263,31.067656071544558,1.6329934405222215
Slc25a35,12,8,7.328523688920941,5.327470729655295,1.3756103150650478
Rhbdl3,40,23,25.021961469939388,15.586082728350068,1.6054041227707634
Sorcs2,307,195,177.32051359396002,108.89264170266947,1.6283975741733985
Plekhm3,90,70,44.68641570675103,38.96978164801615,1.1466940233427223
AW011738,6,7,2.737679898685558,3.7453932688134763,0.730945912003746
Cebpa,7,5,5.016517968919132,3.741947094781242,1.3406170215275057
Slc4a3,15,4,10.073344285190245,3.379125971151672,2.9810502393780403
Apol9b,2,1,1.0833590669578426,0.34241793594069997,1.0833590669578426
Tpbg,6,2,2.2007696621331654,0.7770480783762865,2.2007696621331654
Gm43789,2,1,0.97630060949064,0.04164954423191877,0.97630060949064
Pcsk1n,6,3,3.203840326126511,1.3740532571833013,2.3316711411129187
Gm26840,7,8,5.360117894217114,5.704569822374113,0.9396182466194014
Ryr2,149,97,61.17195380303875,39.747509231865116,1.5390135126756044
Ppp4r4,20,13,9.306205468129301,3.4515109782823306,2.696269989197775
Sncaip,93,93,56.11068976240862,54.485954657734425,1.0298193381189762
Mgat5b,41,28,21.629996743595346,15.022291100295702,1.4398600452609773
Oas1a,4,2,1.707699050092002,0.5179418178301008,1.707699050092002
Cd80,15,12,6.294599094915049,4.285251751908524,1.4688983190104576
Fstl4,176,71,71.19271475987475,31.114232235943874,2.2881077128951715
Lor,2,1,1.3494982177349948,0.41648080128019105,1.3494982177349948
Syn1,19,15,9.193520739233486,7.693371311567529,1.1949924638903593
Fam129b,52,36,30.65606240878875,21.630343687950838,1.4172711655000507
Caskin1,17,17,10.82152813088884,12.056293400782284,0.8975833426703662
Zfyve28,55,43,28.285307860156905,24.20898703939269,1.168380478461625
Shank2,200,135,99.76381917762308,64.51983301937796,1.5462504242324977
Ston2,108,102,62.338257473360066,63.72991811910968,0.9781631502625088
Gm37925,4,6,2.9275325544479376,3.5033723521735474,0.8356327161832086
Ppp1r13l,18,13,10.52851320576123,8.272360025295864,1.2727339203765704
Lin7a,30,25,14.4410640308062,11.733968104499105,1.2307059216625214
Mgmt,107,64,51.059123561656,31.82299238382962,1.6044727329790938
Ism1,20,15,10.229393756196043,6.68293367187525,1.5306741407962599
9230114K14Rik,37,19,17.362089045421108,8.948564114970369,1.9402094930934737
Gm19032,2,4,0.46341209766678315,1.7979260252303162,0.25774814489790787
Ssc5d,11,12,6.014061127359802,7.676677355398104,0.7834198115843465
Gdpd5,73,46,40.18069693482709,30.189700582260464,1.330940557868181
Rfx1,24,14,14.80742178451516,10.404593166129656,1.4231620158602787
Jak3,13,9,6.047404968699927,5.468024740147353,1.1059578652412902
Mapre3,32,23,16.293772759736676,13.470101728301277,1.2096250710195262
Gm38062,4,1,1.4191625789910358,0.2299830954871489,1.4191625789910358
Olfml2a,24,23,16.255718240849447,16.737546003691403,0.9712127594609334
Olfr1312,2,1,0.6134332279693443,0.22299907965540972,0.6134332279693443
4930594M22Rik,7,5,3.6114037027465145,1.9948065291405475,1.8104029889567637
3930402G23Rik,11,7,8.657595506646455,6.07630973850313,1.424811419962145
Tox2,100,75,60.312587916434396,42.82783890530965,1.408256626018014
